file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc
043-US1-27.bin.2.125	043-US1-27.bin.2.125_contig_30240	2	187766	228769	False	putative_wzy_dependent_NO_OPX				043-US1-27.bin.2.125_contig_30240
097-US2-29.bin.1.229	097-US2-29.bin.1.229_contig_82879	1	36417	60083	True	putative_wzy_dependent_NO_OPX				097-US2-29.bin.1.229_contig_82879
034-IT-09.bin.2.298	034-IT-09.bin.2.298_contig_102306	1	24088	92578	False	putative_wzy_dependent_NO_OPX				034-IT-09.bin.2.298_contig_102306
034-IT-09.bin.2.298	034-IT-09.bin.2.298_contig_26903	1	243599	274183	False	putative_ABC_dependent_NO_OPX				034-IT-09.bin.2.298_contig_26903
020-NO1-03.bin.2.320	020-NO1-03.bin.2.320_contig_4561	1	86822	133447	False	putative_wzy_dependent_NO_OPX				020-NO1-03.bin.2.320_contig_4561
032-ES-07.bin.1.135	032-ES-07.bin.1.135_contig_108785	1	31386	93207	False	putative_wzy_dependent				032-ES-07.bin.1.135_contig_108785
092-US1-44.bin.1.207	092-US1-44.bin.1.207_contig_41	1	2187677	2242162	False	putative_wzy_dependent				092-US1-44.bin.1.207_contig_41
071-HK-01.bin.1.24	071-HK-01.bin.1.24_contig_29741	1	260977	308732	False	putative_wzy_dependent				071-HK-01.bin.1.24_contig_29741
031-CZ-17.bin.2.374	031-CZ-17.bin.2.374_contig_1123	1	168395	238438	False	putative_ABC_dependent_NO_OPX				031-CZ-17.bin.2.374_contig_1123
031-CZ-17.bin.2.374	031-CZ-17.bin.2.374_contig_959	1	1064954	1122535	False	putative_wzy_dependent				031-CZ-17.bin.2.374_contig_959
031-CZ-17.bin.2.374	031-CZ-17.bin.2.374_contig_959	2	1225728	1269979	False	putative_wzy_dependent				031-CZ-17.bin.2.374_contig_959
031-CZ-17.bin.2.374	031-CZ-17.bin.2.374_contig_959	3	1294388	1358679	False	putative_wzy_dependent				031-CZ-17.bin.2.374_contig_959
007-SA-08.bin.1.114	007-SA-08.bin.1.114_contig_41556	1	194072	255432	False	putative_ABC_dependent_NO_OPX				007-SA-08.bin.1.114_contig_41556
023-IN-14.bin.1.371	023-IN-14.bin.1.371_contig_51757	1	136178	180070	False	putative_wzy_dependent_NO_OPX				023-IN-14.bin.1.371_contig_51757
023-IN-14.bin.1.371	023-IN-14.bin.1.371_contig_97487	1	317503	359238	True	putative_wzy_dependent_NO_OPX				023-IN-14.bin.1.371_contig_97487
098-UY-13.bin.2.236	098-UY-13.bin.2.236_contig_137686	1	4065	37819	True	putative_wzy_dependent				098-UY-13.bin.2.236_contig_137686
098-UY-13.bin.2.236	098-UY-13.bin.2.236_contig_89126	1	56648	98015	False	putative_wzy_dependent_NO_OPX				098-UY-13.bin.2.236_contig_89126
021-CZ-11.bin.2.61	021-CZ-11.bin.2.61_contig_152981	1	0	31093	True	putative_wzy_dependent_NO_OPX				021-CZ-11.bin.2.61_contig_152981
021-CZ-11.bin.2.61	021-CZ-11.bin.2.61_contig_207031	1	154480	230097	False	putative_wzy_dependent_NO_OPX				021-CZ-11.bin.2.61_contig_207031
021-CZ-11.bin.2.61	021-CZ-11.bin.2.61_contig_207031	2	439251	485595	False	putative_ABC_dependent_NO_OPX				021-CZ-11.bin.2.61_contig_207031
021-CZ-11.bin.2.61	021-CZ-11.bin.2.61_contig_219130	1	0	29101	True	putative_wzy_dependent_NO_OPX				021-CZ-11.bin.2.61_contig_219130
021-CZ-11.bin.2.61	021-CZ-11.bin.2.61_contig_66303	1	4618	70914	True	putative_wzy_dependent_NO_OPX				021-CZ-11.bin.2.61_contig_66303
076-IN-18.bin.1.319	076-IN-18.bin.1.319_contig_61517	1	1052350	1081877	False	exoPS_GCF_4				076-IN-18.bin.1.319_contig_61517
076-IN-18.bin.1.319	076-IN-18.bin.1.319_contig_88269	1	391956	433833	False	putative_wzy_dependent				076-IN-18.bin.1.319_contig_88269
063-AU-32.bin.3.124	063-AU-32.bin.3.124_contig_1077	1	681413	727733	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.3.124_contig_1077
063-AU-32.bin.3.124	063-AU-32.bin.3.124_contig_1077	2	924813	959464	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.3.124_contig_1077
063-AU-32.bin.3.124	063-AU-32.bin.3.124_contig_19185	1	419362	460072	False	putative_wzy_dependent_NO_OPX				063-AU-32.bin.3.124_contig_19185
019-HK-04.bin.1.598	019-HK-04.bin.1.598_contig_2947	1	17979	59223	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.598_contig_2947
019-HK-04.bin.1.598	019-HK-04.bin.1.598_contig_2947	2	133751	160441	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.598_contig_2947
097-US2-29.bin.1.163	097-US2-29.bin.1.163_contig_910	1	712419	758987	False	putative_wzy_dependent				097-US2-29.bin.1.163_contig_910
066-CH-22.bin.1.243	066-CH-22.bin.1.243_contig_35119	1	88647	146597	False	putative_ABC_dependent_NO_OPX				066-CH-22.bin.1.243_contig_35119
066-CH-22.bin.1.243	066-CH-22.bin.1.243_contig_55327	1	642835	677004	False	putative_wzy_dependent_NO_OPX				066-CH-22.bin.1.243_contig_55327
019-HK-04.bin.1.303	019-HK-04.bin.1.303_contig_5288	1	172496	202522	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.303_contig_5288
019-HK-04.bin.1.303	019-HK-04.bin.1.303_contig_5288	2	684156	716899	False	cellulose-like				019-HK-04.bin.1.303_contig_5288
019-HK-04.bin.1.303	019-HK-04.bin.1.303_contig_68858	1	651307	695897	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.303_contig_68858
074-IN-03.bin.1.70	074-IN-03.bin.1.70_contig_38670	1	153236	186097	False	exoPS_GCF_5				074-IN-03.bin.1.70_contig_38670
074-IN-03.bin.1.70	074-IN-03.bin.1.70_contig_38670	2	283634	333078	False	putative_ABC_dependent_NO_OPX				074-IN-03.bin.1.70_contig_38670
041-UK2-07.bin.1.1	041-UK2-07.bin.1.1_contig_19193	1	691786	747678	False	putative_ABC_dependent_NO_OPX				041-UK2-07.bin.1.1_contig_19193
041-UK2-07.bin.1.1	041-UK2-07.bin.1.1_contig_52894	1	1196881	1248066	False	putative_ABC_dependent_NO_OPX				041-UK2-07.bin.1.1_contig_52894
004-NL-18.bin.1.215	004-NL-18.bin.1.215_contig_89515	1	30426	91106	False	putative_wzy_dependent				004-NL-18.bin.1.215_contig_89515
004-NL-18.bin.1.215	004-NL-18.bin.1.215_contig_89515	2	270161	332926	False	putative_wzy_dependent				004-NL-18.bin.1.215_contig_89515
092-US1-44.bin.1.131	092-US1-44.bin.1.131_contig_21974	1	230361	263187	False	putative_wzy_dependent				092-US1-44.bin.1.131_contig_21974
092-US1-44.bin.1.131	092-US1-44.bin.1.131_contig_21974	2	1415165	1443562	False	exoPS_GCF_4				092-US1-44.bin.1.131_contig_21974
092-US1-44.bin.1.131	092-US1-44.bin.1.131_contig_21974	3	2292574	2315607	False	pel-like				092-US1-44.bin.1.131_contig_21974
092-US1-44.bin.1.131	092-US1-44.bin.1.131_contig_6355	1	219051	259379	False	putative_ABC_dependent_NO_OPX				092-US1-44.bin.1.131_contig_6355
065-CA-03.bin.1.492	065-CA-03.bin.1.492_contig_164472	1	0	32088	True	putative_wzy_dependent_NO_OPX				065-CA-03.bin.1.492_contig_164472
043-US1-27.bin.c.16	043-US1-27.bin.c.16_contig_25277	1	1628861	1662902	False	putative_wzy_dependent_NO_OPX				043-US1-27.bin.c.16_contig_25277
029-CA-06.bin.2.92	029-CA-06.bin.2.92_contig_68151	1	108563	151011	False	putative_wzy_dependent_NO_OPX				029-CA-06.bin.2.92_contig_68151
059-AT-02.bin.1.235	059-AT-02.bin.1.235_contig_12342	1	221127	281449	False	putative_ABC_dependent				059-AT-02.bin.1.235_contig_12342
028-AU-34.bin.c.10	028-AU-34.bin.c.10_contig_19192	1	1541164	1596932	False	putative_wzy_dependent_NO_OPX				028-AU-34.bin.c.10_contig_19192
028-AU-34.bin.c.10	028-AU-34.bin.c.10_contig_19192	2	1764564	1787653	False	pel-like				028-AU-34.bin.c.10_contig_19192
028-AU-34.bin.c.10	028-AU-34.bin.c.10_contig_19192	3	2280846	2369677	False	putative_wzy_dependent				028-AU-34.bin.c.10_contig_19192
014-ES-23.bin.1.536	014-ES-23.bin.1.536_contig_2910	1	681273	725427	False	putative_ABC_dependent_NO_OPX				014-ES-23.bin.1.536_contig_2910
093-US1-47.bin.c.1	093-US1-47.bin.c.1_contig_14086	1	738093	787441	False	putative_wzy_dependent_NO_OPX				093-US1-47.bin.c.1_contig_14086
093-US1-47.bin.c.1	093-US1-47.bin.c.1_contig_14086	2	2035229	2107557	False	putative_wzy_dependent_NO_OPX				093-US1-47.bin.c.1_contig_14086
093-US1-47.bin.c.1	093-US1-47.bin.c.1_contig_14086	3	5621964	5676604	False	putative_wzy_dependent_NO_OPX				093-US1-47.bin.c.1_contig_14086
093-US1-47.bin.c.1	093-US1-47.bin.c.1_contig_14086	4	6534374	6587426	False	putative_wzy_dependent_NO_OPX				093-US1-47.bin.c.1_contig_14086
027-AU-18.bin.1.95	027-AU-18.bin.1.95_contig_3085	1	1382713	1424390	False	putative_wzy_dependent_NO_OPX				027-AU-18.bin.1.95_contig_3085
012-PT-06.bin.1.725	012-PT-06.bin.1.725_contig_9715	1	234256	264707	False	putative_wzy_dependent_NO_OPX				012-PT-06.bin.1.725_contig_9715
037-NO2-03.bin.1.412	037-NO2-03.bin.1.412_contig_7324	1	233980	257405	False	PNAG-pga-like				037-NO2-03.bin.1.412_contig_7324
037-NO2-03.bin.1.412	037-NO2-03.bin.1.412_contig_8596	1	83643	131903	False	putative_wzy_dependent				037-NO2-03.bin.1.412_contig_8596
038-SE-10.bin.1.390	038-SE-10.bin.1.390_contig_1537	1	1702933	1730166	False	putative_wzy_dependent				038-SE-10.bin.1.390_contig_1537
066-CH-22.bin.1.244	066-CH-22.bin.1.244_contig_35301	1	22907	70974	False	putative_ABC_dependent_NO_OPX				066-CH-22.bin.1.244_contig_35301
066-CH-22.bin.1.244	066-CH-22.bin.1.244_contig_40968	1	0	65097	True	putative_wzy_dependent				066-CH-22.bin.1.244_contig_40968
066-CH-22.bin.1.244	066-CH-22.bin.1.244_contig_40977	1	36688	91535	False	putative_wzy_dependent_NO_OPX				066-CH-22.bin.1.244_contig_40977
002-MX-07.bin.1.147	002-MX-07.bin.1.147_contig_7162	1	1350714	1378961	False	putative_wzy_dependent				002-MX-07.bin.1.147_contig_7162
042-US1-105.bin.1.197	042-US1-105.bin.1.197_contig_13950	1	981566	1035002	False	putative_wzy_dependent				042-US1-105.bin.1.197_contig_13950
042-US1-105.bin.1.197	042-US1-105.bin.1.197_contig_13950	2	1117193	1150283	False	putative_wzy_dependent_NO_OPX				042-US1-105.bin.1.197_contig_13950
042-US1-105.bin.1.197	042-US1-105.bin.1.197_contig_43840	1	44813	83960	False	putative_wzy_dependent_NO_OPX				042-US1-105.bin.1.197_contig_43840
011-CY-01.bin.c.27	011-CY-01.bin.c.27_contig_2885	1	553690	586399	False	putative_wzy_dependent_NO_OPX				011-CY-01.bin.c.27_contig_2885
013-IT-11.bin.1.708	013-IT-11.bin.1.708_contig_24157	1	916785	954448	False	putative_wzy_dependent_NO_OPX				013-IT-11.bin.1.708_contig_24157
013-IT-11.bin.1.708	013-IT-11.bin.1.708_contig_262381	1	0	79378	True	putative_wzy_dependent_NO_OPX				013-IT-11.bin.1.708_contig_262381
013-IT-11.bin.1.708	013-IT-11.bin.1.708_contig_42494	1	48730	85580	False	exoPS_GCF_7				013-IT-11.bin.1.708_contig_42494
013-IT-11.bin.1.708	013-IT-11.bin.1.708_contig_6367	1	205629	273592	False	putative_wzy_dependent_NO_OPX				013-IT-11.bin.1.708_contig_6367
088-SA-05.bin.2.11	088-SA-05.bin.2.11_contig_31450	1	88848	140531	False	putative_wzy_dependent				088-SA-05.bin.2.11_contig_31450
088-SA-05.bin.2.11	088-SA-05.bin.2.11_contig_67337	1	57790	87163	True	putative_wzy_dependent_NO_OPX				088-SA-05.bin.2.11_contig_67337
078-MX-10.bin.1.251	078-MX-10.bin.1.251_contig_25840	1	367819	401414	False	putative_ABC_dependent_NO_OPX				078-MX-10.bin.1.251_contig_25840
012-PT-06.bin.1.345	012-PT-06.bin.1.345_contig_52400	1	58368	111245	False	putative_wzy_dependent				012-PT-06.bin.1.345_contig_52400
003-CA-05.bin.1.447	003-CA-05.bin.1.447_contig_53612	1	604919	625136	False	type-3-cellulose				003-CA-05.bin.1.447_contig_53612
003-CA-05.bin.1.447	003-CA-05.bin.1.447_contig_53615	1	446395	495843	False	putative_wzy_dependent_NO_OPX				003-CA-05.bin.1.447_contig_53615
003-CA-05.bin.1.447	003-CA-05.bin.1.447_contig_53622	1	716195	745646	False	exoPS_GCF_4				003-CA-05.bin.1.447_contig_53622
094-US2-01.bin.1.256	094-US2-01.bin.1.256_contig_1378	1	237392	311111	False	zooglan				094-US2-01.bin.1.256_contig_1378
094-US2-01.bin.1.256	094-US2-01.bin.1.256_contig_1378	2	2374498	2436276	False	putative_wzy_dependent				094-US2-01.bin.1.256_contig_1378
094-US2-01.bin.1.256	094-US2-01.bin.1.256_contig_7124	1	773419	812286	True	putative_wzy_dependent				094-US2-01.bin.1.256_contig_7124
072-HK-05.bin.1.145	072-HK-05.bin.1.145_contig_22819	1	1434854	1480487	False	putative_wzy_dependent_NO_OPX				072-HK-05.bin.1.145_contig_22819
072-HK-05.bin.1.145	072-HK-05.bin.1.145_contig_22819	2	2491700	2560579	False	putative_ABC_dependent_NO_OPX				072-HK-05.bin.1.145_contig_22819
036-NL-06.bin.1.335	036-NL-06.bin.1.335_contig_12223	1	19686	85528	False	putative_wzy_dependent				036-NL-06.bin.1.335_contig_12223
071-HK-01.bin.1.71	071-HK-01.bin.1.71_contig_28903	1	480439	520446	False	putative_wzy_dependent				071-HK-01.bin.1.71_contig_28903
071-HK-01.bin.1.71	071-HK-01.bin.1.71_contig_28903	2	878403	926557	False	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.71_contig_28903
071-HK-01.bin.1.71	071-HK-01.bin.1.71_contig_62760	1	0	46506	True	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.71_contig_62760
071-HK-01.bin.1.71	071-HK-01.bin.1.71_contig_62760	2	482037	527183	False	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.71_contig_62760
071-HK-01.bin.1.71	071-HK-01.bin.1.71_contig_9223	1	2000348	2055544	False	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.71_contig_9223
071-HK-01.bin.1.71	071-HK-01.bin.1.71_contig_9223	2	2241850	2272262	False	putative_wzy_dependent				071-HK-01.bin.1.71_contig_9223
054-AR-04.bin.1.380	054-AR-04.bin.1.380_contig_11424	1	618614	687541	False	galactoglucan				054-AR-04.bin.1.380_contig_11424
048-UY-15.bin.c.10	048-UY-15.bin.c.10_contig_218	1	712579	765846	False	putative_wzy_dependent				048-UY-15.bin.c.10_contig_218
034-IT-09.bin.1.193	034-IT-09.bin.1.193_contig_37393	1	1085984	1123243	False	putative_wzy_dependent				034-IT-09.bin.1.193_contig_37393
014-ES-23.bin.1.503	014-ES-23.bin.1.503_contig_110573	1	294065	355016	False	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.503_contig_110573
014-ES-23.bin.1.503	014-ES-23.bin.1.503_contig_35668	1	264378	293590	False	putative_wzy_dependent_NO_OPX				014-ES-23.bin.1.503_contig_35668
014-ES-23.bin.1.503	014-ES-23.bin.1.503_contig_35668	2	1306947	1335424	False	exoPS_GCF_4				014-ES-23.bin.1.503_contig_35668
097-US2-29.bin.c.51	097-US2-29.bin.c.51_contig_902	1	724406	783840	False	putative_wzy_dependent				097-US2-29.bin.c.51_contig_902
097-US2-29.bin.c.51	097-US2-29.bin.c.51_contig_902	2	5889409	5925376	False	putative_wzy_dependent_NO_OPX				097-US2-29.bin.c.51_contig_902
023-IN-14.bin.1.492	023-IN-14.bin.1.492_contig_24058	1	818269	882854	False	putative_wzy_dependent				023-IN-14.bin.1.492_contig_24058
023-IN-14.bin.1.492	023-IN-14.bin.1.492_contig_45918	1	410105	441451	False	exoPS_GCF_5				023-IN-14.bin.1.492_contig_45918
043-US1-27.bin.c.15	043-US1-27.bin.c.15_contig_2800	1	777864	841499	False	putative_wzy_dependent				043-US1-27.bin.c.15_contig_2800
043-US1-27.bin.c.15	043-US1-27.bin.c.15_contig_2800	2	3443555	3526834	False	putative_wzy_dependent				043-US1-27.bin.c.15_contig_2800
043-US1-27.bin.c.15	043-US1-27.bin.c.15_contig_2800	3	4144626	4200230	False	putative_wzy_dependent				043-US1-27.bin.c.15_contig_2800
011-CY-01.bin.1.471	011-CY-01.bin.1.471_contig_2871	1	198644	235774	False	putative_wzy_dependent				011-CY-01.bin.1.471_contig_2871
011-CY-01.bin.1.471	011-CY-01.bin.1.471_contig_38213	1	147326	212304	False	putative_wzy_dependent				011-CY-01.bin.1.471_contig_38213
011-CY-01.bin.1.471	011-CY-01.bin.1.471_contig_9016	1	70164	143053	False	putative_wzy_dependent				011-CY-01.bin.1.471_contig_9016
052-CH-10.bin.1.147	052-CH-10.bin.1.147_contig_64009	1	4386	47297	True	putative_wzy_dependent_NO_OPX				052-CH-10.bin.1.147_contig_64009
052-CH-10.bin.1.147	052-CH-10.bin.1.147_contig_76285	1	513803	569706	False	putative_ABC_dependent_NO_OPX				052-CH-10.bin.1.147_contig_76285
052-CH-10.bin.1.147	052-CH-10.bin.1.147_contig_76519	1	376776	425202	False	putative_wzy_dependent_NO_OPX				052-CH-10.bin.1.147_contig_76519
052-CH-10.bin.1.147	052-CH-10.bin.1.147_contig_84369	1	619801	655764	True	exoPS_GCF_4				052-CH-10.bin.1.147_contig_84369
034-IT-09.bin.1.155	034-IT-09.bin.1.155_contig_64631	1	138868	194157	False	putative_wzy_dependent_NO_OPX				034-IT-09.bin.1.155_contig_64631
018-CH-08.bin.1.109	018-CH-08.bin.1.109_contig_7955	1	1116653	1229440	False	putative_ABC_dependent				018-CH-08.bin.1.109_contig_7955
018-CH-08.bin.1.109	018-CH-08.bin.1.109_contig_7955	2	1264608	1325056	False	putative_wzy_dependent_NO_OPX				018-CH-08.bin.1.109_contig_7955
018-CH-08.bin.1.109	018-CH-08.bin.1.109_contig_7955	3	1396718	1436893	False	putative_wzy_dependent				018-CH-08.bin.1.109_contig_7955
074-IN-03.bin.2.61	074-IN-03.bin.2.61_contig_17072	1	284431	314238	False	putative_wzy_dependent_NO_OPX				074-IN-03.bin.2.61_contig_17072
074-IN-03.bin.2.61	074-IN-03.bin.2.61_contig_17072	2	768132	822730	False	putative_wzy_dependent				074-IN-03.bin.2.61_contig_17072
074-IN-03.bin.2.61	074-IN-03.bin.2.61_contig_17072	3	830656	874537	False	putative_wzy_dependent				074-IN-03.bin.2.61_contig_17072
074-IN-03.bin.2.61	074-IN-03.bin.2.61_contig_21549	1	171204	207617	True	putative_wzy_dependent				074-IN-03.bin.2.61_contig_21549
019-HK-04.bin.c.25	019-HK-04.bin.c.25_contig_22756	1	2051207	2100903	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.c.25_contig_22756
019-HK-04.bin.c.25	019-HK-04.bin.c.25_contig_22756	2	2606184	2635313	False	putative_wzy_dependent_NO_OPX				019-HK-04.bin.c.25_contig_22756
052-CH-10.bin.1.502	052-CH-10.bin.1.502_contig_63709	1	39195	87627	False	putative_wzy_dependent_NO_OPX				052-CH-10.bin.1.502_contig_63709
055-AR-06.bin.3.237	055-AR-06.bin.3.237_contig_29579	1	2803863	2869229	False	putative_wzy_dependent_NO_OPX				055-AR-06.bin.3.237_contig_29579
055-AR-06.bin.3.237	055-AR-06.bin.3.237_contig_29579	2	3212771	3277386	False	putative_wzy_dependent				055-AR-06.bin.3.237_contig_29579
016-PL-06.bin.1.221	016-PL-06.bin.1.221_contig_87401	1	10973	32464	False	curdlan-like				016-PL-06.bin.1.221_contig_87401
016-PL-06.bin.1.221	016-PL-06.bin.1.221_contig_87406	1	857273	880194	False	pel-like				016-PL-06.bin.1.221_contig_87406
016-PL-06.bin.1.221	016-PL-06.bin.1.221_contig_9564	1	267919	294911	False	cellulose-like				016-PL-06.bin.1.221_contig_9564
090-US1-124.bin.1.818	090-US1-124.bin.1.818_contig_13151	1	117872	176536	False	putative_wzy_dependent_NO_OPX				090-US1-124.bin.1.818_contig_13151
090-US1-124.bin.1.818	090-US1-124.bin.1.818_contig_39235	1	45024	72010	False	exoPS_GCF_2				090-US1-124.bin.1.818_contig_39235
090-US1-124.bin.1.818	090-US1-124.bin.1.818_contig_75848	1	128123	163809	False	exoPS_GCF_6				090-US1-124.bin.1.818_contig_75848
090-US1-124.bin.1.818	090-US1-124.bin.1.818_contig_9886	1	1194902	1226942	False	exoPS_GCF_5				090-US1-124.bin.1.818_contig_9886
007-SA-08.bin.2.213	007-SA-08.bin.2.213_contig_114281	1	119516	176160	False	putative_ABC_dependent_NO_OPX				007-SA-08.bin.2.213_contig_114281
038-SE-10.bin.1.200	038-SE-10.bin.1.200_contig_27867	1	170559	237798	False	putative_wzy_dependent_NO_OPX				038-SE-10.bin.1.200_contig_27867
038-SE-10.bin.1.200	038-SE-10.bin.1.200_contig_5248	1	445253	511428	False	putative_wzy_dependent				038-SE-10.bin.1.200_contig_5248
051-IN-23.bin.1.37	051-IN-23.bin.1.37_contig_17181	1	674720	729192	False	putative_ABC_dependent				051-IN-23.bin.1.37_contig_17181
010-BE-17.bin.2.158	010-BE-17.bin.2.158_contig_80464	1	71860	137165	False	putative_wzy_dependent				010-BE-17.bin.2.158_contig_80464
061-AU-11.bin.c.6	061-AU-11.bin.c.6_contig_3960	1	2377384	2420393	False	putative_wzy_dependent_NO_OPX				061-AU-11.bin.c.6_contig_3960
071-HK-01.bin.1.245	071-HK-01.bin.1.245_contig_134635	1	33309	56086	False	pel-like				071-HK-01.bin.1.245_contig_134635
072-HK-05.bin.1.89	072-HK-05.bin.1.89_contig_1137	1	563270	608335	False	putative_wzy_dependent				072-HK-05.bin.1.89_contig_1137
072-HK-05.bin.1.89	072-HK-05.bin.1.89_contig_1137	2	2125852	2155103	False	putative_ABC_or_wzy_dependent				072-HK-05.bin.1.89_contig_1137
065-CA-03.bin.2.434	065-CA-03.bin.2.434_contig_103037	1	122311	149228	False	exoPS_GCF_2				065-CA-03.bin.2.434_contig_103037
002-MX-07.bin.2.451	002-MX-07.bin.2.451_contig_126780	1	29884	64671	True	putative_wzy_dependent				002-MX-07.bin.2.451_contig_126780
002-MX-07.bin.2.451	002-MX-07.bin.2.451_contig_21626	1	72593	171367	False	putative_wzy_dependent_NO_OPX				002-MX-07.bin.2.451_contig_21626
002-MX-07.bin.2.451	002-MX-07.bin.2.451_contig_53523	1	0	37830	True	putative_wzy_dependent				002-MX-07.bin.2.451_contig_53523
096-US2-26.bin.c.53	096-US2-26.bin.c.53_contig_9025	1	2026527	2081105	False	putative_wzy_dependent				096-US2-26.bin.c.53_contig_9025
016-PL-06.bin.1.215	016-PL-06.bin.1.215_contig_31935	1	1521	58389	True	putative_wzy_dependent				016-PL-06.bin.1.215_contig_31935
016-PL-06.bin.1.215	016-PL-06.bin.1.215_contig_5123	1	950965	1017301	False	putative_ABC_dependent_NO_OPX				016-PL-06.bin.1.215_contig_5123
023-IN-14.bin.2.242	023-IN-14.bin.2.242_contig_20023	1	365771	385176	False	type-3-cellulose				023-IN-14.bin.2.242_contig_20023
023-IN-14.bin.2.242	023-IN-14.bin.2.242_contig_23153	1	487180	516484	False	exoPS_GCF_4				023-IN-14.bin.2.242_contig_23153
023-IN-14.bin.2.242	023-IN-14.bin.2.242_contig_93823	1	68390	100493	False	putative_wzy_dependent_NO_OPX				023-IN-14.bin.2.242_contig_93823
009-AU-01.bin.1.280	009-AU-01.bin.1.280_contig_3959	1	160923	209425	False	putative_wzy_dependent				009-AU-01.bin.1.280_contig_3959
009-AU-01.bin.1.280	009-AU-01.bin.1.280_contig_3959	2	556282	609428	False	putative_wzy_dependent_NO_OPX				009-AU-01.bin.1.280_contig_3959
017-IL-02.bin.1.118	017-IL-02.bin.1.118_contig_118593	1	407054	438701	False	putative_wzy_dependent_NO_OPX				017-IL-02.bin.1.118_contig_118593
017-IL-02.bin.1.118	017-IL-02.bin.1.118_contig_57528	1	545639	612776	False	putative_wzy_dependent_NO_OPX				017-IL-02.bin.1.118_contig_57528
017-IL-02.bin.1.118	017-IL-02.bin.1.118_contig_87554	1	1502280	1568472	False	putative_wzy_dependent_NO_OPX				017-IL-02.bin.1.118_contig_87554
092-US1-44.bin.1.26	092-US1-44.bin.1.26_contig_10871	1	265408	292188	False	sphingomonadales_exops				092-US1-44.bin.1.26_contig_10871
092-US1-44.bin.1.26	092-US1-44.bin.1.26_contig_10871	2	570601	626989	False	putative_wzy_dependent				092-US1-44.bin.1.26_contig_10871
077-MX-09.bin.1.490	077-MX-09.bin.1.490_contig_180416	1	0	53905	True	putative_wzy_dependent				077-MX-09.bin.1.490_contig_180416
077-MX-09.bin.1.490	077-MX-09.bin.1.490_contig_93146	1	58641	95622	True	putative_wzy_dependent_NO_OPX				077-MX-09.bin.1.490_contig_93146
017-IL-02.bin.1.4	017-IL-02.bin.1.4_contig_18258	1	636410	672464	False	zooglan				017-IL-02.bin.1.4_contig_18258
017-IL-02.bin.1.4	017-IL-02.bin.1.4_contig_62163	1	154330	199018	False	putative_wzy_dependent				017-IL-02.bin.1.4_contig_62163
017-IL-02.bin.1.4	017-IL-02.bin.1.4_contig_62176	1	294911	329347	False	putative_wzy_dependent				017-IL-02.bin.1.4_contig_62176
094-US2-01.bin.1.802	094-US2-01.bin.1.802_contig_30182	1	263401	339061	False	putative_wzy_dependent_NO_OPX				094-US2-01.bin.1.802_contig_30182
094-US2-01.bin.1.802	094-US2-01.bin.1.802_contig_73235	1	696866	738130	False	putative_wzy_dependent				094-US2-01.bin.1.802_contig_73235
006-MY-06.bin.1.185	006-MY-06.bin.1.185_contig_1550	1	973674	1005013	False	putative_wzy_dependent_NO_OPX				006-MY-06.bin.1.185_contig_1550
006-MY-06.bin.1.185	006-MY-06.bin.1.185_contig_1550	2	2822176	2869609	False	putative_wzy_dependent				006-MY-06.bin.1.185_contig_1550
006-MY-06.bin.1.185	006-MY-06.bin.1.185_contig_1550	3	3009748	3041750	False	putative_wzy_dependent				006-MY-06.bin.1.185_contig_1550
006-MY-06.bin.1.185	006-MY-06.bin.1.185_contig_41498	1	107600	157508	False	putative_wzy_dependent				006-MY-06.bin.1.185_contig_41498
006-MY-06.bin.1.185	006-MY-06.bin.1.185_contig_41498	2	309855	332864	False	pel-like				006-MY-06.bin.1.185_contig_41498
096-US2-26.bin.1.45	096-US2-26.bin.1.45_contig_3261	1	305683	332456	False	exoPS_GCF_9				096-US2-26.bin.1.45_contig_3261
073-IL-01.bin.1.439	073-IL-01.bin.1.439_contig_101646	1	187526	234829	False	putative_ABC_dependent_NO_OPX				073-IL-01.bin.1.439_contig_101646
007-SA-08.bin.1.387	007-SA-08.bin.1.387_contig_46598	1	710865	760620	False	putative_ABC_dependent_NO_OPX				007-SA-08.bin.1.387_contig_46598
007-SA-08.bin.1.387	007-SA-08.bin.1.387_contig_49967	1	256304	303287	False	putative_wzy_dependent				007-SA-08.bin.1.387_contig_49967
007-SA-08.bin.1.387	007-SA-08.bin.1.387_contig_49967	2	324620	360703	True	putative_ABC_or_wzy_dependent				007-SA-08.bin.1.387_contig_49967
023-IN-14.bin.1.297	023-IN-14.bin.1.297_contig_9794	1	692563	726835	False	putative_wzy_dependent				023-IN-14.bin.1.297_contig_9794
