genome	contig	length
MFD04944.bin.2.82.fa	contig_86901	132316
MFD04944.bin.2.84.fa	contig_13	505621
MFD04944.bin.2.84.fa	contig_14742	87324
MFD04944.bin.2.84.fa	contig_14743	20552
MFD04944.bin.2.84.fa	contig_14752	78584
MFD04944.bin.2.84.fa	contig_14780	337496
MFD04944.bin.2.84.fa	contig_14792	328268
MFD04944.bin.2.84.fa	contig_25415	644715
MFD04944.bin.2.84.fa	contig_25583	273535
MFD04944.bin.2.84.fa	contig_26253	35447
MFD04944.bin.2.84.fa	contig_27852	81494
MFD04944.bin.2.84.fa	contig_29585	264326
MFD04944.bin.2.84.fa	contig_29935	117165
MFD04944.bin.2.84.fa	contig_34984	146819
MFD04944.bin.2.84.fa	contig_34985	187603
MFD04944.bin.2.84.fa	contig_35000	46251
MFD04944.bin.2.84.fa	contig_39339	16844
MFD04944.bin.2.84.fa	contig_41685	65553
MFD04944.bin.2.84.fa	contig_44643	284535
MFD04944.bin.2.84.fa	contig_53316	96305
MFD04944.bin.2.84.fa	contig_53335	56144
MFD04944.bin.2.84.fa	contig_59305	30182
MFD04944.bin.2.84.fa	contig_60072	226322
MFD04944.bin.2.84.fa	contig_64779	214731
MFD04944.bin.2.84.fa	contig_65328	59010
MFD04944.bin.2.84.fa	contig_66450	90521
MFD04944.bin.2.84.fa	contig_67479	104720
MFD04944.bin.2.84.fa	contig_71820	15570
MFD04944.bin.2.84.fa	contig_77560	34363
MFD04944.bin.2.84.fa	contig_79321	219583
MFD04944.bin.2.84.fa	contig_82803	154373
MFD04944.bin.2.84.fa	contig_86263	105791
MFD04944.bin.2.84.fa	contig_86274	13029
MFD04944.bin.2.84.fa	contig_86497	174206
MFD04944.bin.2.90.fa	contig_20247	45454
MFD04944.bin.2.90.fa	contig_23882	729772
MFD04944.bin.2.90.fa	contig_28695	53135
MFD04944.bin.2.90.fa	contig_33609	132419
MFD04944.bin.2.90.fa	contig_33613	211790
MFD04944.bin.2.90.fa	contig_36894	14985
MFD04944.bin.2.90.fa	contig_38461	129868
MFD04944.bin.2.90.fa	contig_38462	39199
MFD04944.bin.2.90.fa	contig_41093	16604
MFD04944.bin.2.90.fa	contig_42199	168865
MFD04944.bin.2.90.fa	contig_42473	672535
MFD04944.bin.2.90.fa	contig_42708	394258
MFD04944.bin.2.90.fa	contig_43678	199051
MFD04944.bin.2.90.fa	contig_48301	153229
MFD04944.bin.2.90.fa	contig_50377	159315
MFD04944.bin.2.90.fa	contig_52439	139842
MFD04944.bin.2.90.fa	contig_64933	104972
MFD04944.bin.2.90.fa	contig_66515	28699
MFD04944.bin.2.90.fa	contig_69553	167036
MFD04944.bin.2.90.fa	contig_70132	273721
MFD04944.bin.2.90.fa	contig_74029	269270
MFD04944.bin.2.90.fa	contig_78923	38485
MFD04944.bin.2.90.fa	contig_89963	38425
MFD04944.bin.2.93.fa	contig_12775	294787
MFD04944.bin.2.93.fa	contig_18346	873008
MFD04944.bin.2.93.fa	contig_20233	1232154
MFD04944.bin.2.93.fa	contig_20781	370254
MFD04944.bin.2.93.fa	contig_20793	256006
MFD04944.bin.2.93.fa	contig_72921	296168
MFD04944.bin.2.93.fa	contig_82590	113573
MFD04944.bin.2.93.fa	contig_83003	21628
MFD04944.bin.2.99.fa	contig_11175	3283110
MFD04944.bin.2.99.fa	contig_24004	282339
MFD04944.bin.2.99.fa	contig_26438	1101780
MFD04944.bin.2.99.fa	contig_27185	327412
MFD04944.bin.2.99.fa	contig_28631	520251
MFD04944.bin.2.99.fa	contig_28632	292043
MFD04944.bin.2.99.fa	contig_28633	599166
MFD04944.bin.2.99.fa	contig_30077	782832
MFD04944.bin.2.99.fa	contig_31644	1817509
MFD04944.bin.2.99.fa	contig_46836	157484
MFD04944.bin.2.99.fa	contig_49776	76673
MFD04944.bin.2.99.fa	contig_49787	195316
MFD04944.bin.2.99.fa	contig_52434	49818
MFD04944.bin.2.99.fa	contig_64787	320156
MFD04944.bin.2.99.fa	contig_85405	109921
MFD04944.bin.2.99.fa	contig_85406	41273
MFD04944.bin.3.100.fa	contig_18306	92975
MFD04944.bin.3.100.fa	contig_26492	465480
MFD04944.bin.3.100.fa	contig_26743	1214104
MFD04944.bin.3.100.fa	contig_31234	498953
MFD04944.bin.3.100.fa	contig_31242	85855
MFD04944.bin.3.100.fa	contig_31247	281482
MFD04944.bin.3.100.fa	contig_46656	146808
MFD04944.bin.3.100.fa	contig_48657	341252
MFD04944.bin.3.100.fa	contig_58847	351021
MFD04944.bin.3.100.fa	contig_63287	215036
MFD04944.bin.3.100.fa	contig_68620	104069
MFD04944.bin.3.100.fa	contig_74731	551756
MFD04944.bin.3.100.fa	contig_81345	76676
MFD04944.bin.3.100.fa	contig_81498	104071
MFD04944.bin.3.100.fa	contig_81562	177054
MFD04944.bin.3.100.fa	contig_83249	72122
MFD04944.bin.3.100.fa	contig_83722	200971
MFD04944.bin.3.100.fa	contig_84742	204260
MFD04944.bin.3.100.fa	contig_85574	251836
MFD04944.bin.3.170.fa	contig_22906	720273
MFD04944.bin.3.170.fa	contig_25613	411033
MFD04944.bin.3.170.fa	contig_31070	451427
MFD04944.bin.3.170.fa	contig_32275	261086
MFD04944.bin.3.170.fa	contig_35959	117794
MFD04944.bin.3.170.fa	contig_37976	948689
MFD04944.bin.3.170.fa	contig_46345	406930
MFD04944.bin.3.170.fa	contig_48820	109253
MFD04944.bin.3.170.fa	contig_63930	562928
MFD04944.bin.3.170.fa	contig_89527	102220
MFD04944.bin.3.170.fa	contig_9625	898393
MFD04944.bin.3.190.fa	contig_12315	146256
MFD04944.bin.3.190.fa	contig_14414	130130
MFD04944.bin.3.190.fa	contig_18800	173263
MFD04944.bin.3.190.fa	contig_22279	35480
MFD04944.bin.3.190.fa	contig_26084	94653
MFD04944.bin.3.190.fa	contig_26661	58290
MFD04944.bin.3.190.fa	contig_26662	272607
MFD04944.bin.3.190.fa	contig_26894	152454
MFD04944.bin.3.190.fa	contig_29365	307745
MFD04944.bin.3.190.fa	contig_30659	377520
MFD04944.bin.3.190.fa	contig_3113	201512
MFD04944.bin.3.190.fa	contig_32145	136425
MFD04944.bin.3.190.fa	contig_3322	201952
MFD04944.bin.3.190.fa	contig_34159	189116
MFD04944.bin.3.190.fa	contig_3427	26220
MFD04944.bin.3.190.fa	contig_3490	125551
MFD04944.bin.3.190.fa	contig_3777	85046
MFD04944.bin.3.190.fa	contig_45623	139051
MFD04944.bin.3.190.fa	contig_46623	201442
MFD04944.bin.3.190.fa	contig_49937	56743
MFD04944.bin.3.190.fa	contig_59702	45914
MFD04944.bin.3.190.fa	contig_59706	63063
MFD04944.bin.3.190.fa	contig_60951	90068
MFD04944.bin.3.190.fa	contig_62291	111851
MFD04944.bin.3.190.fa	contig_63626	78812
MFD04944.bin.3.190.fa	contig_70701	186923
MFD04944.bin.3.190.fa	contig_70713	108838
MFD04944.bin.3.190.fa	contig_79887	167949
MFD04944.bin.3.190.fa	contig_82085	214770
MFD04944.bin.3.190.fa	contig_85907	101695
MFD04944.bin.3.194.fa	contig_12694	161038
MFD04944.bin.3.194.fa	contig_13365	112963
MFD04944.bin.3.194.fa	contig_17281	229226
MFD04944.bin.3.194.fa	contig_19653	27380
MFD04944.bin.3.194.fa	contig_21682	299099
MFD04944.bin.3.194.fa	contig_21762	80062
MFD04944.bin.3.194.fa	contig_30469	82971
MFD04944.bin.3.194.fa	contig_31641	68891
MFD04944.bin.3.194.fa	contig_34078	89109
MFD04944.bin.3.194.fa	contig_35123	38932
MFD04944.bin.3.194.fa	contig_36082	175023
MFD04944.bin.3.194.fa	contig_37454	24756
MFD04944.bin.3.194.fa	contig_38650	45945
MFD04944.bin.3.194.fa	contig_3867	184569
MFD04944.bin.3.194.fa	contig_38743	11644
MFD04944.bin.3.194.fa	contig_39087	131843
MFD04944.bin.3.194.fa	contig_53784	99688
MFD04944.bin.3.194.fa	contig_54705	76449
MFD04944.bin.3.194.fa	contig_59979	53010
MFD04944.bin.3.194.fa	contig_63880	61941
MFD04944.bin.3.194.fa	contig_65534	133260
MFD04944.bin.3.194.fa	contig_69022	107180
MFD04944.bin.3.194.fa	contig_69325	24490
MFD04944.bin.3.194.fa	contig_80006	129419
MFD04944.bin.3.194.fa	contig_82289	82387
MFD04944.bin.3.194.fa	contig_83487	98450
MFD04944.bin.3.194.fa	contig_83633	79618
MFD04944.bin.3.194.fa	contig_86510	9150
MFD04944.bin.3.194.fa	contig_87313	55839
MFD04944.bin.3.197.fa	contig_13812	197950
MFD04944.bin.3.197.fa	contig_30159	108698
MFD04944.bin.3.197.fa	contig_42138	97423
MFD04944.bin.3.197.fa	contig_51712	67578
MFD04944.bin.3.197.fa	contig_55990	40181
MFD04944.bin.3.197.fa	contig_55991	56228
MFD04944.bin.3.197.fa	contig_57850	86548
MFD04944.bin.3.197.fa	contig_61029	38799
MFD04944.bin.3.197.fa	contig_63565	231563
MFD04944.bin.3.197.fa	contig_67286	147889
MFD04944.bin.3.197.fa	contig_68500	52361
MFD04944.bin.3.197.fa	contig_69650	198288
MFD04944.bin.3.197.fa	contig_75988	410869
MFD04944.bin.3.197.fa	contig_78788	82812
MFD04944.bin.3.197.fa	contig_79370	44523
MFD04944.bin.3.197.fa	contig_79805	190120
MFD04944.bin.3.197.fa	contig_82665	100976
MFD04944.bin.3.197.fa	contig_84273	101855
MFD04944.bin.3.197.fa	contig_84329	75061
MFD04944.bin.3.197.fa	contig_84988	139134
MFD04944.bin.3.197.fa	contig_85058	193027
MFD04944.bin.3.197.fa	contig_85593	148861
MFD04944.bin.3.197.fa	contig_86842	57040
MFD04944.bin.3.197.fa	contig_88545	52724
MFD04944.bin.3.197.fa	contig_88957	182253
MFD04944.bin.3.209.fa	contig_10668	160681
MFD04944.bin.3.209.fa	contig_19664	149314
MFD04944.bin.3.209.fa	contig_38040	219836
MFD04944.bin.3.209.fa	contig_42832	174916
MFD04944.bin.3.209.fa	contig_44484	309717
MFD04944.bin.3.209.fa	contig_53659	209364
MFD04944.bin.3.209.fa	contig_54829	255639
MFD04944.bin.3.209.fa	contig_57519	351870
MFD04944.bin.3.209.fa	contig_62124	110769
MFD04944.bin.3.209.fa	contig_64447	83769
MFD04944.bin.3.209.fa	contig_67122	208572
MFD04944.bin.3.209.fa	contig_69344	91001
MFD04944.bin.3.209.fa	contig_69345	158322
MFD04944.bin.3.209.fa	contig_72248	125836
MFD04944.bin.3.209.fa	contig_77185	47431
MFD04944.bin.3.209.fa	contig_81703	140146
MFD04944.bin.3.209.fa	contig_82958	343877
MFD04944.bin.3.209.fa	contig_86801	56537
MFD04944.bin.3.209.fa	contig_88214	98232
MFD04944.bin.3.210.fa	contig_12086	924141
MFD04944.bin.3.210.fa	contig_24256	412599
MFD04944.bin.3.210.fa	contig_25047	120757
MFD04944.bin.3.210.fa	contig_27091	206376
MFD04944.bin.3.210.fa	contig_29058	272771
MFD04944.bin.3.210.fa	contig_29597	1069227
MFD04944.bin.3.210.fa	contig_34652	215513
MFD04944.bin.3.210.fa	contig_35877	119963
MFD04944.bin.3.210.fa	contig_35947	225864
MFD04944.bin.3.210.fa	contig_40738	362828
MFD04944.bin.3.210.fa	contig_48829	211946
MFD04944.bin.3.210.fa	contig_49200	33080
MFD04944.bin.3.210.fa	contig_49332	289590
MFD04944.bin.3.210.fa	contig_61757	59741
MFD04944.bin.3.210.fa	contig_61776	397182
MFD04944.bin.3.210.fa	contig_65067	134507
MFD04944.bin.3.210.fa	contig_72985	125755
MFD04944.bin.3.210.fa	contig_73494	315750
MFD04944.bin.3.210.fa	contig_76193	58556
MFD04944.bin.3.210.fa	contig_84123	107669
MFD04944.bin.3.210.fa	contig_85240	39473
MFD04944.bin.3.210.fa	contig_86761	62794
MFD04944.bin.3.210.fa	contig_88820	61858
MFD04944.bin.3.210.fa	contig_90134	42836
MFD04944.bin.3.210.fa	contig_90135	178961
MFD04944.bin.3.213.fa	contig_20165	267530
MFD04944.bin.3.213.fa	contig_21550	406376
MFD04944.bin.3.213.fa	contig_21689	569258
MFD04944.bin.3.213.fa	contig_24782	227966
MFD04944.bin.3.213.fa	contig_24786	625409
MFD04944.bin.3.213.fa	contig_26497	412133
MFD04944.bin.3.213.fa	contig_27538	848771
MFD04944.bin.3.213.fa	contig_28234	104637
MFD04944.bin.3.213.fa	contig_29687	405719
MFD04944.bin.3.213.fa	contig_29865	398365
MFD04944.bin.3.213.fa	contig_33404	214786
MFD04944.bin.3.213.fa	contig_33566	149338
MFD04944.bin.3.213.fa	contig_37386	273115
MFD04944.bin.3.213.fa	contig_43231	150162
MFD04944.bin.3.213.fa	contig_43232	119327
MFD04944.bin.3.213.fa	contig_43237	209286
MFD04944.bin.3.213.fa	contig_46486	358851
MFD04944.bin.3.213.fa	contig_46648	467881
MFD04944.bin.3.213.fa	contig_51150	264957
MFD04944.bin.3.213.fa	contig_54966	82703
MFD04944.bin.3.213.fa	contig_85042	140233
MFD04944.bin.3.22.fa	contig_13386	91887
MFD04944.bin.3.22.fa	contig_16594	198530
MFD04944.bin.3.22.fa	contig_19958	268677
MFD04944.bin.3.22.fa	contig_22363	113494
MFD04944.bin.3.22.fa	contig_33053	370385
MFD04944.bin.3.22.fa	contig_38092	168690
MFD04944.bin.3.22.fa	contig_47910	292312
MFD04944.bin.3.22.fa	contig_52012	114766
MFD04944.bin.3.22.fa	contig_55464	414230
MFD04944.bin.3.22.fa	contig_58674	143350
MFD04944.bin.3.22.fa	contig_58683	157335
MFD04944.bin.3.22.fa	contig_58971	488472
MFD04944.bin.3.22.fa	contig_64562	30001
MFD04944.bin.3.22.fa	contig_65273	114245
MFD04944.bin.3.22.fa	contig_65276	6140
MFD04944.bin.3.22.fa	contig_66283	174827
MFD04944.bin.3.22.fa	contig_66865	223674
MFD04944.bin.3.22.fa	contig_66866	102090
MFD04944.bin.3.22.fa	contig_68612	57588
MFD04944.bin.3.22.fa	contig_69382	40916
MFD04944.bin.3.22.fa	contig_82054	82273
MFD04944.bin.3.250.fa	contig_11568	4477
MFD04944.bin.3.250.fa	contig_13253	335981
MFD04944.bin.3.250.fa	contig_16112	6434
MFD04944.bin.3.250.fa	contig_16383	113409
MFD04944.bin.3.250.fa	contig_16614	132252
MFD04944.bin.3.250.fa	contig_16618	68056
MFD04944.bin.3.250.fa	contig_17358	24434
MFD04944.bin.3.250.fa	contig_18176	43272
MFD04944.bin.3.250.fa	contig_21215	9355
MFD04944.bin.3.250.fa	contig_21781	15904
MFD04944.bin.3.250.fa	contig_21786	58868
MFD04944.bin.3.250.fa	contig_21788	104351
MFD04944.bin.3.250.fa	contig_22151	382849
MFD04944.bin.3.250.fa	contig_24393	28704
MFD04944.bin.3.250.fa	contig_24394	106408
MFD04944.bin.3.250.fa	contig_24396	31019
MFD04944.bin.3.250.fa	contig_24879	51452
MFD04944.bin.3.250.fa	contig_26282	79914
MFD04944.bin.3.250.fa	contig_26828	6844
MFD04944.bin.3.250.fa	contig_29752	132100
MFD04944.bin.3.250.fa	contig_30645	311615
MFD04944.bin.3.250.fa	contig_30779	24004
MFD04944.bin.3.250.fa	contig_30946	3284
MFD04944.bin.3.250.fa	contig_30947	14228
MFD04944.bin.3.250.fa	contig_31111	43490
MFD04944.bin.3.250.fa	contig_31456	36240
MFD04944.bin.3.250.fa	contig_35627	378870
MFD04944.bin.3.250.fa	contig_36334	77926
MFD04944.bin.3.250.fa	contig_36370	45229
MFD04944.bin.3.250.fa	contig_36746	108674
MFD04944.bin.3.250.fa	contig_36755	357434
MFD04944.bin.3.250.fa	contig_36775	25894
MFD04944.bin.3.250.fa	contig_37818	20143
MFD04944.bin.3.250.fa	contig_37975	14534
MFD04944.bin.3.250.fa	contig_38615	237169
MFD04944.bin.3.250.fa	contig_38783	15144
MFD04944.bin.3.250.fa	contig_39027	14472
MFD04944.bin.3.250.fa	contig_40001	89849
MFD04944.bin.3.250.fa	contig_40146	37733
MFD04944.bin.3.250.fa	contig_40587	101745
MFD04944.bin.3.250.fa	contig_40790	25654
MFD04944.bin.3.250.fa	contig_41044	26711
MFD04944.bin.3.250.fa	contig_41308	42270
MFD04944.bin.3.250.fa	contig_44160	31765
MFD04944.bin.3.250.fa	contig_44162	14200
MFD04944.bin.3.250.fa	contig_44163	28609
MFD04944.bin.3.250.fa	contig_44165	56066
MFD04944.bin.3.250.fa	contig_44168	66582
MFD04944.bin.3.250.fa	contig_44169	97856
MFD04944.bin.3.250.fa	contig_44172	157633
MFD04944.bin.3.250.fa	contig_44173	97720
MFD04944.bin.3.250.fa	contig_44453	20972
MFD04944.bin.3.250.fa	contig_44454	51995
MFD04944.bin.3.250.fa	contig_49584	14039
MFD04944.bin.3.250.fa	contig_50166	157623
MFD04944.bin.3.250.fa	contig_51628	91049
MFD04944.bin.3.250.fa	contig_53281	13412
MFD04944.bin.3.250.fa	contig_55040	6738
MFD04944.bin.3.250.fa	contig_55527	59874
MFD04944.bin.3.250.fa	contig_59754	8942
MFD04944.bin.3.250.fa	contig_59960	17520
MFD04944.bin.3.250.fa	contig_61785	132074
MFD04944.bin.3.250.fa	contig_63755	60427
MFD04944.bin.3.250.fa	contig_64418	132468
MFD04944.bin.3.250.fa	contig_64747	173410
MFD04944.bin.3.250.fa	contig_66032	24947
MFD04944.bin.3.250.fa	contig_66659	25955
MFD04944.bin.3.250.fa	contig_67267	12418
MFD04944.bin.3.250.fa	contig_67335	20130
MFD04944.bin.3.250.fa	contig_67668	23871
MFD04944.bin.3.250.fa	contig_67926	190040
MFD04944.bin.3.250.fa	contig_70440	30044
MFD04944.bin.3.250.fa	contig_71137	4175
MFD04944.bin.3.250.fa	contig_71528	9488
MFD04944.bin.3.250.fa	contig_71719	37965
MFD04944.bin.3.250.fa	contig_73237	33335
MFD04944.bin.3.250.fa	contig_73433	114132
MFD04944.bin.3.250.fa	contig_73919	10398
MFD04944.bin.3.250.fa	contig_73920	43317
MFD04944.bin.3.250.fa	contig_74440	33546
MFD04944.bin.3.250.fa	contig_74443	81980
MFD04944.bin.3.250.fa	contig_74446	114233
MFD04944.bin.3.250.fa	contig_74449	44441
MFD04944.bin.3.250.fa	contig_74963	12289
MFD04944.bin.3.250.fa	contig_76081	42470
MFD04944.bin.3.250.fa	contig_76169	9532
MFD04944.bin.3.250.fa	contig_76170	9115
MFD04944.bin.3.250.fa	contig_76463	126293
MFD04944.bin.3.250.fa	contig_78425	94470
MFD04944.bin.3.250.fa	contig_78716	16687
MFD04944.bin.3.250.fa	contig_80687	3315
MFD04944.bin.3.250.fa	contig_81352	47290
MFD04944.bin.3.250.fa	contig_81592	13654
MFD04944.bin.3.250.fa	contig_81962	14972
MFD04944.bin.3.250.fa	contig_82754	25107
MFD04944.bin.3.250.fa	contig_82910	11633
MFD04944.bin.3.250.fa	contig_83725	69702
MFD04944.bin.3.250.fa	contig_86375	19485
MFD04944.bin.3.250.fa	contig_86717	9979
MFD04944.bin.3.250.fa	contig_88130	52744
MFD04944.bin.3.250.fa	contig_89164	15179
MFD04944.bin.3.250.fa	contig_89334	25509
MFD04944.bin.3.250.fa	contig_9871	238231
MFD04944.bin.3.264.fa	contig_11301	180294
MFD04944.bin.3.264.fa	contig_12028	243572
MFD04944.bin.3.264.fa	contig_13255	98835
MFD04944.bin.3.264.fa	contig_16613	49533
MFD04944.bin.3.264.fa	contig_16617	135629
MFD04944.bin.3.264.fa	contig_16621	112332
MFD04944.bin.3.264.fa	contig_18174	187828
MFD04944.bin.3.264.fa	contig_20289	196103
MFD04944.bin.3.264.fa	contig_21789	17297
MFD04944.bin.3.264.fa	contig_24395	35888
MFD04944.bin.3.264.fa	contig_24397	171913
MFD04944.bin.3.264.fa	contig_24752	303289
MFD04944.bin.3.264.fa	contig_24928	34533
MFD04944.bin.3.264.fa	contig_24935	414482
MFD04944.bin.3.264.fa	contig_26519	411520
MFD04944.bin.3.264.fa	contig_26520	29751
MFD04944.bin.3.264.fa	contig_30237	705755
MFD04944.bin.3.264.fa	contig_30646	284909
MFD04944.bin.3.264.fa	contig_30780	29510
MFD04944.bin.3.264.fa	contig_30782	72919
MFD04944.bin.3.264.fa	contig_32901	214269
MFD04944.bin.3.264.fa	contig_34637	71692
MFD04944.bin.3.264.fa	contig_34639	162645
MFD04944.bin.3.264.fa	contig_35067	168494
MFD04944.bin.3.264.fa	contig_36731	32048
MFD04944.bin.3.264.fa	contig_36745	95705
MFD04944.bin.3.264.fa	contig_36751	19036
MFD04944.bin.3.264.fa	contig_44167	239005
MFD04944.bin.3.264.fa	contig_44170	111041
MFD04944.bin.3.264.fa	contig_44171	9945
MFD04944.bin.3.264.fa	contig_46194	56195
MFD04944.bin.3.264.fa	contig_46474	206940
MFD04944.bin.3.264.fa	contig_48903	43342
MFD04944.bin.3.264.fa	contig_49585	14064
MFD04944.bin.3.264.fa	contig_50167	108608
MFD04944.bin.3.264.fa	contig_52031	63274
MFD04944.bin.3.264.fa	contig_53282	31228
MFD04944.bin.3.264.fa	contig_55668	22312
MFD04944.bin.3.264.fa	contig_57799	75439
MFD04944.bin.3.264.fa	contig_66835	62497
MFD04944.bin.3.264.fa	contig_67667	32647
MFD04944.bin.3.264.fa	contig_69506	75664
MFD04944.bin.3.264.fa	contig_70611	138232
MFD04944.bin.3.264.fa	contig_73921	39654
MFD04944.bin.3.264.fa	contig_74442	101223
MFD04944.bin.3.264.fa	contig_74450	47656
MFD04944.bin.3.264.fa	contig_74451	8856
MFD04944.bin.3.264.fa	contig_76466	60735
MFD04944.bin.3.264.fa	contig_78723	62944
MFD04944.bin.3.264.fa	contig_81072	35995
MFD04944.bin.3.264.fa	contig_82595	73118
MFD04944.bin.3.264.fa	contig_82596	15149
MFD04944.bin.3.264.fa	contig_82617	119469
MFD04944.bin.3.264.fa	contig_83969	10242
MFD04944.bin.3.264.fa	contig_84022	28171
MFD04944.bin.3.264.fa	contig_84028	18539
MFD04944.bin.3.264.fa	contig_84409	148827
MFD04944.bin.3.264.fa	contig_85735	18187
MFD04944.bin.3.264.fa	contig_86760	193080
MFD04944.bin.3.264.fa	contig_87719	23113
MFD04944.bin.3.264.fa	contig_89552	31474
MFD04944.bin.3.264.fa	contig_89750	41040
MFD04944.bin.3.273.fa	contig_10179	19606
MFD04944.bin.3.273.fa	contig_10181	59943
MFD04944.bin.3.273.fa	contig_10183	74255
MFD04944.bin.3.273.fa	contig_12016	15686
MFD04944.bin.3.273.fa	contig_12631	28756
MFD04944.bin.3.273.fa	contig_12638	67846
MFD04944.bin.3.273.fa	contig_13123	53448
MFD04944.bin.3.273.fa	contig_14036	90066
MFD04944.bin.3.273.fa	contig_14046	31875
MFD04944.bin.3.273.fa	contig_14517	24344
MFD04944.bin.3.273.fa	contig_14523	18076
MFD04944.bin.3.273.fa	contig_14767	99067
MFD04944.bin.3.273.fa	contig_15998	103278
MFD04944.bin.3.273.fa	contig_16042	9977
MFD04944.bin.3.273.fa	contig_16216	373470
MFD04944.bin.3.273.fa	contig_16220	104275
MFD04944.bin.3.273.fa	contig_16230	15504
MFD04944.bin.3.273.fa	contig_16231	18147
MFD04944.bin.3.273.fa	contig_16732	96886
MFD04944.bin.3.273.fa	contig_19548	28249
MFD04944.bin.3.273.fa	contig_20612	87742
MFD04944.bin.3.273.fa	contig_21159	17880
MFD04944.bin.3.273.fa	contig_21161	17058
MFD04944.bin.3.273.fa	contig_21194	12863
MFD04944.bin.3.273.fa	contig_21195	14792
MFD04944.bin.3.273.fa	contig_21205	295963
MFD04944.bin.3.273.fa	contig_21220	32119
MFD04944.bin.3.273.fa	contig_26728	82518
MFD04944.bin.3.273.fa	contig_27813	37153
MFD04944.bin.3.273.fa	contig_28284	8674
MFD04944.bin.3.273.fa	contig_28289	15796
MFD04944.bin.3.273.fa	contig_29219	58173
MFD04944.bin.3.273.fa	contig_31432	4790
MFD04944.bin.3.273.fa	contig_32196	86116
MFD04944.bin.3.273.fa	contig_32198	135801
MFD04944.bin.3.273.fa	contig_32755	24310
MFD04944.bin.3.273.fa	contig_34067	44817
MFD04944.bin.3.273.fa	contig_34363	57607
MFD04944.bin.3.273.fa	contig_34873	51606
MFD04944.bin.3.273.fa	contig_35016	14204
MFD04944.bin.3.273.fa	contig_35020	19913
MFD04944.bin.3.273.fa	contig_35024	8388
MFD04944.bin.3.273.fa	contig_35033	6469
MFD04944.bin.3.273.fa	contig_35089	16582
MFD04944.bin.3.273.fa	contig_36047	15294
MFD04944.bin.3.273.fa	contig_36325	5645
MFD04944.bin.3.273.fa	contig_37173	28452
MFD04944.bin.3.273.fa	contig_3876	24900
MFD04944.bin.3.273.fa	contig_39187	67414
MFD04944.bin.3.273.fa	contig_39950	13845
MFD04944.bin.3.273.fa	contig_39952	33140
MFD04944.bin.3.273.fa	contig_39953	21304
MFD04944.bin.3.273.fa	contig_40019	25831
MFD04944.bin.3.273.fa	contig_40022	5018
MFD04944.bin.3.273.fa	contig_40023	12618
MFD04944.bin.3.273.fa	contig_40203	65654
MFD04944.bin.3.273.fa	contig_40215	73863
MFD04944.bin.3.273.fa	contig_43246	84730
MFD04944.bin.3.273.fa	contig_43543	98128
MFD04944.bin.3.273.fa	contig_45027	25868
MFD04944.bin.3.273.fa	contig_45368	29172
MFD04944.bin.3.273.fa	contig_45369	5082
MFD04944.bin.3.273.fa	contig_47402	6500
MFD04944.bin.3.273.fa	contig_47442	4557
MFD04944.bin.3.273.fa	contig_47449	13249
MFD04944.bin.3.273.fa	contig_48019	42623
MFD04944.bin.3.273.fa	contig_48296	142213
MFD04944.bin.3.273.fa	contig_48395	11432
MFD04944.bin.3.273.fa	contig_48901	42560
MFD04944.bin.3.273.fa	contig_51484	23499
MFD04944.bin.3.273.fa	contig_51486	12790
MFD04944.bin.3.273.fa	contig_53811	14419
MFD04944.bin.3.273.fa	contig_54489	9740
MFD04944.bin.3.273.fa	contig_54525	5710
MFD04944.bin.3.273.fa	contig_54820	10102
MFD04944.bin.3.273.fa	contig_55153	30326
MFD04944.bin.3.273.fa	contig_55428	22523
MFD04944.bin.3.273.fa	contig_56847	188750
MFD04944.bin.3.273.fa	contig_56964	35754
MFD04944.bin.3.273.fa	contig_57316	33638
MFD04944.bin.3.273.fa	contig_58178	33587
MFD04944.bin.3.273.fa	contig_58445	8341
MFD04944.bin.3.273.fa	contig_59734	28766
MFD04944.bin.3.273.fa	contig_60853	38227
MFD04944.bin.3.273.fa	contig_60892	26869
MFD04944.bin.3.273.fa	contig_61282	35759
MFD04944.bin.3.273.fa	contig_62023	27416
MFD04944.bin.3.273.fa	contig_62053	33138
MFD04944.bin.3.273.fa	contig_62369	14804
MFD04944.bin.3.273.fa	contig_63473	96647
MFD04944.bin.3.273.fa	contig_65057	17540
MFD04944.bin.3.273.fa	contig_65149	11392
MFD04944.bin.3.273.fa	contig_65427	4876
MFD04944.bin.3.273.fa	contig_66057	32964
MFD04944.bin.3.273.fa	contig_66067	5364
MFD04944.bin.3.273.fa	contig_66071	5985
MFD04944.bin.3.273.fa	contig_66078	4251
MFD04944.bin.3.273.fa	contig_66079	7438
MFD04944.bin.3.273.fa	contig_66708	9997
MFD04944.bin.3.273.fa	contig_67468	36351
MFD04944.bin.3.273.fa	contig_69424	69333
MFD04944.bin.3.273.fa	contig_70632	19065
MFD04944.bin.3.273.fa	contig_71611	25608
MFD04944.bin.3.273.fa	contig_71637	122977
MFD04944.bin.3.273.fa	contig_73629	58545
MFD04944.bin.3.273.fa	contig_73689	30807
MFD04944.bin.3.273.fa	contig_75652	25313
MFD04944.bin.3.273.fa	contig_76621	56643
MFD04944.bin.3.273.fa	contig_80766	77666
MFD04944.bin.3.273.fa	contig_81075	37648
MFD04944.bin.3.273.fa	contig_81101	7503
MFD04944.bin.3.273.fa	contig_81314	30318
MFD04944.bin.3.273.fa	contig_81765	27849
