genome	contig	length
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_194343	15719
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_197688	28030
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_201585	52008
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_26960	65975
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_36533	10989
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_36630	347702
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_3932	762593
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_6581	15108
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_70837	38568
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_72242	703437
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_73577	121935
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_77885	434643
055-AR-06.bin.1.605.fa	055-AR-06.bin.1.605_contig_80986	22848
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_110735	33852
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_112657	252225
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_113077	27521
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_114167	217995
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_120850	268373
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_126672	135575
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_140564	222852
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_145972	78066
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_185006	346575
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_191572	18523
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_21336	114708
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_25723	193903
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_3599	812485
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_3813	68251
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_3814	6342
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_39822	372922
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_55586	641942
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_64667	75621
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_68108	621129
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_69545	38000
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_80176	134373
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_91603	585145
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_9500	450162
055-AR-06.bin.1.611.fa	055-AR-06.bin.1.611_contig_98274	8791
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_106307	47068
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_10721	281501
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_110293	156722
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_17407	560667
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_200598	45438
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_203678	18288
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_27572	313094
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_32457	166332
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_34103	866082
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_49994	518962
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_53938	143457
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_79303	151651
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_85066	403480
055-AR-06.bin.1.613.fa	055-AR-06.bin.1.613_contig_86116	149097
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_107960	73710
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_108873	269282
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_108874	9736
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_112380	58538
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_16177	140461
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_35858	699828
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_47826	176255
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_53911	48067
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_57617	406798
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_64354	25150
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_77170	100977
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_77171	154153
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_81565	48888
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_8506	513675
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_8514	533671
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_8522	109626
055-AR-06.bin.1.62.fa	055-AR-06.bin.1.62_contig_88297	109077
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_107054	982506
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_139346	389273
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_149511	132670
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_192892	291332
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_196606	490256
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_200984	250325
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_207276	32180
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_208324	171761
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_30141	423305
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_30143	479489
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_30845	477802
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_35390	643612
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_35836	1227564
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_46327	360436
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_57824	68865
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_67583	1299438
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_75058	249990
055-AR-06.bin.1.621.fa	055-AR-06.bin.1.621_contig_78413	139473
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_104955	274092
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_104956	56701
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_115681	105804
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_145093	11385
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_179571	42583
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_23164	2351291
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_57680	150678
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_62369	240166
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_69214	534192
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_78707	163695
055-AR-06.bin.1.626.fa	055-AR-06.bin.1.626_contig_80985	594911
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_12228	48404
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_204475	11514
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_206067	7429
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_32583	1764785
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_32593	11569
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_34025	788747
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_37594	1133924
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_37597	212785
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_43484	318983
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_48472	7519
055-AR-06.bin.1.636.fa	055-AR-06.bin.1.636_contig_8218	2158375
055-AR-06.bin.1.648.fa	055-AR-06.bin.1.648_contig_193595	239260
055-AR-06.bin.1.648.fa	055-AR-06.bin.1.648_contig_38831	544439
055-AR-06.bin.1.648.fa	055-AR-06.bin.1.648_contig_38840	156092
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_104741	163887
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_104750	221141
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_11575	769998
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_136384	119868
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_18662	408712
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_203525	102490
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_30374	126118
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_30375	43064
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_30378	228018
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_30383	646002
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_38824	421526
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_38830	350197
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_41590	615097
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_48731	1188821
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_59279	941050
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_63620	113611
055-AR-06.bin.1.654.fa	055-AR-06.bin.1.654_contig_73671	133721
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_10958	757773
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_10961	164696
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_10965	101505
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_130572	118887
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_35620	1227025
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_51953	379564
055-AR-06.bin.1.68.fa	055-AR-06.bin.1.68_contig_95872	164264
055-AR-06.bin.1.72.fa	055-AR-06.bin.1.72_contig_22593	2088732
055-AR-06.bin.1.72.fa	055-AR-06.bin.1.72_contig_27823	1296168
055-AR-06.bin.1.72.fa	055-AR-06.bin.1.72_contig_31250	477261
055-AR-06.bin.1.72.fa	055-AR-06.bin.1.72_contig_9822	2623665
055-AR-06.bin.1.74.fa	055-AR-06.bin.1.74_contig_25059	272770
055-AR-06.bin.1.74.fa	055-AR-06.bin.1.74_contig_27703	421519
055-AR-06.bin.1.74.fa	055-AR-06.bin.1.74_contig_30046	799624
055-AR-06.bin.1.74.fa	055-AR-06.bin.1.74_contig_82667	786363
055-AR-06.bin.1.74.fa	055-AR-06.bin.1.74_contig_9189	847085
055-AR-06.bin.1.74.fa	055-AR-06.bin.1.74_contig_94621	593131
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_10069	12279
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_118881	257432
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_126869	69863
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_157080	25016
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_18921	674244
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_19282	71097
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_19284	18477
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_200959	31438
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_20903	207769
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_22575	195442
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_43680	341326
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_60959	80058
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_66245	111847
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_67068	262406
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_69347	350961
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_76136	104396
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_80949	41379
055-AR-06.bin.1.77.fa	055-AR-06.bin.1.77_contig_9413	484613
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_110574	11113
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_114717	154270
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_116371	200845
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_17477	83549
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_187597	30378
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_197011	88209
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_41328	608205
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_48176	818615
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_61486	107418
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_81369	68955
055-AR-06.bin.1.78.fa	055-AR-06.bin.1.78_contig_90576	705713
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_155091	162039
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_156271	96869
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_16102	624490
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_179505	89343
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_196065	155595
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_40880	601466
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_50486	536037
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_50489	19332
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_64201	189338
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_79575	10511
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_80290	64275
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_88623	26092
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_88624	27571
055-AR-06.bin.1.84.fa	055-AR-06.bin.1.84_contig_92282	153728
055-AR-06.bin.1.85.fa	055-AR-06.bin.1.85_contig_194967	190429
055-AR-06.bin.1.85.fa	055-AR-06.bin.1.85_contig_198534	13257
055-AR-06.bin.1.85.fa	055-AR-06.bin.1.85_contig_4264	381492
055-AR-06.bin.1.85.fa	055-AR-06.bin.1.85_contig_88015	119445
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_105967	84382
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_108366	153342
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_110093	329389
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_13028	704356
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_184187	69657
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_190928	430164
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_200463	76757
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_207435	88480
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_53290	493888
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_55856	332777
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_6446	120704
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_6449	85413
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_65254	71214
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_65255	13246
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_69891	638696
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_73324	87348
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_76311	509151
055-AR-06.bin.1.88.fa	055-AR-06.bin.1.88_contig_79448	169773
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_195268	199514
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_197751	193045
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_20496	181764
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_29919	868972
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_40682	121633
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_54616	455413
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_77216	758312
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_77257	328576
055-AR-06.bin.1.89.fa	055-AR-06.bin.1.89_contig_99596	302050
055-AR-06.bin.1.92.fa	055-AR-06.bin.1.92_contig_35100	56504
055-AR-06.bin.1.92.fa	055-AR-06.bin.1.92_contig_67875	571901
055-AR-06.bin.1.92.fa	055-AR-06.bin.1.92_contig_70241	688425
055-AR-06.bin.1.92.fa	055-AR-06.bin.1.92_contig_73115	22633
055-AR-06.bin.1.92.fa	055-AR-06.bin.1.92_contig_73117	1283137
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_101505	104987
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_108354	33646
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_11074	10854
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_115865	40062
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_120646	88159
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_121743	81565
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_130606	92202
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_132182	130460
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_134529	166924
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_136776	6455
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_141284	212918
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_141285	19610
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_141699	130170
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_141967	34491
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_143938	138314
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_144791	73048
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_150801	57541
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_154051	105358
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_154288	77384
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_154798	98891
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_1605	7939
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_1606	30190
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_172226	28211
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_173768	95610
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_174606	305631
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_176840	29340
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_181689	103649
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_182374	62161
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_189691	45442
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_190901	144421
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_191376	144050
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_191674	20019
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_192429	72951
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_192549	15032
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_195205	141823
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_195247	17579
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_196542	68012
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_197620	126137
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_197621	52606
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_197648	43138
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_198211	36427
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_198461	132421
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_199620	20873
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_200344	95330
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_201042	125217
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_203890	44274
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_204001	75140
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_205260	154124
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_207604	31208
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_207723	131127
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_207895	83008
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_25032	64675
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_25643	91637
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_27715	63716
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_31699	6571
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_34307	44020
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_42876	24421
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_44687	37148
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_46113	79627
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_46584	82921
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_46658	28975
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_47183	40599
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_4880	13984
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_53611	173427
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_54318	268746
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_54388	194441
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_54410	49571
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_56139	199797
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_58870	56445
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_61351	139960
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_63423	37393
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_67166	60580
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_69848	62354
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_76396	14523
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_8532	85287
055-AR-06.bin.1.98.fa	055-AR-06.bin.1.98_contig_95410	154984
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_106764	505528
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_13210	1313292
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_15987	1310712
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_196898	54206
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_196899	175284
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_2601	2499348
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_29615	148674
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_74354	352858
055-AR-06.bin.2.105.fa	055-AR-06.bin.2.105_contig_76398	323550
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_101207	16073
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_101831	33771
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_101832	29957
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_108202	13971
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_111634	57647
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_111661	116067
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_114089	34073
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_116617	421549
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_116723	48800
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_116724	29198
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_123244	48342
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_136227	17150
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_137989	106743
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_154576	12816
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_175247	9655
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_179460	65926
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_179461	12131
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_181737	29985
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_183000	85553
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_189291	112513
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_191888	175871
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_191889	157829
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_19375	206311
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_19376	14421
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_197435	78428
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_198343	133832
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_199815	39109
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_203163	25675
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_203236	93595
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_203877	23299
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_208441	18344
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_22148	131531
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_22549	34604
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_49448	135734
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_50450	18688
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_53679	105889
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_53682	132470
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_53683	62417
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_59119	12887
055-AR-06.bin.2.106.fa	055-AR-06.bin.2.106_contig_59179	6686
