genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1
019-HK-04.bin.1.38	019-HK-04.bin.1.38_contig_119082	1	20862	40818	FALSE	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.38_contig_119082	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__UBA8139	g__JAGQTE01	s__JAGQTE01 sp020439175	FLASV23468.1342;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_2,g:midas_g_23468,s:midas_s_23468;	HQ	019-HK-04.bin.1.38_contig_119082.region001.gbk_region_1	Uncharacterised
019-HK-04.bin.1.38	019-HK-04.bin.1.38_contig_12669	1	7022	40363	TRUE	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.38_contig_12669	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__UBA8139	g__JAGQTE01	s__JAGQTE01 sp020439175	FLASV23468.1342;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_2,g:midas_g_23468,s:midas_s_23468;	HQ	019-HK-04.bin.1.38_contig_12669.region001.gbk_region_1	Uncharacterised
019-HK-04.bin.1.38	019-HK-04.bin.1.38_contig_7467	1	325480	360191	FALSE	putative_wzy_dependent_NO_OPX				019-HK-04.bin.1.38_contig_7467	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__UBA8139	g__JAGQTE01	s__JAGQTE01 sp020439175	FLASV23468.1342;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_2,g:midas_g_23468,s:midas_s_23468;	HQ	019-HK-04.bin.1.38_contig_7467.region001.gbk_region_1	Uncharacterised
066-CH-22.bin.1.218	066-CH-22.bin.1.218_contig_74007	1	273381	330560	FALSE	putative_wzy_dependent_NO_OPX				066-CH-22.bin.1.218_contig_74007	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__JAIBBQ01	s__	FLASV7321.1469;tax=d:Bacteria,p:Myxococcota,c:Myxococcia,o:Myxococcales,f:Myxococcaceae,g:midas_g_3060,s:midas_s_7321;	HQ	066-CH-22.bin.1.218_contig_74007.region001.gbk_region_1	Uncharacterised
012-PT-06.bin.1.698	012-PT-06.bin.1.698_contig_83484	1	546555	583640	FALSE	putative_wzy_dependent				012-PT-06.bin.1.698_contig_83484	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__UBA5066	f__UBA5066	g__UBA5066	s__UBA5066 sp016714815	FLASV2356.1476;tax=d:Bacteria,p:Acidobacteriota,c:Holophagae,o:Subgroup_7,f:midas_f_973,g:midas_g_973,s:midas_s_973;	HQ	012-PT-06.bin.1.698_contig_83484.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.302	067-CH-23.bin.1.302_contig_16480	1	113182	149689	FALSE	putative_wzy_dependent				067-CH-23.bin.1.302_contig_16480	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__	s__	FLASV6251.1451;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:midas_g_6210,s:midas_s_6251;	HQ	067-CH-23.bin.1.302_contig_16480.region001.gbk_region_1	Uncharacterised
013-IT-11.bin.1.606	013-IT-11.bin.1.606_contig_58749	1	53385	112001	FALSE	putative_wzy_dependent_NO_OPX				013-IT-11.bin.1.606_contig_58749	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__CAITIQ01	s__CAITIQ01 sp016719945	FLASV2771.1475;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Phaselicystidaceae,g:Phaselicystis,s:midas_s_2771;	HQ	013-IT-11.bin.1.606_contig_58749.region001.gbk_region_1	Uncharacterised
013-IT-11.bin.1.606	013-IT-11.bin.1.606_contig_84703	1	447192	485257	FALSE	putative_wzy_dependent				013-IT-11.bin.1.606_contig_84703	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__CAITIQ01	s__CAITIQ01 sp016719945	FLASV2771.1475;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Phaselicystidaceae,g:Phaselicystis,s:midas_s_2771;	HQ	013-IT-11.bin.1.606_contig_84703.region001.gbk_region_1	Uncharacterised
058-AR-20.bin.1.408	058-AR-20.bin.1.408_contig_23219	1	320806	359912	FALSE	putative_wzy_dependent_NO_OPX				058-AR-20.bin.1.408_contig_23219	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__S36-B12	f__UBA10799	g__UBA10799	s__	FLASV151.1441;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_100,s:midas_s_151;	HQ	058-AR-20.bin.1.408_contig_23219.region001.gbk_region_1	Uncharacterised
058-AR-20.bin.1.408	058-AR-20.bin.1.408_contig_23412	1	65905	94849	FALSE	putative_wzy_dependent_NO_OPX				058-AR-20.bin.1.408_contig_23412	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__S36-B12	f__UBA10799	g__UBA10799	s__	FLASV151.1441;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_100,s:midas_s_151;	HQ	058-AR-20.bin.1.408_contig_23412.region001.gbk_region_1	Uncharacterised
091-US1-126.bin.1.146	091-US1-126.bin.1.146_contig_7016	1	5264887	5315252	FALSE	putative_wzy_dependent_NO_OPX				091-US1-126.bin.1.146_contig_7016	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Schlesneria	s__	FLASV32465.1361;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Schlesneriaceae,g:Schlesneria,s:midas_s_32465;	HQ	091-US1-126.bin.1.146_contig_7016.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.13	071-HK-01.bin.1.13_contig_125969	1	55385	102701	FALSE	putative_ABC_dependent				071-HK-01.bin.1.13_contig_125969	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix	s__	FLASV12086.1312;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:midas_s_12086;	HQ	071-HK-01.bin.1.13_contig_125969.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.13	071-HK-01.bin.1.13_contig_128881	1	69821	93675	FALSE	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.13_contig_128881	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix	s__	FLASV12086.1312;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:midas_s_12086;	HQ	071-HK-01.bin.1.13_contig_128881.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.13	071-HK-01.bin.1.13_contig_38463	1	12471	48016	TRUE	putative_wzy_dependent				071-HK-01.bin.1.13_contig_38463	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix	s__	FLASV12086.1312;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:midas_s_12086;	HQ	071-HK-01.bin.1.13_contig_38463.region001.gbk_region_1	Uncharacterised
071-HK-01.bin.1.13	071-HK-01.bin.1.13_contig_67401	1	92738	114828	FALSE	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.13_contig_67401	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix	s__	FLASV12086.1312;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:midas_s_12086;	HQ	071-HK-01.bin.1.13_contig_67401.region001.gbk_region_1	Uncharacterised
086-SA-02.bin.1.96	086-SA-02.bin.1.96_contig_1452	1	248210	292065	FALSE	putative_wzy_dependent_NO_OPX				086-SA-02.bin.1.96_contig_1452	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	FLASV23839.1368;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:midas_g_2822,s:midas_s_23839;	HQ	086-SA-02.bin.1.96_contig_1452.region001.gbk_region_1	Uncharacterised
086-SA-02.bin.1.96	086-SA-02.bin.1.96_contig_1452	2	2323494	2377682	FALSE	putative_ABC_dependent				086-SA-02.bin.1.96_contig_1452	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	FLASV23839.1368;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:midas_g_2822,s:midas_s_23839;	HQ	086-SA-02.bin.1.96_contig_1452.region002.gbk_region_1	Uncharacterised
086-SA-02.bin.1.96	086-SA-02.bin.1.96_contig_1452	3	2786112	2801807	FALSE	PNAG-pga				086-SA-02.bin.1.96_contig_1452	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	FLASV23839.1368;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:midas_g_2822,s:midas_s_23839;	HQ	086-SA-02.bin.1.96_contig_1452.region003.gbk_region_1	PNAG-pga
042-US1-105.bin.1.144	042-US1-105.bin.1.144_contig_103236	1	223060	288460	TRUE	putative_wzy_dependent				042-US1-105.bin.1.144_contig_103236	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Cellvibrionaceae	g__Cellvibrio	s__	FLASV29714.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Cellvibrionaceae,g:Cellvibrio,s:midas_s_17019;	HQ	042-US1-105.bin.1.144_contig_103236.region001.gbk_region_1	Uncharacterised
042-US1-105.bin.1.144	042-US1-105.bin.1.144_contig_39101	1	482425	520131	TRUE	putative_wzy_dependent				042-US1-105.bin.1.144_contig_39101	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Cellvibrionaceae	g__Cellvibrio	s__	FLASV29714.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Cellvibrionaceae,g:Cellvibrio,s:midas_s_17019;	HQ	042-US1-105.bin.1.144_contig_39101.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.1.209	082-NL-09.bin.1.209_contig_2117	1	234105	289132	FALSE	putative_wzy_dependent				082-NL-09.bin.1.209_contig_2117	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__JALHLQ01	s__	FLASV35603.1311;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Rhodoplanes,s:midas_s_32356;	HQ	082-NL-09.bin.1.209_contig_2117.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.1.209	082-NL-09.bin.1.209_contig_2117	2	1851872	1868909	FALSE	putative_wzy_dependent				082-NL-09.bin.1.209_contig_2117	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__JALHLQ01	s__	FLASV35603.1311;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Rhodoplanes,s:midas_s_32356;	HQ	082-NL-09.bin.1.209_contig_2117.region002.gbk_region_1	Uncharacterised
006-MY-06.bin.1.304	006-MY-06.bin.1.304_contig_8854	1	6480614	6525805	FALSE	putative_wzy_dependent_NO_OPX				006-MY-06.bin.1.304_contig_8854	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__M3007	s__	FLASV31982.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_15730,s:midas_s_31982;	HQ	006-MY-06.bin.1.304_contig_8854.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.304	006-MY-06.bin.1.304_contig_8855	1	1209586	1257803	FALSE	putative_ABC_dependent				006-MY-06.bin.1.304_contig_8855	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__M3007	s__	FLASV31982.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_15730,s:midas_s_31982;	HQ	006-MY-06.bin.1.304_contig_8855.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.1.274	082-NL-09.bin.1.274_contig_3714	1	2901651	2947613	FALSE	putative_wzy_dependent_NO_OPX				082-NL-09.bin.1.274_contig_3714	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__JADLAZ01	g__	s__	FLASV882.1431;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:AKYG1722,g:midas_g_882,s:midas_s_882;	HQ	082-NL-09.bin.1.274_contig_3714.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.1.274	082-NL-09.bin.1.274_contig_3714	2	3821608	3862352	FALSE	putative_ABC_dependent_NO_OPX				082-NL-09.bin.1.274_contig_3714	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__JADLAZ01	g__	s__	FLASV882.1431;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:AKYG1722,g:midas_g_882,s:midas_s_882;	HQ	082-NL-09.bin.1.274_contig_3714.region002.gbk_region_1	Uncharacterised
004-NL-18.bin.1.548	004-NL-18.bin.1.548_contig_12351	1	22399	49968	FALSE	putative_wzy_dependent				004-NL-18.bin.1.548_contig_12351	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Fen-999	s__	FLASV23195.1359;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:midas_g_5535,s:midas_s_23195;	HQ	004-NL-18.bin.1.548_contig_12351.region001.gbk_region_1	Uncharacterised
004-NL-18.bin.1.548	004-NL-18.bin.1.548_contig_43073	1	212621	266332	FALSE	zooglan				004-NL-18.bin.1.548_contig_43073	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Fen-999	s__	FLASV23195.1359;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:midas_g_5535,s:midas_s_23195;	HQ	004-NL-18.bin.1.548_contig_43073.region001.gbk_region_1	zooglan
059-AT-02.bin.c.21	059-AT-02.bin.c.21_contig_19468	1	961372	994256	FALSE	putative_wzy_dependent				059-AT-02.bin.c.21_contig_19468	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__OLB5	g__OLB5	s__OLB5 sp020852705	FLASV44835.1350;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_171,s:midas_s_15958;	HQ	059-AT-02.bin.c.21_contig_19468.region001.gbk_region_1	Uncharacterised
059-AT-02.bin.c.21	059-AT-02.bin.c.21_contig_19468	2	1700319	1745266	FALSE	putative_wzy_dependent_NO_OPX				059-AT-02.bin.c.21_contig_19468	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__SJA-28	f__OLB5	g__OLB5	s__OLB5 sp020852705	FLASV44835.1350;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_171,s:midas_s_15958;	HQ	059-AT-02.bin.c.21_contig_19468.region002.gbk_region_1	Uncharacterised
077-MX-09.bin.1.139	077-MX-09.bin.1.139_contig_136251	1	437929	462827	FALSE	cellulose-type-3				077-MX-09.bin.1.139_contig_136251	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__JAIUNP01	s__	FLASV20519.1287;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_2400,s:midas_s_20519;	HQ	077-MX-09.bin.1.139_contig_136251.region001.gbk_region_1	cellulose-type-3
077-MX-09.bin.1.139	077-MX-09.bin.1.139_contig_97216	1	267959	294294	TRUE	putative_wzy_dependent_NO_OPX				077-MX-09.bin.1.139_contig_97216	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__JAIUNP01	s__	FLASV20519.1287;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_2400,s:midas_s_20519;	HQ	077-MX-09.bin.1.139_contig_97216.region001.gbk_region_1	Uncharacterised
077-MX-09.bin.1.139	077-MX-09.bin.1.139_contig_98732	1	1037870	1065385	FALSE	putative_wzy_dependent				077-MX-09.bin.1.139_contig_98732	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__JAIUNP01	s__	FLASV20519.1287;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_2400,s:midas_s_20519;	HQ	077-MX-09.bin.1.139_contig_98732.region001.gbk_region_1	Uncharacterised
023-IN-14.bin.2.369	023-IN-14.bin.2.369_contig_139842	1	74070	99234	FALSE	putative_wzy_dependent_NO_OPX				023-IN-14.bin.2.369_contig_139842	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__UBA11682	s__UBA11682 sp003455945	FLASV59425.1347;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_59425;	HQ	023-IN-14.bin.2.369_contig_139842.region001.gbk_region_1	Uncharacterised
061-AU-11.bin.1.469	061-AU-11.bin.1.469_contig_2118	1	3449961	3488746	FALSE	putative_wzy_dependent_NO_OPX				061-AU-11.bin.1.469_contig_2118	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__UBA668	s__	FLASV3822.1446;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL500-29_marine_group,s:midas_s_21;	HQ	061-AU-11.bin.1.469_contig_2118.region001.gbk_region_1	Uncharacterised
083-NL-13.bin.1.255	083-NL-13.bin.1.255_contig_2445	1	3305408	3367075	FALSE	putative_wzy_dependent				083-NL-13.bin.1.255_contig_2445	Uncharacterised	1	d__Bacteria	p__Desulfobacterota	c__WTBG01	o__WTBG01	f__WTBG01	g__	s__	FLASV4532.1491;tax=d:Bacteria,p:SAR324_cladeMarine_group_B,c:midas_c_814,o:midas_o_928,f:midas_f_4532,g:midas_g_4532,s:midas_s_4532;	HQ	083-NL-13.bin.1.255_contig_2445.region001.gbk_region_1	Uncharacterised
097-US2-29.bin.c.11	097-US2-29.bin.c.11_contig_23385	1	1086905	1138310	FALSE	putative_wzy_dependent				097-US2-29.bin.c.11_contig_23385	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__JJ008	s__	FLASV77355.1359;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_28236;	HQ	097-US2-29.bin.c.11_contig_23385.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.258	006-MY-06.bin.1.258_contig_68748	1	107083	133967	FALSE	putative_wzy_dependent				006-MY-06.bin.1.258_contig_68748	Uncharacterised	1	d__Bacteria	p__Omnitrophota	c__Koll11	o__2-02-FULL-51-18	f__2-02-FULL-51-18	g__JAHFFM01	s__	FLASV88370.1360;tax=d:Bacteria,p:Verrucomicrobiota,c:Omnitrophia,o:Omnitrophales,f:midas_f_22412,g:midas_g_74126,s:midas_s_88370;	HQ	006-MY-06.bin.1.258_contig_68748.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.258	006-MY-06.bin.1.258_contig_68748	2	605961	656363	FALSE	putative_wzy_dependent				006-MY-06.bin.1.258_contig_68748	Uncharacterised	1	d__Bacteria	p__Omnitrophota	c__Koll11	o__2-02-FULL-51-18	f__2-02-FULL-51-18	g__JAHFFM01	s__	FLASV88370.1360;tax=d:Bacteria,p:Verrucomicrobiota,c:Omnitrophia,o:Omnitrophales,f:midas_f_22412,g:midas_g_74126,s:midas_s_88370;	HQ	006-MY-06.bin.1.258_contig_68748.region002.gbk_region_1	Uncharacterised
086-SA-02.bin.1.236	086-SA-02.bin.1.236_contig_1883	1	178641	229749	FALSE	putative_wzy_dependent_NO_OPX				086-SA-02.bin.1.236_contig_1883	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Villigracilaceae	g__Defluviilinea	s__	FLASV13176.1331;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Defluviilinea,s:midas_s_13176;	HQ	086-SA-02.bin.1.236_contig_1883.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.352	031-CZ-17.bin.1.352_contig_148549	1	98133	138572	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.352_contig_148549	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Geminicoccales	f__Geminicoccaceae	g__SLRI01	s__	FLASV5706.1455;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:midas_g_5706,s:midas_s_5706;	HQ	031-CZ-17.bin.1.352_contig_148549.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.352	031-CZ-17.bin.1.352_contig_92488	1	192559	226696	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.352_contig_92488	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Geminicoccales	f__Geminicoccaceae	g__SLRI01	s__	FLASV5706.1455;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:midas_g_5706,s:midas_s_5706;	HQ	031-CZ-17.bin.1.352_contig_92488.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.352	031-CZ-17.bin.1.352_contig_9814	1	361929	390628	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.352_contig_9814	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Geminicoccales	f__Geminicoccaceae	g__SLRI01	s__	FLASV5706.1455;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:midas_g_5706,s:midas_s_5706;	HQ	031-CZ-17.bin.1.352_contig_9814.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.352	031-CZ-17.bin.1.352_contig_9819	1	280812	306709	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.352_contig_9819	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Geminicoccales	f__Geminicoccaceae	g__SLRI01	s__	FLASV5706.1455;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Tistrellales,f:Geminicoccaceae,g:midas_g_5706,s:midas_s_5706;	HQ	031-CZ-17.bin.1.352_contig_9819.region001.gbk_region_1	Uncharacterised
099-UY-16.bin.1.286	099-UY-16.bin.1.286_contig_2197	1	2002111	2057996	FALSE	putative_wzy_dependent				099-UY-16.bin.1.286_contig_2197	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Holophagae	o__Holophagales	f__Holophagaceae	g__Geothrix	s__	FLASV1330.1462;tax=d:Bacteria,p:Acidobacteriota,c:Holophagae,o:Holophagales,f:Holophagaceae,g:Geothrix,s:Ca_Geothrix_odensensis;	HQ	099-UY-16.bin.1.286_contig_2197.region001.gbk_region_1	Uncharacterised
007-SA-08.bin.3.28	007-SA-08.bin.3.28_contig_10979	1	32768	55552	FALSE	pel				007-SA-08.bin.3.28_contig_10979	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SCOH01	g__CALMFQ01	s__	FLASV1442.1492;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Chitinimonadaceae,g:Chitinivorax,s:midas_s_1442;	HQ	007-SA-08.bin.3.28_contig_10979.region001.gbk_region_1	pel
007-SA-08.bin.3.28	007-SA-08.bin.3.28_contig_36312	1	76702	126914	FALSE	putative_wzy_dependent				007-SA-08.bin.3.28_contig_36312	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SCOH01	g__CALMFQ01	s__	FLASV1442.1492;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Chitinimonadaceae,g:Chitinivorax,s:midas_s_1442;	HQ	007-SA-08.bin.3.28_contig_36312.region001.gbk_region_1	Uncharacterised
008-AR-23.bin.2.135	008-AR-23.bin.2.135_contig_34765	1	115403	171626	FALSE	putative_wzy_dependent				008-AR-23.bin.2.135_contig_34765	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__TH1-2	g__	s__	FLASV6757.1389;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:midas_g_6757,s:midas_s_6757;	HQ	008-AR-23.bin.2.135_contig_34765.region001.gbk_region_1	Uncharacterised
