genome_id	contig_id	region_id	gene_id	location	product	Query	e-value	bitscore	pfam_hit
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	l_zooGT5_zooglan	4.4e-32	109.0	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	l_zooGT1_zooglan	9.1e-11	39.0	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	l_zooGT1_zooglan	9.1e-11	39.0	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	epsD_pnag	4.2e-20	69.9	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	epsD_pnag	4.2e-20	69.9	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	zooGT4_zooglan	1.3e-32	110.7	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	zooGT4_zooglan	1.3e-32	110.7	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	zooGT2_zooglan	1.9e-30	103.7	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	zooGT2_zooglan	1.9e-30	103.7	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	epsF_pnag	6.2e-17	59.2	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	epsF_pnag	6.2e-17	59.2	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	1028_lactobacillus	5.2e-22	75.9	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	1028_lactobacillus	5.2e-22	75.9	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	l_1028_lactobacillus	5.2e-22	75.9	PF11997.11 (Domain of unknown function (DUF3492)): [8:288] (score: 262.2, e-value: 6.90E-78)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3523	[15000:16530](+)	pel-like	l_1028_lactobacillus	5.2e-22	75.9	PF00534.23 (Glycosyl transferases group 1): [313:484] (score: 82.6, e-value: 2.60E-23)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3524	[16574:17957](+)	pel-like	pelG	1.1e-130	434.2	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:455] (score: 422.1, e-value: 3.00E-126)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3524	[16574:17957](+)	pel-like	pelG_pos	8.5e-109	362.1	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:455] (score: 422.1, e-value: 3.00E-126)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3525	[18071:18794](-)	pel-like				
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3526	[19206:21606](-)	pel-like				PF13229.9 (Right handed beta helix region): [577:722] (score: 57.7, e-value: 1.40E-15)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3526	[19206:21606](-)	pel-like				PF05569.14 (BlaR1 peptidase M56): [143:316] (score: 92.0, e-value: 3.90E-26)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3527	[21602:21995](-)	pel-like				PF03965.19 (Penicillinase repressor): [11:122] (score: 90.2, e-value: 1.20E-25)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3528	[22154:23780](-)	pel-like				PF00118.27 (TCP-1/cpn60 chaperonin family): [21:522] (score: 316.3, e-value: 3.50E-94)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3529	[23819:24116](-)	pel-like				PF00166.24 (Chaperonin 10 Kd subunit): [4:97] (score: 99.7, e-value: 7.60E-29)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3530	[24232:24871](-)	pel-like				
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3531	[24895:26821](-)	pel-like				PF00012.23 (Hsp70 protein): [3:597] (score: 833.7, e-value: 7.20E-251)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3532	[27011:27689](-)	pel-like				PF09335.14 (SNARE associated Golgi protein): [72:187] (score: 63.2, e-value: 3.30E-17)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3533	[27701:29084](-)	pel-like				PF02913.22 (FAD linked oxidases, C-terminal domain): [216:457] (score: 193.3, e-value: 6.00E-57)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3533	[27701:29084](-)	pel-like				PF01565.26 (FAD binding domain): [40:179] (score: 145.9, e-value: 6.60E-43)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3534	[29305:30613](-)	pel-like				PF13520.9 (Amino acid permease): [6:403] (score: 173.3, e-value: 8.20E-51)
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3535	[30687:31896](+)	pel-like				
008-AR-23.bin.1.145	008-AR-23.bin.1.145_contig_66286	region001	ctg3_3536	[31888:32596](+)	pel-like				PF01618.19 (MotA/TolQ/ExbB proton channel family): [101:211] (score: 87.1, e-value: 8.10E-25)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2790	[526:709](-)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2791	[841:2980](+)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2792	[3018:3687](+)	pel-like				PF13472.9 (GDSL-like Lipase/Acylhydrolase family): [45:204] (score: 46.2, e-value: 6.90E-12)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2793	[3690:8007](-)	pel-like				PF06439.14 (3-keto-disaccharide hydrolase): [18:218] (score: 124.0, e-value: 8.30E-36)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2794	[8150:11579](-)	pel-like				PF13231.9 (Dolichyl-phosphate-mannose-protein mannosyltransferase): [382:501] (score: 40.6, e-value: 3.20E-10)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2795	[11847:12150](+)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2796	[12272:13259](-)	pel-like				PF00107.29 (Zinc-binding dehydrogenase): [170:287] (score: 33.1, e-value: 5.00E-08)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2796	[12272:13259](-)	pel-like				PF08240.15 (Alcohol dehydrogenase GroES-like domain): [25:130] (score: 100.4, e-value: 5.60E-29)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2797	[13306:14665](-)	pel-like				PF07394.15 (Protein of unknown function (DUF1501)): [41:444] (score: 458.5, e-value: 2.20E-137)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2798	[15000:16374](-)	pel-like	pelG	5e-133	442.7	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:452] (score: 436.1, e-value: 1.70E-130)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2798	[15000:16374](-)	pel-like	pelG_pos	9.8e-109	362.7	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:452] (score: 436.1, e-value: 1.70E-130)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	pelF	6.6e-165	548.3	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	pelF	6.6e-165	548.3	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	pelF_pos	8.7e-118	392.6	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	pelF_pos	8.7e-118	392.6	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	zooGT5_zooglan	3e-31	107.0	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	zooGT5_zooglan	3e-31	107.0	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	l_zooGT5_zooglan	3e-31	107.0	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	l_zooGT5_zooglan	3e-31	107.0	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	l_zooGT1_zooglan	9.6e-09	33.1	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	l_zooGT1_zooglan	9.6e-09	33.1	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	zooGT4_zooglan	4e-30	103.3	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	zooGT4_zooglan	4e-30	103.3	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	l_1028_lactobacillus	7.6e-20	69.5	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	l_1028_lactobacillus	7.6e-20	69.5	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	1029_lactobacillus	2.1e-14	51.9	PF00534.23 (Glycosyl transferases group 1): [317:483] (score: 86.2, e-value: 1.90E-24)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2799	[16409:18026](-)	pel-like	1029_lactobacillus	2.1e-14	51.9	PF11997.11 (Domain of unknown function (DUF3492)): [7:288] (score: 275.9, e-value: 4.60E-82)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2800	[18031:18742](-)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2801	[18760:20098](-)	pel-like	pelD	8.2e-40	134.8	
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2802	[20094:22293](-)	pel-like				PF14559.9 (Tetratricopeptide repeat): [419:474] (score: 26.5, e-value: 7.00E-06)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2803	[22276:24919](-)	pel-like	pelA	9.1e-104	346.6	PF03537.16 (Glycoside-hydrolase family GH114): [80:316] (score: 73.0, e-value: 2.40E-20)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2804	[25082:28619](+)	pel-like				PF02811.22 (PHP domain): [6:180] (score: 177.5, e-value: 3.30E-52)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2804	[25082:28619](+)	pel-like				PF07733.15 (Bacterial DNA polymerase III alpha NTPase domain): [299:561] (score: 331.0, e-value: 5.80E-99)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2804	[25082:28619](+)	pel-like				PF17657.4 (Bacterial DNA polymerase III alpha subunit finger domain): [563:725] (score: 191.8, e-value: 5.70E-57)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2804	[25082:28619](+)	pel-like				PF14579.9 (Helix-hairpin-helix motif): [799:907] (score: 89.8, e-value: 1.10E-25)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2804	[25082:28619](+)	pel-like				PF01336.28 (OB-fold nucleic acid binding domain): [1008:1087] (score: 29.6, e-value: 5.50E-07)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2805	[28662:28959](+)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2806	[28987:29104](-)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2807	[29100:30609](-)	pel-like				PF01546.31 (Peptidase family M20/M25/M40): [161:494] (score: 116.6, e-value: 1.30E-33)
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2808	[31697:31922](+)	pel-like				
033-IN-11.bin.c.1	033-IN-11.bin.c.1_contig_1787	region001	ctg1_2809	[31973:32333](+)	pel-like				PF01850.24 (PIN domain): [17:111] (score: 24.8, e-value: 2.70E-05)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_46	[339:1266](-)	pel-like				PF02355.19 (Protein export membrane protein): [117:297] (score: 221.4, e-value: 6.90E-66)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_46	[339:1266](-)	pel-like				PF07549.17 (SecD/SecF GG Motif): [35:63] (score: 41.3, e-value: 7.70E-11)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_47	[1275:2484](-)	pel-like				PF00375.21 (Sodium:dicarboxylate symporter family): [0:390] (score: 394.6, e-value: 5.40E-118)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_48	[2793:3585](+)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_49	[3652:4114](-)	pel-like				PF01916.20 (Deoxyhypusine synthase): [1:132] (score: 136.4, e-value: 1.20E-39)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_50	[4059:4701](-)	pel-like				PF01916.20 (Deoxyhypusine synthase): [32:189] (score: 132.6, e-value: 1.80E-38)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_51	[4806:5994](-)	pel-like				PF02784.19 (Pyridoxal-dependent decarboxylase, pyridoxal binding domain): [39:261] (score: 120.5, e-value: 7.80E-35)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_52	[6268:6502](-)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_53	[6519:7173](-)	pel-like				PF07963.15 (Prokaryotic N-terminal methylation motif): [18:43] (score: 27.4, e-value: 1.70E-06)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_54	[7222:7456](-)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_55	[7849:8308](+)	pel-like				PF12762.10 (ISXO2-like transposase domain): [0:132] (score: 99.6, e-value: 1.80E-28)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_56	[8308:8797](-)	pel-like				PF07963.15 (Prokaryotic N-terminal methylation motif): [1:26] (score: 23.9, e-value: 2.30E-05)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_57	[8825:9719](-)	pel-like				PF07963.15 (Prokaryotic N-terminal methylation motif): [1:26] (score: 26.3, e-value: 3.90E-06)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_58	[10082:10382](+)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_59	[11144:11315](+)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_60	[11293:11695](+)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_61	[11688:11919](+)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_62	[11865:12870](-)	pel-like				PF03466.23 (LysR substrate binding domain): [107:309] (score: 102.2, e-value: 2.70E-29)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_62	[11865:12870](-)	pel-like				PF00126.30 (Bacterial regulatory helix-turn-helix protein, lysR family): [18:77] (score: 56.4, e-value: 2.40E-15)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_63	[13105:14380](+)	pel-like	l_spnK_sphingans	2.9e-11	35.3	PF00201.21 (UDP-glucoronosyl and UDP-glucosyl transferase): [318:394] (score: 30.1, e-value: 2.30E-07)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_64	[14656:15055](-)	pel-like				PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [1:92] (score: 68.8, e-value: 4.70E-19)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_65	[15000:16125](-)	pel-like	pelG	2.7e-90	295.4	PF16933.8 (Putative exopolysaccharide Exporter (EPS-E)): [0:356] (score: 296.4, e-value: 4.20E-88)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	pelF	2.6e-172	566.3	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	pelF	2.6e-172	566.3	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	pelF_pos	1.4e-131	431.7	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	pelF_pos	1.4e-131	431.7	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	l_zooGT1_zooglan	1.4e-11	36.1	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	l_zooGT1_zooglan	1.4e-11	36.1	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	zooGT5_zooglan	3.4e-31	100.5	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	zooGT5_zooglan	3.4e-31	100.5	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	l_zooGT5_zooglan	3.4e-31	100.5	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	l_zooGT5_zooglan	3.4e-31	100.5	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	epsF_pnag	4.2e-20	64.1	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	epsF_pnag	4.2e-20	64.1	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	1027_lactobacillus	2.1e-23	74.8	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	1027_lactobacillus	2.1e-23	74.8	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	1029_lactobacillus	1.7e-17	55.8	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	1029_lactobacillus	1.7e-17	55.8	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	1028_lactobacillus	3.2e-27	87.4	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	1028_lactobacillus	3.2e-27	87.4	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	l_1028_lactobacillus	3.2e-27	87.4	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	l_1028_lactobacillus	3.2e-27	87.4	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	zooGT4_zooglan	2e-32	104.6	PF00534.23 (Glycosyl transferases group 1): [304:467] (score: 85.1, e-value: 4.20E-24)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_66	[16147:17644](-)	pel-like	zooGT4_zooglan	2e-32	104.6	PF11997.11 (Domain of unknown function (DUF3492)): [7:283] (score: 252.5, e-value: 6.30E-75)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_67	[17671:18826](-)	pel-like	pelE	1.2e-32	105.5	
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_68	[18812:20162](-)	pel-like	pelD	1.5e-53	173.7	PF13492.9 (GAF domain): [180:310] (score: 46.4, e-value: 5.10E-12)
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_69	[20180:21446](-)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_70	[21495:23826](-)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_71	[23849:24269](-)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_72	[24249:24576](-)	pel-like				
041-UK2-07.bin.1.166	041-UK2-07.bin.1.166_contig_172950	region001	ctg2_73	[24736:25405](-)	pel-like				PF03537.16 (Glycoside-hydrolase family GH114): [1:208] (score: 77.4, e-value: 1.10E-21)
054-AR-04.bin.1.450	054-AR-04.bin.1.450_contig_2319	region001	ctg1_383	[1133:2051](+)	pel-like	l_zooTRP_zooglan	5.4e-07	27.1	PF14559.9 (Tetratricopeptide repeat): [97:147] (score: 25.0, e-value: 2.10E-05)
054-AR-04.bin.1.450	054-AR-04.bin.1.450_contig_2319	region001	ctg1_383	[1133:2051](+)	pel-like	l_zooTRP_zooglan	5.4e-07	27.1	PF13432.9 (Tetratricopeptide repeat): [161:218] (score: 21.8, e-value: 2.20E-04)
