genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	shared_name	product_1
062-AU-26.bin.1.56	062-AU-26.bin.1.56_contig_1660	1	2363471	2407860	FALSE	Uncharacterised				062-AU-26.bin.1.56_contig_1660	Uncharacterised	1	062-AU-26.bin.1.56_contig_1660.region001.gbk_region_1	Uncharacterised
062-AU-26.bin.1.56	062-AU-26.bin.1.56_contig_249	1	81276	124800	FALSE	Uncharacterised				062-AU-26.bin.1.56_contig_249	Uncharacterised	1	062-AU-26.bin.1.56_contig_249.region001.gbk_region_1	Uncharacterised
062-AU-26.bin.1.56	062-AU-26.bin.1.56_contig_5698	1	128832	181554	FALSE	Zooglan				062-AU-26.bin.1.56_contig_5698	Wzx/Wzy	3	062-AU-26.bin.1.56_contig_5698.region001.gbk_region_1	Zooglan
097-US2-29.bin.1.512	097-US2-29.bin.1.512_contig_105554	1	51408	100639	TRUE	Uncharacterised				097-US2-29.bin.1.512_contig_105554	Uncharacterised	1	097-US2-29.bin.1.512_contig_105554.region001.gbk_region_1	Uncharacterised
097-US2-29.bin.1.512	097-US2-29.bin.1.512_contig_12010	1	291524	341556	FALSE	Uncharacterised				097-US2-29.bin.1.512_contig_12010	Uncharacterised	1	097-US2-29.bin.1.512_contig_12010.region001.gbk_region_1	Uncharacterised
097-US2-29.bin.1.512	097-US2-29.bin.1.512_contig_1350	1	68028	120985	FALSE	Uncharacterised				097-US2-29.bin.1.512_contig_1350	Uncharacterised	1	097-US2-29.bin.1.512_contig_1350.region001.gbk_region_1	Uncharacterised
018-CH-08.bin.1.137	018-CH-08.bin.1.137_contig_11267	1	688125	738853	FALSE	Uncharacterised				018-CH-08.bin.1.137_contig_11267	Uncharacterised	1	018-CH-08.bin.1.137_contig_11267.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.901	006-MY-06.bin.1.901_contig_14794	1	709495	750111	FALSE	Uncharacterised				006-MY-06.bin.1.901_contig_14794	Uncharacterised	1	006-MY-06.bin.1.901_contig_14794.region001.gbk_region_1	Uncharacterised
006-MY-06.bin.1.901	006-MY-06.bin.1.901_contig_92448	1	111819	140098	FALSE	MiDAS_GCF_6				006-MY-06.bin.1.901_contig_92448	Uncharacterised	1	006-MY-06.bin.1.901_contig_92448.region001.gbk_region_1	MiDAS_GCF_6
094-US2-01.bin.1.83	094-US2-01.bin.1.83_contig_137	1	349861	422264	FALSE	Uncharacterised				094-US2-01.bin.1.83_contig_137	Uncharacterised	1	094-US2-01.bin.1.83_contig_137.region001.gbk_region_1	Uncharacterised
094-US2-01.bin.1.83	094-US2-01.bin.1.83_contig_1810	1	744224	783052	FALSE	Uncharacterised				094-US2-01.bin.1.83_contig_1810	Uncharacterised	1	094-US2-01.bin.1.83_contig_1810.region001.gbk_region_1	Uncharacterised
043-US1-27.bin.1.218	043-US1-27.bin.1.218_contig_28733	1	708440	769059	FALSE	Uncharacterised				043-US1-27.bin.1.218_contig_28733	Uncharacterised	1	043-US1-27.bin.1.218_contig_28733.region001.gbk_region_1	Uncharacterised
041-UK2-07.bin.1.137	041-UK2-07.bin.1.137_contig_68593	1	442803	474626	FALSE	MiDAS_GCF_8				041-UK2-07.bin.1.137_contig_68593	Uncharacterised	1	041-UK2-07.bin.1.137_contig_68593.region001.gbk_region_1	MiDAS_GCF_8
019-HK-04.bin.1.156	019-HK-04.bin.1.156_contig_28343	1	576134	609339	FALSE	Uncharacterised				019-HK-04.bin.1.156_contig_28343	Uncharacterised	1	019-HK-04.bin.1.156_contig_28343.region001.gbk_region_1	Uncharacterised
023-IN-14.bin.1.105	023-IN-14.bin.1.105_contig_19305	1	251788	335015	FALSE	Uncharacterised				023-IN-14.bin.1.105_contig_19305	Uncharacterised	1	023-IN-14.bin.1.105_contig_19305.region001.gbk_region_1	Uncharacterised
023-IN-14.bin.1.105	023-IN-14.bin.1.105_contig_7561	1	94012	118889	FALSE	Uncharacterised				023-IN-14.bin.1.105_contig_7561	Uncharacterised	1	023-IN-14.bin.1.105_contig_7561.region001.gbk_region_1	Uncharacterised
023-IN-14.bin.1.105	023-IN-14.bin.1.105_contig_7561	2	335163	391383	FALSE	Uncharacterised				023-IN-14.bin.1.105_contig_7561	Uncharacterised	1	023-IN-14.bin.1.105_contig_7561.region002.gbk_region_1	Uncharacterised
042-US1-105.bin.1.197	042-US1-105.bin.1.197_contig_13950	1	981566	1035002	FALSE	Uncharacterised				042-US1-105.bin.1.197_contig_13950	Uncharacterised	1	042-US1-105.bin.1.197_contig_13950.region001.gbk_region_1	Uncharacterised
042-US1-105.bin.1.197	042-US1-105.bin.1.197_contig_13950	2	1117193	1150283	FALSE	Uncharacterised				042-US1-105.bin.1.197_contig_13950	Uncharacterised	1	042-US1-105.bin.1.197_contig_13950.region002.gbk_region_1	Uncharacterised
042-US1-105.bin.1.197	042-US1-105.bin.1.197_contig_43840	1	44813	83960	FALSE	Uncharacterised				042-US1-105.bin.1.197_contig_43840	Uncharacterised	1	042-US1-105.bin.1.197_contig_43840.region001.gbk_region_1	Uncharacterised
092-US1-44.bin.1.199	092-US1-44.bin.1.199_contig_59988	1	189923	248962	FALSE	Uncharacterised				092-US1-44.bin.1.199_contig_59988	Uncharacterised	1	092-US1-44.bin.1.199_contig_59988.region001.gbk_region_1	Uncharacterised
092-US1-44.bin.1.199	092-US1-44.bin.1.199_contig_59988	2	373693	424582	FALSE	Uncharacterised				092-US1-44.bin.1.199_contig_59988	Uncharacterised	1	092-US1-44.bin.1.199_contig_59988.region002.gbk_region_1	Uncharacterised
050-BE-09.bin.1.577	050-BE-09.bin.1.577_contig_21700	1	27752	54662	FALSE	Cellulose				050-BE-09.bin.1.577_contig_21700	Synthase	2	050-BE-09.bin.1.577_contig_21700.region001.gbk_region_1	Cellulose
050-BE-09.bin.1.577	050-BE-09.bin.1.577_contig_47528	1	162463	207210	FALSE	Uncharacterised				050-BE-09.bin.1.577_contig_47528	Uncharacterised	1	050-BE-09.bin.1.577_contig_47528.region001.gbk_region_1	Uncharacterised
050-BE-09.bin.1.577	050-BE-09.bin.1.577_contig_86503	1	184165	250038	FALSE	Uncharacterised				050-BE-09.bin.1.577_contig_86503	Uncharacterised	1	050-BE-09.bin.1.577_contig_86503.region001.gbk_region_1	Uncharacterised
090-US1-124.bin.1.430	090-US1-124.bin.1.430_contig_38932	1	47336	73098	FALSE	MiDAS_GCF_6				090-US1-124.bin.1.430_contig_38932	Uncharacterised	1	090-US1-124.bin.1.430_contig_38932.region001.gbk_region_1	MiDAS_GCF_6
090-US1-124.bin.1.430	090-US1-124.bin.1.430_contig_38932	2	578743	649489	FALSE	Uncharacterised				090-US1-124.bin.1.430_contig_38932	Uncharacterised	1	090-US1-124.bin.1.430_contig_38932.region002.gbk_region_1	Uncharacterised
090-US1-124.bin.1.430	090-US1-124.bin.1.430_contig_47306	1	546246	579142	FALSE	Uncharacterised				090-US1-124.bin.1.430_contig_47306	Uncharacterised	1	090-US1-124.bin.1.430_contig_47306.region001.gbk_region_1	Uncharacterised
002-MX-07.bin.3.723	002-MX-07.bin.3.723_contig_11337	1	286493	333856	FALSE	Zooglan				002-MX-07.bin.3.723_contig_11337	Wzx/Wzy	3	002-MX-07.bin.3.723_contig_11337.region001.gbk_region_1	Zooglan
002-MX-07.bin.3.723	002-MX-07.bin.3.723_contig_15513	1	35127	81181	TRUE	Uncharacterised				002-MX-07.bin.3.723_contig_15513	Uncharacterised	1	002-MX-07.bin.3.723_contig_15513.region001.gbk_region_1	Uncharacterised
086-SA-02.bin.1.239	086-SA-02.bin.1.239_contig_3658	1	1061329	1121489	FALSE	Uncharacterised				086-SA-02.bin.1.239_contig_3658	Uncharacterised	1	086-SA-02.bin.1.239_contig_3658.region001.gbk_region_1	Uncharacterised
086-SA-02.bin.1.239	086-SA-02.bin.1.239_contig_3658	2	2722664	2795669	FALSE	Uncharacterised				086-SA-02.bin.1.239_contig_3658	Uncharacterised	1	086-SA-02.bin.1.239_contig_3658.region002.gbk_region_1	Uncharacterised
086-SA-02.bin.1.239	086-SA-02.bin.1.239_contig_3658	3	2846952	2893247	FALSE	Uncharacterised				086-SA-02.bin.1.239_contig_3658	Uncharacterised	1	086-SA-02.bin.1.239_contig_3658.region003.gbk_region_1	Uncharacterised
053-PL-24.bin.1.651	053-PL-24.bin.1.651_contig_132010	1	453618	487185	FALSE	Uncharacterised				053-PL-24.bin.1.651_contig_132010	Uncharacterised	1	053-PL-24.bin.1.651_contig_132010.region001.gbk_region_1	Uncharacterised
053-PL-24.bin.1.651	053-PL-24.bin.1.651_contig_30416	1	708041	761923	FALSE	Uncharacterised				053-PL-24.bin.1.651_contig_30416	Uncharacterised	1	053-PL-24.bin.1.651_contig_30416.region001.gbk_region_1	Uncharacterised
050-BE-09.bin.1.220	050-BE-09.bin.1.220_contig_141865	1	60250	108623	FALSE	Uncharacterised				050-BE-09.bin.1.220_contig_141865	Uncharacterised	1	050-BE-09.bin.1.220_contig_141865.region001.gbk_region_1	Uncharacterised
050-BE-09.bin.1.220	050-BE-09.bin.1.220_contig_26718	1	25616	98327	TRUE	Uncharacterised				050-BE-09.bin.1.220_contig_26718	Uncharacterised	1	050-BE-09.bin.1.220_contig_26718.region001.gbk_region_1	Uncharacterised
050-BE-09.bin.1.220	050-BE-09.bin.1.220_contig_42329	1	62588	90385	FALSE	Uncharacterised				050-BE-09.bin.1.220_contig_42329	Uncharacterised	1	050-BE-09.bin.1.220_contig_42329.region001.gbk_region_1	Uncharacterised
050-BE-09.bin.1.220	050-BE-09.bin.1.220_contig_42329	2	185337	264282	FALSE	Uncharacterised				050-BE-09.bin.1.220_contig_42329	Uncharacterised	1	050-BE-09.bin.1.220_contig_42329.region002.gbk_region_1	Uncharacterised
050-BE-09.bin.1.220	050-BE-09.bin.1.220_contig_57176	1	226323	269016	FALSE	MiDAS_GCF_8				050-BE-09.bin.1.220_contig_57176	Uncharacterised	1	050-BE-09.bin.1.220_contig_57176.region001.gbk_region_1	MiDAS_GCF_8
036-NL-06.bin.3.453	036-NL-06.bin.3.453_contig_42642	1	610279	641180	FALSE	MiDAS_GCF_2				036-NL-06.bin.3.453_contig_42642	Uncharacterised	1	036-NL-06.bin.3.453_contig_42642.region001.gbk_region_1	MiDAS_GCF_2
036-NL-06.bin.3.453	036-NL-06.bin.3.453_contig_54825	1	175398	221715	FALSE	Uncharacterised				036-NL-06.bin.3.453_contig_54825	Uncharacterised	1	036-NL-06.bin.3.453_contig_54825.region001.gbk_region_1	Uncharacterised
036-NL-06.bin.3.453	036-NL-06.bin.3.453_contig_61443	1	187928	269800	FALSE	Uncharacterised				036-NL-06.bin.3.453_contig_61443	Uncharacterised	1	036-NL-06.bin.3.453_contig_61443.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.451	067-CH-23.bin.1.451_contig_54297	1	585239	624588	FALSE	Uncharacterised				067-CH-23.bin.1.451_contig_54297	Uncharacterised	1	067-CH-23.bin.1.451_contig_54297.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.451	067-CH-23.bin.1.451_contig_65817	1	47396	100996	TRUE	Uncharacterised				067-CH-23.bin.1.451_contig_65817	Uncharacterised	1	067-CH-23.bin.1.451_contig_65817.region001.gbk_region_1	Uncharacterised
088-SA-05.bin.1.287	088-SA-05.bin.1.287_contig_3810	1	84108	133767	TRUE	Uncharacterised				088-SA-05.bin.1.287_contig_3810	Uncharacterised	1	088-SA-05.bin.1.287_contig_3810.region001.gbk_region_1	Uncharacterised
088-SA-05.bin.1.287	088-SA-05.bin.1.287_contig_64169	1	218243	288233	FALSE	Uncharacterised				088-SA-05.bin.1.287_contig_64169	Uncharacterised	1	088-SA-05.bin.1.287_contig_64169.region001.gbk_region_1	Uncharacterised
088-SA-05.bin.1.287	088-SA-05.bin.1.287_contig_7851	1	301272	326099	FALSE	MiDAS_GCF_13				088-SA-05.bin.1.287_contig_7851	Uncharacterised	1	088-SA-05.bin.1.287_contig_7851.region001.gbk_region_1	MiDAS_GCF_13
088-SA-05.bin.1.287	088-SA-05.bin.1.287_contig_7973	1	447414	498138	FALSE	Uncharacterised				088-SA-05.bin.1.287_contig_7973	Uncharacterised	1	088-SA-05.bin.1.287_contig_7973.region001.gbk_region_1	Uncharacterised
088-SA-05.bin.1.287	088-SA-05.bin.1.287_contig_86669	1	56740	116152	FALSE	Uncharacterised				088-SA-05.bin.1.287_contig_86669	Uncharacterised	1	088-SA-05.bin.1.287_contig_86669.region001.gbk_region_1	Uncharacterised
052-CH-10.bin.1.356	052-CH-10.bin.1.356_contig_10516	1	1427318	1485460	FALSE	Uncharacterised				052-CH-10.bin.1.356_contig_10516	Uncharacterised	1	052-CH-10.bin.1.356_contig_10516.region001.gbk_region_1	Uncharacterised
052-CH-10.bin.1.356	052-CH-10.bin.1.356_contig_22397	1	467260	521934	FALSE	Uncharacterised				052-CH-10.bin.1.356_contig_22397	Uncharacterised	1	052-CH-10.bin.1.356_contig_22397.region001.gbk_region_1	Uncharacterised
052-CH-10.bin.1.356	052-CH-10.bin.1.356_contig_85735	1	106351	174056	FALSE	Uncharacterised				052-CH-10.bin.1.356_contig_85735	Uncharacterised	1	052-CH-10.bin.1.356_contig_85735.region001.gbk_region_1	Uncharacterised
032-ES-07.bin.2.219	032-ES-07.bin.2.219_contig_14958	1	0	95699	TRUE	Uncharacterised				032-ES-07.bin.2.219_contig_14958	Uncharacterised	1	032-ES-07.bin.2.219_contig_14958.region001.gbk_region_1	Uncharacterised
032-ES-07.bin.2.219	032-ES-07.bin.2.219_contig_28447	1	464811	518575	FALSE	Uncharacterised				032-ES-07.bin.2.219_contig_28447	Uncharacterised	1	032-ES-07.bin.2.219_contig_28447.region001.gbk_region_1	Uncharacterised
032-ES-07.bin.2.219	032-ES-07.bin.2.219_contig_29185	1	1020712	1054448	FALSE	Uncharacterised				032-ES-07.bin.2.219_contig_29185	Uncharacterised	1	032-ES-07.bin.2.219_contig_29185.region001.gbk_region_1	Uncharacterised
032-ES-07.bin.2.219	032-ES-07.bin.2.219_contig_39127	1	1505012	1533085	FALSE	Uncharacterised				032-ES-07.bin.2.219_contig_39127	Uncharacterised	1	032-ES-07.bin.2.219_contig_39127.region001.gbk_region_1	Uncharacterised
032-ES-07.bin.2.219	032-ES-07.bin.2.219_contig_51998	1	226069	281493	FALSE	Uncharacterised				032-ES-07.bin.2.219_contig_51998	Uncharacterised	1	032-ES-07.bin.2.219_contig_51998.region001.gbk_region_1	Uncharacterised
043-US1-27.bin.1.166	043-US1-27.bin.1.166_contig_5136	1	210955	237896	FALSE	MiDAS_GCF_4				043-US1-27.bin.1.166_contig_5136	Uncharacterised	1	043-US1-27.bin.1.166_contig_5136.region001.gbk_region_1	MiDAS_GCF_4
043-US1-27.bin.1.166	043-US1-27.bin.1.166_contig_52432	1	363518	404912	FALSE	Uncharacterised				043-US1-27.bin.1.166_contig_52432	Uncharacterised	1	043-US1-27.bin.1.166_contig_52432.region001.gbk_region_1	Uncharacterised
043-US1-27.bin.1.166	043-US1-27.bin.1.166_contig_7784	1	218113	254310	FALSE	Uncharacterised				043-US1-27.bin.1.166_contig_7784	Uncharacterised	1	043-US1-27.bin.1.166_contig_7784.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.761	033-IN-11.bin.1.761_contig_31424	1	460005	512296	TRUE	Uncharacterised				033-IN-11.bin.1.761_contig_31424	Uncharacterised	1	033-IN-11.bin.1.761_contig_31424.region001.gbk_region_1	Uncharacterised
013-IT-11.bin.2.611	013-IT-11.bin.2.611_contig_58054	1	938065	977231	FALSE	Uncharacterised				013-IT-11.bin.2.611_contig_58054	Uncharacterised	1	013-IT-11.bin.2.611_contig_58054.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.1.43	082-NL-09.bin.1.43_contig_1534	1	33560	82117	FALSE	Uncharacterised				082-NL-09.bin.1.43_contig_1534	Uncharacterised	1	082-NL-09.bin.1.43_contig_1534.region001.gbk_region_1	Uncharacterised
082-NL-09.bin.1.43	082-NL-09.bin.1.43_contig_30626	1	109314	157764	TRUE	Uncharacterised				082-NL-09.bin.1.43_contig_30626	Uncharacterised	1	082-NL-09.bin.1.43_contig_30626.region001.gbk_region_1	Uncharacterised
067-CH-23.bin.1.176	067-CH-23.bin.1.176_contig_14482	1	2109085	2175816	FALSE	Uncharacterised				067-CH-23.bin.1.176_contig_14482	Uncharacterised	1	067-CH-23.bin.1.176_contig_14482.region001.gbk_region_1	Uncharacterised
033-IN-11.bin.1.750	033-IN-11.bin.1.750_contig_11341	1	729596	776946	FALSE	Zooglan				033-IN-11.bin.1.750_contig_11341	Wzx/Wzy	3	033-IN-11.bin.1.750_contig_11341.region001.gbk_region_1	Zooglan
033-IN-11.bin.1.750	033-IN-11.bin.1.750_contig_3607	1	572585	651890	FALSE	Uncharacterised				033-IN-11.bin.1.750_contig_3607	Uncharacterised	1	033-IN-11.bin.1.750_contig_3607.region001.gbk_region_1	Uncharacterised
012-PT-06.bin.1.261	012-PT-06.bin.1.261_contig_165942	1	104865	152027	FALSE	Uncharacterised				012-PT-06.bin.1.261_contig_165942	Uncharacterised	1	012-PT-06.bin.1.261_contig_165942.region001.gbk_region_1	Uncharacterised
012-PT-06.bin.1.261	012-PT-06.bin.1.261_contig_27501	1	0	17382	TRUE	Uncharacterised				012-PT-06.bin.1.261_contig_27501	Uncharacterised	1	012-PT-06.bin.1.261_contig_27501.region001.gbk_region_1	Uncharacterised
063-AU-32.bin.1.593	063-AU-32.bin.1.593_contig_125545	1	0	39149	TRUE	Uncharacterised				063-AU-32.bin.1.593_contig_125545	Uncharacterised	1	063-AU-32.bin.1.593_contig_125545.region001.gbk_region_1	Uncharacterised
063-AU-32.bin.1.593	063-AU-32.bin.1.593_contig_14836	1	1080827	1098890	TRUE	Uncharacterised				063-AU-32.bin.1.593_contig_14836	Uncharacterised	1	063-AU-32.bin.1.593_contig_14836.region001.gbk_region_1	Uncharacterised
063-AU-32.bin.1.593	063-AU-32.bin.1.593_contig_18731	1	472376	533423	FALSE	Uncharacterised				063-AU-32.bin.1.593_contig_18731	Uncharacterised	1	063-AU-32.bin.1.593_contig_18731.region001.gbk_region_1	Uncharacterised
018-CH-08.bin.1.184	018-CH-08.bin.1.184_contig_19482	1	248299	277490	FALSE	Uncharacterised				018-CH-08.bin.1.184_contig_19482	Uncharacterised	1	018-CH-08.bin.1.184_contig_19482.region001.gbk_region_1	Uncharacterised
055-AR-06.bin.1.160	055-AR-06.bin.1.160_contig_17051	1	62177	86017	TRUE	Uncharacterised				055-AR-06.bin.1.160_contig_17051	Uncharacterised	1	055-AR-06.bin.1.160_contig_17051.region001.gbk_region_1	Uncharacterised
014-ES-23.bin.1.544	014-ES-23.bin.1.544_contig_43730	1	183765	214863	FALSE	Uncharacterised				014-ES-23.bin.1.544_contig_43730	Uncharacterised	1	014-ES-23.bin.1.544_contig_43730.region001.gbk_region_1	Uncharacterised
076-IN-18.bin.2.547	076-IN-18.bin.2.547_contig_1227	1	2273	34874	TRUE	Uncharacterised				076-IN-18.bin.2.547_contig_1227	Uncharacterised	1	076-IN-18.bin.2.547_contig_1227.region001.gbk_region_1	Uncharacterised
076-IN-18.bin.2.547	076-IN-18.bin.2.547_contig_232130	1	101300	148156	TRUE	Uncharacterised				076-IN-18.bin.2.547_contig_232130	Uncharacterised	1	076-IN-18.bin.2.547_contig_232130.region001.gbk_region_1	Uncharacterised
076-IN-18.bin.2.547	076-IN-18.bin.2.547_contig_30088	1	0	43729	TRUE	Uncharacterised				076-IN-18.bin.2.547_contig_30088	Uncharacterised	1	076-IN-18.bin.2.547_contig_30088.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.2.91	031-CZ-17.bin.2.91_contig_496	1	296586	356504	TRUE	Uncharacterised				031-CZ-17.bin.2.91_contig_496	Uncharacterised	1	031-CZ-17.bin.2.91_contig_496.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.2.91	031-CZ-17.bin.2.91_contig_501	1	621416	659236	FALSE	Uncharacterised				031-CZ-17.bin.2.91_contig_501	Uncharacterised	1	031-CZ-17.bin.2.91_contig_501.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.184	031-CZ-17.bin.1.184_contig_13917	1	0	30244	TRUE	Uncharacterised				031-CZ-17.bin.1.184_contig_13917	Uncharacterised	1	031-CZ-17.bin.1.184_contig_13917.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.184	031-CZ-17.bin.1.184_contig_13917	2	48309	116074	FALSE	Uncharacterised				031-CZ-17.bin.1.184_contig_13917	Uncharacterised	1	031-CZ-17.bin.1.184_contig_13917.region002.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.184	031-CZ-17.bin.1.184_contig_37	1	157610	190310	FALSE	Uncharacterised				031-CZ-17.bin.1.184_contig_37	Uncharacterised	1	031-CZ-17.bin.1.184_contig_37.region001.gbk_region_1	Uncharacterised
031-CZ-17.bin.1.184	031-CZ-17.bin.1.184_contig_37	2	642900	695020	FALSE	MiDAS_GCF_15				031-CZ-17.bin.1.184_contig_37	Uncharacterised	1	031-CZ-17.bin.1.184_contig_37.region002.gbk_region_1	MiDAS_GCF_15
031-CZ-17.bin.1.184	031-CZ-17.bin.1.184_contig_37	3	1001876	1054583	FALSE	Uncharacterised				031-CZ-17.bin.1.184_contig_37	Uncharacterised	1	031-CZ-17.bin.1.184_contig_37.region003.gbk_region_1	Uncharacterised
010-BE-17.bin.1.321	010-BE-17.bin.1.321_contig_107987	1	13788	120205	TRUE	Uncharacterised				010-BE-17.bin.1.321_contig_107987	Uncharacterised	1	010-BE-17.bin.1.321_contig_107987.region001.gbk_region_1	Uncharacterised
010-BE-17.bin.1.321	010-BE-17.bin.1.321_contig_26241	1	919589	996014	FALSE	Uncharacterised				010-BE-17.bin.1.321_contig_26241	Uncharacterised	1	010-BE-17.bin.1.321_contig_26241.region001.gbk_region_1	Uncharacterised
004-NL-18.bin.1.603	004-NL-18.bin.1.603_contig_113220	1	638454	668586	FALSE	Uncharacterised				004-NL-18.bin.1.603_contig_113220	Uncharacterised	1	004-NL-18.bin.1.603_contig_113220.region001.gbk_region_1	Uncharacterised
004-NL-18.bin.1.603	004-NL-18.bin.1.603_contig_7632	1	768965	860381	FALSE	Uncharacterised				004-NL-18.bin.1.603_contig_7632	Uncharacterised	1	004-NL-18.bin.1.603_contig_7632.region001.gbk_region_1	Uncharacterised
004-NL-18.bin.1.603	004-NL-18.bin.1.603_contig_7632	2	952721	1007712	FALSE	Uncharacterised				004-NL-18.bin.1.603_contig_7632	Uncharacterised	1	004-NL-18.bin.1.603_contig_7632.region002.gbk_region_1	Uncharacterised
094-US2-01.bin.1.205	094-US2-01.bin.1.205_contig_160601	1	14959	41930	TRUE	MiDAS_GCF_4				094-US2-01.bin.1.205_contig_160601	Uncharacterised	1	094-US2-01.bin.1.205_contig_160601.region001.gbk_region_1	MiDAS_GCF_4
094-US2-01.bin.1.205	094-US2-01.bin.1.205_contig_16860	1	985766	1023734	FALSE	MiDAS_GCF_2				094-US2-01.bin.1.205_contig_16860	Uncharacterised	1	094-US2-01.bin.1.205_contig_16860.region001.gbk_region_1	MiDAS_GCF_2
094-US2-01.bin.1.205	094-US2-01.bin.1.205_contig_22975	1	241541	277209	FALSE	MiDAS_GCF_7				094-US2-01.bin.1.205_contig_22975	Uncharacterised	1	094-US2-01.bin.1.205_contig_22975.region001.gbk_region_1	MiDAS_GCF_7
094-US2-01.bin.1.205	094-US2-01.bin.1.205_contig_30694	1	79397	138213	FALSE	Uncharacterised				094-US2-01.bin.1.205_contig_30694	Uncharacterised	1	094-US2-01.bin.1.205_contig_30694.region001.gbk_region_1	Uncharacterised
028-AU-34.bin.1.161	028-AU-34.bin.1.161_contig_108887	1	75696	119885	FALSE	Uncharacterised				028-AU-34.bin.1.161_contig_108887	Uncharacterised	1	028-AU-34.bin.1.161_contig_108887.region001.gbk_region_1	Uncharacterised
028-AU-34.bin.1.161	028-AU-34.bin.1.161_contig_88555	1	297235	316842	TRUE	Uncharacterised				028-AU-34.bin.1.161_contig_88555	Uncharacterised	1	028-AU-34.bin.1.161_contig_88555.region001.gbk_region_1	Uncharacterised
009-AU-01.bin.c.27	009-AU-01.bin.c.27_contig_11115	1	706983	788290	FALSE	Uncharacterised				009-AU-01.bin.c.27_contig_11115	Uncharacterised	1	009-AU-01.bin.c.27_contig_11115.region001.gbk_region_1	Uncharacterised
021-CZ-11.bin.2.36	021-CZ-11.bin.2.36_contig_112651	1	23050	45947	FALSE	Pel				021-CZ-11.bin.2.36_contig_112651	Synthase	2	021-CZ-11.bin.2.36_contig_112651.region001.gbk_region_1	Pel
021-CZ-11.bin.2.36	021-CZ-11.bin.2.36_contig_61664	1	64192	119554	FALSE	Uncharacterised				021-CZ-11.bin.2.36_contig_61664	Uncharacterised	1	021-CZ-11.bin.2.36_contig_61664.region001.gbk_region_1	Uncharacterised
021-CZ-11.bin.2.36	021-CZ-11.bin.2.36_contig_66637	1	598977	652086	FALSE	Uncharacterised				021-CZ-11.bin.2.36_contig_66637	Uncharacterised	1	021-CZ-11.bin.2.36_contig_66637.region001.gbk_region_1	Uncharacterised
026-AT-03.bin.1.533	026-AT-03.bin.1.533_contig_14593	1	189549	236936	FALSE	Uncharacterised				026-AT-03.bin.1.533_contig_14593	Uncharacterised	1	026-AT-03.bin.1.533_contig_14593.region001.gbk_region_1	Uncharacterised
026-AT-03.bin.1.533	026-AT-03.bin.1.533_contig_14593	2	1119908	1200209	FALSE	Uncharacterised				026-AT-03.bin.1.533_contig_14593	Uncharacterised	1	026-AT-03.bin.1.533_contig_14593.region002.gbk_region_1	Uncharacterised
033-IN-11.bin.1.297	033-IN-11.bin.1.297_contig_5725	1	0	24203	TRUE	Uncharacterised				033-IN-11.bin.1.297_contig_5725	Uncharacterised	1	033-IN-11.bin.1.297_contig_5725.region001.gbk_region_1	Uncharacterised
072-HK-05.bin.c.12	072-HK-05.bin.c.12_contig_7162	1	382260	419105	FALSE	Uncharacterised				072-HK-05.bin.c.12_contig_7162	Uncharacterised	1	072-HK-05.bin.c.12_contig_7162.region001.gbk_region_1	Uncharacterised
072-HK-05.bin.c.12	072-HK-05.bin.c.12_contig_7162	2	3469705	3524548	FALSE	Uncharacterised				072-HK-05.bin.c.12_contig_7162	Uncharacterised	1	072-HK-05.bin.c.12_contig_7162.region002.gbk_region_1	Uncharacterised
002-MX-07.bin.2.175	002-MX-07.bin.2.175_contig_126	1	347725	370054	FALSE	Pel				002-MX-07.bin.2.175_contig_126	Synthase	2	002-MX-07.bin.2.175_contig_126.region001.gbk_region_1	Pel
026-AT-03.bin.1.637	026-AT-03.bin.1.637_contig_3227	1	390845	428346	FALSE	Uncharacterised				026-AT-03.bin.1.637_contig_3227	Uncharacterised	1	026-AT-03.bin.1.637_contig_3227.region001.gbk_region_1	Uncharacterised
026-AT-03.bin.1.637	026-AT-03.bin.1.637_contig_3227	2	1130024	1171979	FALSE	Uncharacterised				026-AT-03.bin.1.637_contig_3227	Uncharacterised	1	026-AT-03.bin.1.637_contig_3227.region002.gbk_region_1	Uncharacterised
013-IT-11.bin.1.156	013-IT-11.bin.1.156_contig_7853	1	681700	716797	FALSE	Uncharacterised				013-IT-11.bin.1.156_contig_7853	Uncharacterised	1	013-IT-11.bin.1.156_contig_7853.region001.gbk_region_1	Uncharacterised
013-IT-11.bin.1.156	013-IT-11.bin.1.156_contig_7853	2	1439030	1462030	FALSE	Pel				013-IT-11.bin.1.156_contig_7853	Synthase	2	013-IT-11.bin.1.156_contig_7853.region002.gbk_region_1	Pel
