048-UY-15.bin.3.222	FLASV723.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Nitrosomonadaceae,g:Nitrosomonas,s:midas_s_723;	100
048-UY-15.bin.3.225	FLASV8815.1485;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_1427,g:midas_g_1427,s:midas_s_1427;	99.8
048-UY-15.bin.3.227	FLASV17148.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Microscillaceae,g:midas_g_4133,s:midas_s_11880;	99.9
048-UY-15.bin.3.248	FLASV50349.1308;tax=d:Bacteria,p:Margulisbacteria,c:midas_c_1770,o:midas_o_50349,f:midas_f_50349,g:midas_g_50349,s:midas_s_50349;	84.7
048-UY-15.bin.3.253	NA	NA
048-UY-15.bin.3.261	NA	NA
048-UY-15.bin.3.268	FLASV71066.1365;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:midas_f_71066,g:midas_g_71066,s:midas_s_71066;	98.5
048-UY-15.bin.3.294	FLASV33613.1362;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:1013-28-CG33,f:midas_f_8404,g:midas_g_33613,s:midas_s_33613;	96.2
048-UY-15.bin.3.30	FLASV89.1442;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_89;	97.8
048-UY-15.bin.3.338	FLASV23768.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidetes_VC2.1_Bac22,f:midas_f_23768,g:midas_g_23768,s:midas_s_23768;	99.2
048-UY-15.bin.3.34	FLASV15927.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Hydrogenophilaceae,g:midas_g_913,s:midas_s_15927;	100
048-UY-15.bin.3.343	FLASV2389.1449;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_2,g:midas_g_290,s:midas_s_911;	99.9
048-UY-15.bin.3.392	FLASV176.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:Ca_Promineofilum,s:Ca_Promineofilum_glycogenico;	98.5
048-UY-15.bin.3.404	FLASV4990.1408;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:A0839,g:midas_g_1586,s:midas_s_1586;	99.6
048-UY-15.bin.3.409	NA	NA
048-UY-15.bin.3.418	NA	NA
048-UY-15.bin.3.440	NA	NA
048-UY-15.bin.3.444	FLASV12647.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Comamonas,s:midas_s_12647;	99.4
048-UY-15.bin.3.495	FLASV3391.1461;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Thauera,s:midas_s_256;	99.7
048-UY-15.bin.3.497	FLASV9708.1333;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Defluviilinea,s:Ca_Defluviilinea_gracilis;	100
048-UY-15.bin.3.521	FLASV82383.1362;tax=d:Bacteria,p:Verrucomicrobiota,c:Chlamydiae,o:Chlamydiales,f:Parachlamydiaceae,g:Neochlamydia,s:midas_s_82383;	92.8
048-UY-15.bin.3.531	NA	NA
048-UY-15.bin.3.534	FLASV52201.1382;tax=d:Bacteria,p:Dadabacteria,c:Dadabacteriia,o:Dadabacteriales,f:midas_f_603,g:midas_g_603,s:midas_s_39581;	99.7
048-UY-15.bin.3.539	FLASV30642.1348;tax=d:Bacteria,p:Bacteroidota,c:OC31,o:midas_o_19540,f:midas_f_19540,g:midas_g_19540,s:midas_s_19540;	89.9
048-UY-15.bin.3.541	FLASV101172.1418;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_101172;	98
048-UY-15.bin.3.55	FLASV82383.1362;tax=d:Bacteria,p:Verrucomicrobiota,c:Chlamydiae,o:Chlamydiales,f:Parachlamydiaceae,g:Neochlamydia,s:midas_s_82383;	87.2
048-UY-15.bin.3.550	FLASV7784.1408;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:A0839,g:midas_g_1586,s:midas_s_2658;	100
048-UY-15.bin.3.575	FLASV114125.1335;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_114125;	95.9
048-UY-15.bin.3.582	FLASV80019.1364;tax=d:Bacteria,p:Verrucomicrobiota,c:Omnitrophia,o:Omnitrophales,f:midas_f_22412,g:midas_g_80019,s:midas_s_80019;	91.8
048-UY-15.bin.3.585	FLASV109890.1327;tax=d:Bacteria,p:Actinobacteriota,c:Coriobacteriia,o:Coriobacteriales,f:Coriobacteriaceae,g:Collinsella,s:Collinsella_aerofaciens;	99.5
048-UY-15.bin.3.588	FLASV120265.1368;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:midas_g_83273,s:midas_s_120265;	94.7
048-UY-15.bin.3.618	NA	NA
048-UY-15.bin.3.629	FLASV9277.1479;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:Byssovorax,s:midas_s_9277;	99.9
048-UY-15.bin.3.631	NA	NA
048-UY-15.bin.3.637	NA	NA
048-UY-15.bin.3.653	FLASV1339.1443;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:JGI_0001001-H03,s:midas_s_170;	99
048-UY-15.bin.3.659	FLASV2946.1385;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Paracoccus,s:Paracoccus_lutimaris;	100
048-UY-15.bin.3.66	FLASV47020.1294;tax=d:Bacteria,p:Patescibacteria,c:Microgenomatia,o:Ca_Levybacteria,f:midas_f_12100,g:midas_g_47020,s:midas_s_47020;	92.6
048-UY-15.bin.3.665	NA	NA
048-UY-15.bin.3.669	FLASV76358.1369;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:midas_g_40384,s:midas_s_40384;	99.9
048-UY-15.bin.3.67	NA	NA
048-UY-15.bin.3.683	NA	NA
048-UY-15.bin.3.694	NA	NA
048-UY-15.bin.3.729	NA	NA
048-UY-15.bin.3.737	FLASV77301.1319;tax=d:Bacteria,p:Chloroflexi,c:KD4-96,o:midas_o_3277,f:midas_f_3277,g:midas_g_3277,s:midas_s_36597;	99.8
048-UY-15.bin.3.756	FLASV74808.1322;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Paracaedibacterales,f:Paracaedibacteraceae,g:Ca_Paracaedibacter,s:midas_s_74808;	93.7
048-UY-15.bin.3.791	FLASV81303.1343;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:IMCC26256,f:midas_f_2,g:midas_g_653,s:midas_s_23553;	99.9
048-UY-15.bin.3.797	NA	NA
048-UY-15.bin.3.799	FLASV948.1404;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:midas_s_948;	99.9
048-UY-15.bin.3.807	NA	NA
048-UY-15.bin.3.809	FLASV5772.1423;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Gemmatales,f:Gemmataceae,g:midas_g_940,s:midas_s_5772;	99.2
048-UY-15.bin.3.814	FLASV65228.1368;tax=d:Bacteria,p:Myxococcota,c:Myxococcia,o:Myxococcales,f:Myxococcaceae,g:P3OB-42,s:midas_s_65228;	97.4
048-UY-15.bin.3.826	FLASV11547.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax,s:Acidovorax_temperans;	100
048-UY-15.bin.3.830	FLASV8331.1474;tax=d:Bacteria,p:Acidobacteriota,c:Vicinamibacteria,o:Vicinamibacterales,f:Vicinamibacteraceae,g:midas_g_433,s:midas_s_8331;	100
048-UY-15.bin.3.84	FLASV9535.1551;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Aeromonadaceae,g:Aeromonas,s:midas_s_4701;	99
048-UY-15.bin.3.87	FLASV42470.1368;tax=d:Bacteria,p:Hydrogenedentes,c:Hydrogenedentia,o:Hydrogenedentiales,f:Hydrogenedensaceae,g:midas_g_1166,s:midas_s_42470;	98.6
048-UY-15.bin.3.877	FLASV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:Ca_Amarobacillus,s:Ca_Amarobacillus_elongatus;	99.4
048-UY-15.bin.3.878	FLASV77868.1344;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_46716;	99.5
048-UY-15.bin.3.9	FLASV119689.1342;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Magasanikbacteria,f:midas_f_35341,g:midas_g_44992,s:midas_s_119689;	92.9
048-UY-15.bin.3.908	FLASV78066.1389;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Pedosphaerales,f:Pedosphaeraceae,g:DEV114,s:midas_s_78066;	99.2
048-UY-15.bin.3.92	FLASV14707.1332;tax=d:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:midas_f_67,g:midas_g_501,s:midas_s_14707;	100
048-UY-15.bin.3.932	FLASV1697.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:alphaI_cluster,s:midas_s_677;	99.5
048-UY-15.bin.3.942	NA	NA
048-UY-15.bin.3.953	FLASV61348.1342;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:midas_g_22002,s:midas_s_29114;	99.9
048-UY-15.bin.3.956	NA	NA
048-UY-15.bin.3.972	NA	NA
048-UY-15.bin.3.999	FLASV77323.1354;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:SC-I-84,g:midas_g_41102,s:midas_s_59116;	100
048-UY-15.bin.4.1050	NA	NA
048-UY-15.bin.4.1063	FLASV5389.1378;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hirschia,s:midas_s_5283;	99.6
048-UY-15.bin.4.1128	NA	NA
048-UY-15.bin.4.1154	NA	NA
048-UY-15.bin.4.1167	FLASV14579.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Ideonella,s:midas_s_14579;	100
048-UY-15.bin.4.1211	FLASV9588.1527;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_nitrosa;	99.4
048-UY-15.bin.4.129	FLASV2952.1426;tax=d:Bacteria,p:WPS-2,c:midas_c_206,o:midas_o_395,f:midas_f_547,g:midas_g_547,s:midas_s_1718;	99.3
048-UY-15.bin.4.233	NA	NA
048-UY-15.bin.4.265	NA	NA
048-UY-15.bin.4.321	NA	NA
048-UY-15.bin.4.611	NA	NA
048-UY-15.bin.4.665	NA	NA
048-UY-15.bin.4.686	FLASV64605.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_56339,s:midas_s_64605;	97.9
048-UY-15.bin.4.687	NA	NA
048-UY-15.bin.4.722	FLASV77396.1369;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:midas_f_42769,g:midas_g_55876,s:midas_s_77396;	98.7
048-UY-15.bin.4.780	NA	NA
048-UY-15.bin.4.790	FLASV7347.1448;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:midas_g_562,s:midas_s_7347;	99.7
048-UY-15.bin.4.794	FLASV13776.1362;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Run-SP154,f:midas_f_27,g:midas_g_13776,s:midas_s_13776;	100
048-UY-15.bin.4.801	NA	NA
048-UY-15.bin.4.860	NA	NA
048-UY-15.bin.4.879	FLASV2718.1408;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:midas_s_2718;	99.9
048-UY-15.bin.4.905	NA	NA
048-UY-15.bin.4.921	NA	NA
050-BE-09.bin.1.124	FLASV9782.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhizobacter,s:Rhizobacter_profundi;	97
050-BE-09.bin.1.138	FLASV788.1449;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_788,s:midas_s_788;	100
050-BE-09.bin.1.162	FLASV38.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_38;	100
050-BE-09.bin.1.179	NA	NA
050-BE-09.bin.1.219	NA	NA
050-BE-09.bin.1.238	FLASV9110.1480;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Opitutaceae,g:Opitutus,s:midas_s_9110;	99.7
050-BE-09.bin.1.280	FLASV50.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_33,s:midas_s_50;	100
050-BE-09.bin.1.309	FLASV726.1453;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	100
050-BE-09.bin.1.323	FLASV3.1527;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:Ca_Microthrix,s:Ca_Microthrix_parvicella;	100
050-BE-09.bin.1.453	NA	NA
050-BE-09.bin.1.454	NA	NA
050-BE-09.bin.1.51	NA	NA
050-BE-09.bin.1.516	NA	NA
050-BE-09.bin.1.636	NA	NA
050-BE-09.bin.1.647	NA	NA
050-BE-09.bin.1.653	NA	NA
050-BE-09.bin.1.655	NA	NA
050-BE-09.bin.1.720	NA	NA
050-BE-09.bin.1.746	NA	NA
050-BE-09.bin.1.761	NA	NA
050-BE-09.bin.1.785	NA	NA
050-BE-09.bin.1.793	NA	NA
050-BE-09.bin.2.10	FLASV9620.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_2126,s:midas_s_9620;	99.9
050-BE-09.bin.2.101	FLASV3697.1476;tax=d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:0319-6G20,f:midas_f_3092,g:midas_g_3697,s:midas_s_3697;	96.4
050-BE-09.bin.2.102	FLASV1159.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:37-13,g:midas_g_1159,s:midas_s_1159;	100
050-BE-09.bin.2.103	NA	NA
050-BE-09.bin.2.104	FLASV3577.1444;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL500-29_marine_group,s:midas_s_3577;	100
050-BE-09.bin.2.106	FLASV1792.1461;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:midas_f_1792,g:midas_g_1792,s:midas_s_1792;	99.9
050-BE-09.bin.2.107	FLASV17925.1329;tax=d:Bacteria,p:Cyanobacteria,c:Vampirivibrionia,o:Obscuribacterales,f:Obscuribacteraceae,g:midas_g_14871,s:midas_s_17925;	97.4
050-BE-09.bin.2.108	FLASV327.1441;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Kineosporiales,f:Kineosporiaceae,g:midas_g_327,s:midas_s_327;	100
050-BE-09.bin.2.109	FLASV1498.1426;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:midas_g_1498,s:midas_s_1498;	99.4
050-BE-09.bin.2.11	FLASV444.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Piscinibacter,s:Piscinibacter_aquaticus;	100
050-BE-09.bin.2.112	FLASV3221.1416;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:Ca_Amarobacter,s:midas_s_3221;	99.1
050-BE-09.bin.2.114	FLASV555.1391;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_436,s:midas_s_555;	99.8
050-BE-09.bin.2.116	FLASV22362.1413;tax=d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:Ca_Nomurabacteria,f:midas_f_22362,g:midas_g_22362,s:midas_s_22362;	99.6
050-BE-09.bin.2.117	FLASV2173.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_320;	100
050-BE-09.bin.2.119	FLASV454.1493;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:A21b,g:midas_g_454,s:midas_s_454;	100
050-BE-09.bin.2.12	NA	NA
050-BE-09.bin.2.125	FLASV72404.1381;tax=d:Bacteria,p:Desulfobacterota,c:Desulfobaccia,o:Desulfobaccales,f:Desulfobaccaceae,g:Desulfobacca,s:midas_s_72404;	97
050-BE-09.bin.2.127	NA	NA
050-BE-09.bin.2.130	FLASV1409.1447;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_1409,s:midas_s_1409;	99.8
050-BE-09.bin.2.131	FLASV54668.1339;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_54668;	99.8
050-BE-09.bin.2.132	FLASV3052.1461;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:midas_f_1792,g:midas_g_1792,s:midas_s_2021;	99.8
050-BE-09.bin.2.134	FLASV2373.1459;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_1023,s:midas_s_1023;	100
050-BE-09.bin.2.135	FLASV2555.1478;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Polyangiales,f:Polyangiaceae,g:midas_g_2555,s:midas_s_2555;	99.8
050-BE-09.bin.2.136	FLASV1517.1449;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_1517;	100
050-BE-09.bin.2.138	NA	NA
050-BE-09.bin.2.139	NA	NA
050-BE-09.bin.2.140	NA	NA
050-BE-09.bin.2.141	FLASV535.1442;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:37-13,g:midas_g_535,s:midas_s_535;	100
050-BE-09.bin.2.143	FLASV1740.1439;tax=d:Bacteria,p:Campylobacterota,c:Campylobacteria,o:Campylobacterales,f:Arcobacteraceae,g:Pseudarcobacter,s:Pseudarcobacter_venerupis;	100
050-BE-09.bin.2.144	FLASV2126.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_2126,s:midas_s_2126;	100
050-BE-09.bin.2.145	FLASV1976.1442;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_299;	100
050-BE-09.bin.2.149	FLASV34.1425;tax=d:Bacteria,p:Firmicutes,c:Clostridia,o:Peptostreptococcales-Tissierellales,f:Peptostreptococcaceae,g:Romboutsia,s:midas_s_34;	100
050-BE-09.bin.2.152	FLASV34080.1373;tax=d:Bacteria,p:Bdellovibrionota,c:Oligoflexia,o:0319-6G20,f:midas_f_3092,g:midas_g_4458,s:midas_s_34080;	100
050-BE-09.bin.2.153	FLASV3731.1447;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_3731;	99.8
050-BE-09.bin.2.154	NA	NA
050-BE-09.bin.2.156	NA	NA
050-BE-09.bin.2.157	NA	NA
050-BE-09.bin.2.159	FLASV23591.1351;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_2505,g:midas_g_23591,s:midas_s_23591;	100
050-BE-09.bin.2.16	FLASV5897.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Denitratisoma,s:midas_s_5897;	99.7
050-BE-09.bin.2.160	FLASV6401.1425;tax=d:Bacteria,p:WPS-2,c:midas_c_206,o:midas_o_395,f:midas_f_547,g:midas_g_1194,s:midas_s_1327;	100
050-BE-09.bin.2.161	FLASV205.1409;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:C2U,g:midas_g_118,s:midas_s_205;	100
050-BE-09.bin.2.162	FLASV2725.1429;tax=d:Bacteria,p:Cyanobacteria,c:Sericytochromatia,o:midas_o_1421,f:midas_f_1572,g:midas_g_2725,s:midas_s_2725;	100
050-BE-09.bin.2.164	FLASV2143.1413;tax=d:Bacteria,p:Bacteroidota,c:Kapabacteria,o:Kapabacteriales,f:midas_f_428,g:midas_g_2143,s:midas_s_2143;	100
050-BE-09.bin.2.165	FLASV3186.1446;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_3186;	100
050-BE-09.bin.2.167	FLASV19701.1481;tax=d:Bacteria,p:Patescibacteria,c:Parcubacteria,o:midas_o_18186,f:midas_f_19701,g:midas_g_19701,s:midas_s_19701;	98
050-BE-09.bin.2.168	NA	NA
050-BE-09.bin.2.169	FLASV6114.1479;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:midas_g_5394,s:midas_s_5394;	100
050-BE-09.bin.2.170	FLASV33569.1442;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Holosporales,f:Holosporaceae,g:midas_g_33569,s:midas_s_33569;	100
050-BE-09.bin.2.171	FLASV1317.1476;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:Haliangium,s:midas_s_172;	100
050-BE-09.bin.2.172	FLASV1987.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_1363,s:midas_s_1657;	100
050-BE-09.bin.2.174	FLASV92322.1429;tax=d:Bacteria,p:Firmicutes,c:Dethiobacteria,o:Dethiobacterales,f:Dethiobacteraceae,g:midas_g_4921,s:midas_s_92173;	94.3
050-BE-09.bin.2.176	FLASV2835.1463;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_2835,s:midas_s_2835;	100
050-BE-09.bin.2.179	FLASV8410.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Leptothrix,s:midas_s_884;	100
050-BE-09.bin.2.18	FLASV3075.1438;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_lutivivi;	99.5
050-BE-09.bin.2.180	NA	NA
050-BE-09.bin.2.181	FLASV283.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_283,s:midas_s_283;	100
050-BE-09.bin.2.182	FLASV6464.1443;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_855,s:midas_s_2846;	99.8
050-BE-09.bin.2.184	FLASV377.1453;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_90;	100
050-BE-09.bin.2.188	NA	NA
050-BE-09.bin.2.19	FLASV2356.1476;tax=d:Bacteria,p:Acidobacteriota,c:Holophagae,o:Subgroup_7,f:midas_f_973,g:midas_g_973,s:midas_s_973;	100
050-BE-09.bin.2.190	FLASV40828.1312;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Phycisphaerales,f:Phycisphaeraceae,g:SM1A02,s:midas_s_11688;	99.9
050-BE-09.bin.2.192	FLASV214.1407;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:midas_g_153,s:midas_s_153;	100
050-BE-09.bin.2.195	FLASV6014.1424;tax=d:Bacteria,p:Patescibacteria,c:Gracilibacteria,o:midas_o_1258,f:midas_f_1258,g:midas_g_6014,s:midas_s_6014;	100
050-BE-09.bin.2.197	FLASV4249.1412;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:midas_g_57,s:midas_s_1037;	99.5
050-BE-09.bin.2.20	FLASV5729.1389;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Defluviimonas,s:midas_s_5729;	97
050-BE-09.bin.2.200	FLASV1297.1449;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_1032;	99.9
050-BE-09.bin.2.201	FLASV2942.1446;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:midas_o_5,f:midas_f_5,g:midas_g_399,s:midas_s_1163;	100
050-BE-09.bin.2.202	NA	NA
050-BE-09.bin.2.209	NA	NA
050-BE-09.bin.2.21	NA	NA
050-BE-09.bin.2.211	FLASV4607.1436;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_1914,s:midas_s_4607;	99.7
050-BE-09.bin.2.213	FLASV3513.1426;tax=d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales,f:JG30-KF-CM45,g:midas_g_859,s:midas_s_3513;	100
050-BE-09.bin.2.214	FLASV3093.1436;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3093;	100
050-BE-09.bin.2.215	FLASV8165.1456;tax=d:Bacteria,p:Bacteroidota,c:Kryptonia,o:Kryptoniales,f:BSV26,g:midas_g_5839,s:midas_s_8165;	100
050-BE-09.bin.2.216	NA	NA
050-BE-09.bin.2.218	FLASV251.1413;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Bradyrhizobium,s:midas_s_251;	100
050-BE-09.bin.2.220	FLASV2160.1434;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_2160;	100
