genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	shared_name	product_1
GCF_001661965.1_genomic	NZ_LYWZ01000022.1	2	648276	680174	FALSE	putative_wzy_dependent				NZ_LYWZ01000022.1 Croceicoccus mobilis strain Ery22 Ery22_C22, whole genome shotgun sequence	Uncharacterised	1								NZ_LYWZ01000022.1.region002.gbk_region_1	Uncharacterised
GCF_001661965.1_genomic	NZ_LYWZ01000023.1	1	261604	287498	FALSE	putative_wzy_dependent				NZ_LYWZ01000023.1 Croceicoccus mobilis strain Ery22 Ery22_C23, whole genome shotgun sequence	Uncharacterised	1								NZ_LYWZ01000023.1.region001.gbk_region_1	Uncharacterised
GCF_001661965.1_genomic	NZ_LYWZ01000025.1	1	200855	247755	FALSE	putative_wzy_dependent_NO_OPX				NZ_LYWZ01000025.1 Croceicoccus mobilis strain Ery22 Ery22_C25, whole genome shotgun sequence	Uncharacterised	1								NZ_LYWZ01000025.1.region001.gbk_region_1	Uncharacterised
GCA_947499505.1_genomic	CANMOQ010000001.1	1	769744	795905	FALSE	sphingomonadales_eps				CANMOQ010000001.1 uncultured Erythrobacter sp. isolate 3-903-J.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence	NA									CANMOQ010000001.1.region001.gbk_region_1	sphingomonadales_eps
GCA_947499505.1_genomic	CANMOQ010000002.1	1	511601	548652	FALSE	putative_wzy_dependent				CANMOQ010000002.1 uncultured Erythrobacter sp. isolate 3-903-J.fasta genome assembly, contig: NODE_2, whole genome shotgun sequence	Uncharacterised	1								CANMOQ010000002.1.region001.gbk_region_1	Uncharacterised
GCF_019448255.1_genomic	NZ_CP080410.1	1	1770081	1796189	FALSE	sphingomonadales_eps				NZ_CP080410.1 Qipengyuania flava strain DP1N28-4 chromosome, complete genome	NA									NZ_CP080410.1.region001.gbk_region_1	sphingomonadales_eps
GCF_019448255.1_genomic	NZ_CP080410.1	2	1967347	2007534	FALSE	putative_wzy_dependent				NZ_CP080410.1 Qipengyuania flava strain DP1N28-4 chromosome, complete genome	Uncharacterised	1								NZ_CP080410.1.region002.gbk_region_1	Uncharacterised
GCF_019448255.1_genomic	NZ_CP080410.1	3	2312483	2344742	FALSE	putative_wzy_dependent				NZ_CP080410.1 Qipengyuania flava strain DP1N28-4 chromosome, complete genome	Uncharacterised	1								NZ_CP080410.1.region003.gbk_region_1	Uncharacterised
GCF_002312805.1_genomic	NZ_NMUA01000001.1	1	108517	136630	FALSE	sphingomonadales_eps				NZ_NMUA01000001.1 Sphingobium sp. D43FB NODE_1_length_396974_cov_21.5221, whole genome shotgun sequence	NA									NZ_NMUA01000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_002312805.1_genomic	NZ_NMUA01000029.1	1	10320	28053	TRUE	cellulose-like				NZ_NMUA01000029.1 Sphingobium sp. D43FB NODE_29_length_50663_cov_29.4058, whole genome shotgun sequence	Synthase	2								NZ_NMUA01000029.1.region001.gbk_region_1	cellulose-like
GCF_002312805.1_genomic	NZ_NMUA01000030.1	1	3372	31005	TRUE	putative_wzy_dependent_NO_OPX				NZ_NMUA01000030.1 Sphingobium sp. D43FB NODE_30_length_42542_cov_26.5828, whole genome shotgun sequence	Uncharacterised	1								NZ_NMUA01000030.1.region001.gbk_region_1	Uncharacterised
GCF_920987055.1_genomic	NZ_CAKLBX010000001.1	1	1402869	1421164	FALSE	cellulose-type-1				NZ_CAKLBX010000001.1 Novosphingobium sp. CECT 9465, whole genome shotgun sequence	Synthase	2								NZ_CAKLBX010000001.1.region001.gbk_region_1	cellulose-type-1
GCF_920987055.1_genomic	NZ_CAKLBX010000001.1	2	2128575	2155348	FALSE	sphingomonadales_eps				NZ_CAKLBX010000001.1 Novosphingobium sp. CECT 9465, whole genome shotgun sequence	NA									NZ_CAKLBX010000001.1.region002.gbk_region_1	sphingomonadales_eps
GCF_920987055.1_genomic	NZ_CAKLBX010000001.1	3	2293217	2343267	FALSE	putative_ABC_dependent				NZ_CAKLBX010000001.1 Novosphingobium sp. CECT 9465, whole genome shotgun sequence	Uncharacterised	1								NZ_CAKLBX010000001.1.region003.gbk_region_1	Uncharacterised
GCF_920987055.1_genomic	NZ_CAKLBX010000001.1	4	3009580	3071658	FALSE	putative_wzy_dependent				NZ_CAKLBX010000001.1 Novosphingobium sp. CECT 9465, whole genome shotgun sequence	Uncharacterised	1								NZ_CAKLBX010000001.1.region004.gbk_region_1	Uncharacterised
GCF_001563285.1_genomic	NZ_CP005188.1	1	1333884	1360354	FALSE	sphingomonadales_eps				NZ_CP005188.1 Sphingobium sp. MI1205 chromosome 1, complete sequence	NA									NZ_CP005188.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001563285.1_genomic	NZ_CP005188.1	2	1925983	1967871	FALSE	putative_wzy_dependent				NZ_CP005188.1 Sphingobium sp. MI1205 chromosome 1, complete sequence	Uncharacterised	1								NZ_CP005188.1.region002.gbk_region_1	Uncharacterised
GCF_001563285.1_genomic	NZ_CP005188.1	3	2918482	2959020	FALSE	putative_wzy_dependent				NZ_CP005188.1 Sphingobium sp. MI1205 chromosome 1, complete sequence	Uncharacterised	1								NZ_CP005188.1.region003.gbk_region_1	Uncharacterised
GCF_025938095.1_genomic	NZ_JAPCZF010000001.1	1	704859	724302	FALSE	putative_ABC_or_wzy_dependent				NZ_JAPCZF010000001.1 Novosphingobium sp. JCM 18896 strain ALB-2 contig1, whole genome shotgun sequence	Uncharacterised	1								NZ_JAPCZF010000001.1.region001.gbk_region_1	Uncharacterised
GCF_025938095.1_genomic	NZ_JAPCZF010000006.1	1	88186	133400	FALSE	putative_wzy_dependent				NZ_JAPCZF010000006.1 Novosphingobium sp. JCM 18896 strain ALB-2 contig6, whole genome shotgun sequence	Uncharacterised	1								NZ_JAPCZF010000006.1.region001.gbk_region_1	Uncharacterised
GCF_026107375.2_genomic	NZ_JAPCIA010000001.1	1	236490	262525	FALSE	sphingomonadales_eps				NZ_JAPCIA010000001.1 Sphingomonas sp. BT-65 BT65_ctg001, whole genome shotgun sequence	NA									NZ_JAPCIA010000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_026107375.2_genomic	NZ_JAPCIA010000001.1	2	1645234	1702430	FALSE	putative_wzy_dependent_NO_OPX				NZ_JAPCIA010000001.1 Sphingomonas sp. BT-65 BT65_ctg001, whole genome shotgun sequence	Uncharacterised	1								NZ_JAPCIA010000001.1.region002.gbk_region_1	Uncharacterised
GCF_026107375.2_genomic	NZ_JAPCIA010000001.1	3	1897044	1952641	FALSE	putative_wzy_dependent				NZ_JAPCIA010000001.1 Sphingomonas sp. BT-65 BT65_ctg001, whole genome shotgun sequence	Uncharacterised	1								NZ_JAPCIA010000001.1.region003.gbk_region_1	Uncharacterised
GCF_026107375.2_genomic	NZ_JAPCIA010000002.1	1	526323	591412	FALSE	putative_wzy_dependent				NZ_JAPCIA010000002.1 Sphingomonas sp. BT-65 BT65_ctg002, whole genome shotgun sequence	Uncharacterised	1								NZ_JAPCIA010000002.1.region001.gbk_region_1	Uncharacterised
GCF_029637485.1_genomic	NZ_CP069128.1	1	269964	288529	FALSE	putative_wzy_dependent				NZ_CP069128.1 Sphingomonas sp. LHG3406-1 chromosome	Uncharacterised	1								NZ_CP069128.1.region001.gbk_region_1	Uncharacterised
GCF_029637485.1_genomic	NZ_CP069128.1	2	1562490	1624212	FALSE	putative_wzy_dependent				NZ_CP069128.1 Sphingomonas sp. LHG3406-1 chromosome	Uncharacterised	1								NZ_CP069128.1.region002.gbk_region_1	Uncharacterised
GCF_003569745.1_genomic	NZ_AP018498.1	1	42459	113650	FALSE	putative_wzy_dependent				NZ_AP018498.1 Altererythrobacter sp. B11 chromosome, complete genome	Uncharacterised	1								NZ_AP018498.1.region001.gbk_region_1	Uncharacterised
GCF_003569745.1_genomic	NZ_AP018498.1	2	1057734	1075928	FALSE	cellulose-type-1				NZ_AP018498.1 Altererythrobacter sp. B11 chromosome, complete genome	Synthase	2								NZ_AP018498.1.region002.gbk_region_1	cellulose-type-1
GCF_003569745.1_genomic	NZ_AP018498.1	3	1906265	1945921	FALSE	putative_wzy_dependent				NZ_AP018498.1 Altererythrobacter sp. B11 chromosome, complete genome	Uncharacterised	1								NZ_AP018498.1.region003.gbk_region_1	Uncharacterised
GCF_003569745.1_genomic	NZ_AP018498.1	4	2193630	2220309	FALSE	sphingomonadales_eps				NZ_AP018498.1 Altererythrobacter sp. B11 chromosome, complete genome	NA									NZ_AP018498.1.region004.gbk_region_1	sphingomonadales_eps
GCF_003569745.1_genomic	NZ_AP018498.1	5	3310327	3341367	FALSE	putative_wzy_dependent				NZ_AP018498.1 Altererythrobacter sp. B11 chromosome, complete genome	Uncharacterised	1								NZ_AP018498.1.region005.gbk_region_1	Uncharacterised
GCF_014842075.1_genomic	NZ_JACYVA010000001.1	1	126308	157847	FALSE	sphingomonadales_eps				NZ_JACYVA010000001.1 Sphingomonas sp. CFBP 13720 strain CFBP13720 CFBP1372001, whole genome shotgun sequence, sul1 is cis-regulatory element that is thought to sense ions involved in sulfur or methionine metabolism; they are found in alphaproteobacteria	NA									NZ_JACYVA010000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_014842075.1_genomic	NZ_JACYVA010000002.1	1	478821	497488	FALSE	pel-like				NZ_JACYVA010000002.1 Sphingomonas sp. CFBP 13720 strain CFBP13720 CFBP1372002, whole genome shotgun sequence	Synthase	2								NZ_JACYVA010000002.1.region001.gbk_region_1	pel-like
GCF_014842075.1_genomic	NZ_JACYVA010000005.1	1	0	42571	TRUE	putative_wzy_dependent				NZ_JACYVA010000005.1 Sphingomonas sp. CFBP 13720 strain CFBP13720 CFBP1372005, whole genome shotgun sequence	Uncharacterised	1								NZ_JACYVA010000005.1.region001.gbk_region_1	Uncharacterised
GCF_014842075.1_genomic	NZ_JACYVA010000011.1	1	0	29977	TRUE	putative_wzy_dependent				NZ_JACYVA010000011.1 Sphingomonas sp. CFBP 13720 strain CFBP13720 CFBP1372011, whole genome shotgun sequence	Uncharacterised	1								NZ_JACYVA010000011.1.region001.gbk_region_1	Uncharacterised
GCF_016464365.1_genomic	NZ_JADCUC010000001.1	1	731702	772918	FALSE	putative_wzy_dependent				NZ_JADCUC010000001.1 Sandaracinobacteroides hominis strain SZY PN-1 SZY_PN-1, whole genome shotgun sequence	Uncharacterised	1								NZ_JADCUC010000001.1.region001.gbk_region_1	Uncharacterised
GCF_016464365.1_genomic	NZ_JADCUC010000004.1	1	273163	329110	FALSE	putative_wzy_dependent_NO_OPX				NZ_JADCUC010000004.1 Sandaracinobacteroides hominis strain SZY PN-1 Scaffold4, whole genome shotgun sequence	Uncharacterised	1								NZ_JADCUC010000004.1.region001.gbk_region_1	Uncharacterised
GCF_016464365.1_genomic	NZ_JADCUC010000008.1	1	78716	105327	TRUE	putative_wzy_dependent				NZ_JADCUC010000008.1 Sandaracinobacteroides hominis strain SZY PN-1 Scaffold8, whole genome shotgun sequence	Uncharacterised	1								NZ_JADCUC010000008.1.region001.gbk_region_1	Uncharacterised
GCF_022664395.1_genomic	NZ_JAKRET010000001.1	1	13997	42186	TRUE	sphingomonadales_eps				NZ_JAKRET010000001.1 Sphingomonas sp. JXJ CY 53 NODE_1, whole genome shotgun sequence	NA									NZ_JAKRET010000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_022664395.1_genomic	NZ_JAKRET010000014.1	1	66019	100552	TRUE	putative_ABC_dependent_NO_OPX				NZ_JAKRET010000014.1 Sphingomonas sp. JXJ CY 53 NODE_14, whole genome shotgun sequence	Uncharacterised	1								NZ_JAKRET010000014.1.region001.gbk_region_1	Uncharacterised
GCF_022664395.1_genomic	NZ_JAKRET010000014.1	1	66019	100552	TRUE	pel-like				NZ_JAKRET010000014.1 Sphingomonas sp. JXJ CY 53 NODE_14, whole genome shotgun sequence	Synthase	2								NZ_JAKRET010000014.1.region001.gbk_region_1	pel-like
GCF_022664395.1_genomic	NZ_JAKRET010000016.1	1	365	29079	TRUE	putative_wzy_dependent				NZ_JAKRET010000016.1 Sphingomonas sp. JXJ CY 53 NODE_16, whole genome shotgun sequence	Uncharacterised	1								NZ_JAKRET010000016.1.region001.gbk_region_1	Uncharacterised
GCF_022664395.1_genomic	NZ_JAKRET010000006.1	1	72850	131590	FALSE	putative_wzy_dependent				NZ_JAKRET010000006.1 Sphingomonas sp. JXJ CY 53 NODE_6, whole genome shotgun sequence	Uncharacterised	1								NZ_JAKRET010000006.1.region001.gbk_region_1	Uncharacterised
GCA_947501005.1_genomic	CANMTU010000001.1	1	15963	60664	TRUE	putative_wzy_dependent				CANMTU010000001.1 uncultured Erythrobacter sp. isolate 2B2-61-1.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence	Uncharacterised	1								CANMTU010000001.1.region001.gbk_region_1	Uncharacterised
GCA_947501005.1_genomic	CANMTU010000001.1	2	1839382	1863001	FALSE	putative_wzy_dependent				CANMTU010000001.1 uncultured Erythrobacter sp. isolate 2B2-61-1.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence	Uncharacterised	1								CANMTU010000001.1.region002.gbk_region_1	Uncharacterised
GCF_002080435.1_genomic	NZ_CP020538.1	1	77144	118921	FALSE	putative_wzy_dependent				NZ_CP020538.1 Sphingobium herbicidovorans strain MH chromosome, complete genome	Uncharacterised	1								NZ_CP020538.1.region001.gbk_region_1	Uncharacterised
GCF_002080435.1_genomic	NZ_CP020538.1	2	581291	607748	FALSE	sphingomonadales_eps				NZ_CP020538.1 Sphingobium herbicidovorans strain MH chromosome, complete genome	NA									NZ_CP020538.1.region002.gbk_region_1	sphingomonadales_eps
GCF_002080435.1_genomic	NZ_CP020538.1	3	1085079	1103345	FALSE	cellulose-type-1				NZ_CP020538.1 Sphingobium herbicidovorans strain MH chromosome, complete genome	Synthase	2								NZ_CP020538.1.region003.gbk_region_1	cellulose-type-1
GCF_002080435.1_genomic	NZ_CP020538.1	4	1260583	1317000	FALSE	putative_wzy_dependent_NO_OPX				NZ_CP020538.1 Sphingobium herbicidovorans strain MH chromosome, complete genome	Uncharacterised	1								NZ_CP020538.1.region004.gbk_region_1	Uncharacterised
GCF_002080435.1_genomic	NZ_CP020538.1	5	1332531	1373046	FALSE	putative_wzy_dependent				NZ_CP020538.1 Sphingobium herbicidovorans strain MH chromosome, complete genome	Uncharacterised	1								NZ_CP020538.1.region005.gbk_region_1	Uncharacterised
GCF_000422985.1_genomic	NZ_AUHC01000001.1	1	288169	314322	FALSE	sphingomonadales_eps				NZ_AUHC01000001.1 Erythrobacter cryptus DSM 12079 G524DRAFT_scaffold00001.1_C, whole genome shotgun sequence	NA									NZ_AUHC01000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_900218065.1_genomic	NZ_OBMU01000001.1	1	331456	370885	FALSE	putative_wzy_dependent				NZ_OBMU01000001.1 Novosphingobium sp. Chol11, whole genome shotgun sequence	Uncharacterised	1								NZ_OBMU01000001.1.region001.gbk_region_1	Uncharacterised
GCF_900218065.1_genomic	NZ_OBMU01000001.1	2	1095645	1122097	FALSE	sphingomonadales_eps				NZ_OBMU01000001.1 Novosphingobium sp. Chol11, whole genome shotgun sequence	NA									NZ_OBMU01000001.1.region002.gbk_region_1	sphingomonadales_eps
GCF_900218065.1_genomic	NZ_OBMU01000001.1	3	1441494	1517455	FALSE	putative_wzy_dependent				NZ_OBMU01000001.1 Novosphingobium sp. Chol11, whole genome shotgun sequence	Uncharacterised	1								NZ_OBMU01000001.1.region003.gbk_region_1	Uncharacterised
GCF_001423765.1_genomic	NZ_LMPG01000001.1	1	942396	994335	TRUE	putative_wzy_dependent				NZ_LMPG01000001.1 Sphingomonas sp. Leaf343 contig_1, whole genome shotgun sequence	Uncharacterised	1								NZ_LMPG01000001.1.region001.gbk_region_1	Uncharacterised
GCF_001423765.1_genomic	NZ_LMPG01000013.1	1	291311	310614	FALSE	pel-like				NZ_LMPG01000013.1 Sphingomonas sp. Leaf343 contig_5, whole genome shotgun sequence	Synthase	2								NZ_LMPG01000013.1.region001.gbk_region_1	pel-like
GCF_001423765.1_genomic	NZ_LMPG01000014.1	1	130983	158583	FALSE	sphingomonadales_eps				NZ_LMPG01000014.1 Sphingomonas sp. Leaf343 contig_6, whole genome shotgun sequence	NA									NZ_LMPG01000014.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001423765.1_genomic	NZ_LMPG01000017.1	1	4064	65756	TRUE	putative_wzy_dependent				NZ_LMPG01000017.1 Sphingomonas sp. Leaf343 contig_9, whole genome shotgun sequence	Uncharacterised	1								NZ_LMPG01000017.1.region001.gbk_region_1	Uncharacterised
GCF_025917005.1_genomic	NZ_CP078091.1	1	60286	124277	FALSE	putative_wzy_dependent				NZ_CP078091.1 Porphyrobacter sp. ULC335 chromosome, complete genome	Uncharacterised	1								NZ_CP078091.1.region001.gbk_region_1	Uncharacterised
GCF_025917005.1_genomic	NZ_CP078091.1	2	2133585	2154003	FALSE	putative_ABC_dependent				NZ_CP078091.1 Porphyrobacter sp. ULC335 chromosome, complete genome	Uncharacterised	1								NZ_CP078091.1.region002.gbk_region_1	Uncharacterised
GCF_025917005.1_genomic	NZ_CP078091.1	3	2588140	2614253	FALSE	sphingomonadales_eps				NZ_CP078091.1 Porphyrobacter sp. ULC335 chromosome, complete genome	NA									NZ_CP078091.1.region003.gbk_region_1	sphingomonadales_eps
GCF_025917005.1_genomic	NZ_CP078091.1	4	3554274	3612255	TRUE	putative_wzy_dependent				NZ_CP078091.1 Porphyrobacter sp. ULC335 chromosome, complete genome	Uncharacterised	1								NZ_CP078091.1.region004.gbk_region_1	Uncharacterised
GCA_016720115.1_genomic	JADJXT010000001.1	1	347960	397859	FALSE	putative_wzy_dependent_NO_OPX				JADJXT010000001.1 MAG: Sphingomonadales bacterium isolate Lyne_18-Q3-R50-59_BAT3C.1 tig00320340-10-18168060, whole genome shotgun sequence	Uncharacterised	1								JADJXT010000001.1.region001.gbk_region_1	Uncharacterised
GCA_016720115.1_genomic	JADJXT010000001.1	2	1039663	1074161	FALSE	putative_wzy_dependent				JADJXT010000001.1 MAG: Sphingomonadales bacterium isolate Lyne_18-Q3-R50-59_BAT3C.1 tig00320340-10-18168060, whole genome shotgun sequence	Uncharacterised	1								JADJXT010000001.1.region002.gbk_region_1	Uncharacterised
GCA_016720115.1_genomic	JADJXT010000002.1	1	707637	726710	FALSE	putative_ABC_or_wzy_dependent				JADJXT010000002.1 MAG: Sphingomonadales bacterium isolate Lyne_18-Q3-R50-59_BAT3C.1 tig00320342-10-12882580, whole genome shotgun sequence	Uncharacterised	1								JADJXT010000002.1.region001.gbk_region_1	Uncharacterised
GCF_003050745.1_genomic	NZ_QAOF01000001.1	1	860956	886406	FALSE	sphingomonadales_eps				NZ_QAOF01000001.1 Sphingomonas sp. PP-CE-3G-477 Ga0191675_101, whole genome shotgun sequence	NA									NZ_QAOF01000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_003050745.1_genomic	NZ_QAOF01000001.1	2	1081537	1100402	FALSE	pel-like				NZ_QAOF01000001.1 Sphingomonas sp. PP-CE-3G-477 Ga0191675_101, whole genome shotgun sequence	Synthase	2								NZ_QAOF01000001.1.region002.gbk_region_1	pel-like
GCF_023806085.1_genomic	NZ_JAMSLX010000016.1	1	0	20870	TRUE	sphingomonadales_eps				NZ_JAMSLX010000016.1 Hephaestia sp. MAHUQ-44 GCM70023244_31, whole genome shotgun sequence	NA									NZ_JAMSLX010000016.1.region001.gbk_region_1	sphingomonadales_eps
GCF_006542605.1_genomic	NZ_CP041222.1	1	1171742	1220373	FALSE	putative_wzy_dependent				NZ_CP041222.1 Porphyrobacter sp. YT40 chromosome, complete genome	Uncharacterised	1								NZ_CP041222.1.region001.gbk_region_1	Uncharacterised
GCF_006542605.1_genomic	NZ_CP041222.1	2	2279977	2306091	FALSE	sphingomonadales_eps				NZ_CP041222.1 Porphyrobacter sp. YT40 chromosome, complete genome	NA									NZ_CP041222.1.region002.gbk_region_1	sphingomonadales_eps
GCF_000711715.1_genomic	NZ_JONN01000002.1	1	227981	246556	FALSE	putative_wzy_dependent				NZ_JONN01000002.1 Sphingomonas astaxanthinifaciens DSM 22298 BS69DRAFT_scaffold00002.2_C, whole genome shotgun sequence	Uncharacterised	1								NZ_JONN01000002.1.region001.gbk_region_1	Uncharacterised
GCF_018205975.1_genomic	NZ_CP073577.1	1	844746	870863	FALSE	sphingomonadales_eps				NZ_CP073577.1 Erythrobacter sp. JK5 chromosome, complete genome	NA									NZ_CP073577.1.region001.gbk_region_1	sphingomonadales_eps
GCF_018205975.1_genomic	NZ_CP073577.1	2	2716469	2768107	FALSE	putative_wzy_dependent				NZ_CP073577.1 Erythrobacter sp. JK5 chromosome, complete genome	Uncharacterised	1								NZ_CP073577.1.region002.gbk_region_1	Uncharacterised
GCF_018205975.1_genomic	NZ_CP073577.1	3	3090203	3156491	FALSE	putative_wzy_dependent				NZ_CP073577.1 Erythrobacter sp. JK5 chromosome, complete genome	Uncharacterised	1								NZ_CP073577.1.region003.gbk_region_1	Uncharacterised
GCF_001427865.1_genomic	NZ_LMHH01000001.1	1	743525	811143	FALSE	putative_wzy_dependent				NZ_LMHH01000001.1 Altererythrobacter sp. Root672 contig_1, whole genome shotgun sequence	Uncharacterised	1								NZ_LMHH01000001.1.region001.gbk_region_1	Uncharacterised
GCF_001427865.1_genomic	NZ_LMHH01000001.1	2	1123217	1149317	FALSE	sphingomonadales_eps				NZ_LMHH01000001.1 Altererythrobacter sp. Root672 contig_1, whole genome shotgun sequence	NA									NZ_LMHH01000001.1.region002.gbk_region_1	sphingomonadales_eps
GCF_001427865.1_genomic	NZ_LMHH01000001.1	3	1254122	1292890	FALSE	putative_wzy_dependent				NZ_LMHH01000001.1 Altererythrobacter sp. Root672 contig_1, whole genome shotgun sequence	Uncharacterised	1								NZ_LMHH01000001.1.region003.gbk_region_1	Uncharacterised
GCF_001427865.1_genomic	NZ_LMHH01000001.1	4	2229157	2264621	FALSE	putative_wzy_dependent_NO_OPX				NZ_LMHH01000001.1 Altererythrobacter sp. Root672 contig_1, whole genome shotgun sequence	Uncharacterised	1								NZ_LMHH01000001.1.region004.gbk_region_1	Uncharacterised
GCF_000013005.1_genomic	NC_007722.1	1	1406104	1432826	FALSE	sphingomonadales_eps				NC_007722.1 Erythrobacter litoralis HTCC2594, complete sequence	NA									NC_007722.1.region001.gbk_region_1	sphingomonadales_eps
GCF_000013005.1_genomic	NC_007722.1	2	2437863	2483650	FALSE	putative_wzy_dependent				NC_007722.1 Erythrobacter litoralis HTCC2594, complete sequence	Uncharacterised	1								NC_007722.1.region002.gbk_region_1	Uncharacterised
GCF_000013005.1_genomic	NC_007722.1	3	2653414	2706422	FALSE	putative_wzy_dependent				NC_007722.1 Erythrobacter litoralis HTCC2594, complete sequence	Uncharacterised	1								NC_007722.1.region003.gbk_region_1	Uncharacterised
GCF_019078745.1_genomic	NZ_CP050249.1	1	985616	1012398	FALSE	sphingomonadales_eps				NZ_CP050249.1 Sphingopyxis terrae subsp. terrae strain YC-JH3 chromosome, complete genome	NA									NZ_CP050249.1.region001.gbk_region_1	sphingomonadales_eps
GCF_019078745.1_genomic	NZ_CP050249.1	2	1304762	1339572	FALSE	putative_wzy_dependent				NZ_CP050249.1 Sphingopyxis terrae subsp. terrae strain YC-JH3 chromosome, complete genome	Uncharacterised	1								NZ_CP050249.1.region002.gbk_region_1	Uncharacterised
GCF_019078745.1_genomic	NZ_CP050249.1	3	1924794	1955480	FALSE	putative_wzy_dependent				NZ_CP050249.1 Sphingopyxis terrae subsp. terrae strain YC-JH3 chromosome, complete genome	Uncharacterised	1								NZ_CP050249.1.region003.gbk_region_1	Uncharacterised
GCF_019429485.1_genomic	NZ_JAHXZN010000002.1	1	116732	139250	FALSE	putative_ABC_or_wzy_dependent				NZ_JAHXZN010000002.1 Sphingomonas citri strain RRHST34 NODE_2_length_519400_cov_52.328294, whole genome shotgun sequence	Uncharacterised	1								NZ_JAHXZN010000002.1.region001.gbk_region_1	Uncharacterised
GCF_019429485.1_genomic	NZ_JAHXZN010000004.1	1	114978	168036	FALSE	putative_wzy_dependent				NZ_JAHXZN010000004.1 Sphingomonas citri strain RRHST34 NODE_4_length_354253_cov_51.050219, whole genome shotgun sequence	Uncharacterised	1								NZ_JAHXZN010000004.1.region001.gbk_region_1	Uncharacterised
GCF_019429485.1_genomic	NZ_JAHXZN010000008.1	1	93895	128703	FALSE	putative_wzy_dependent				NZ_JAHXZN010000008.1 Sphingomonas citri strain RRHST34 NODE_8_length_154746_cov_42.783377, whole genome shotgun sequence	Uncharacterised	1								NZ_JAHXZN010000008.1.region001.gbk_region_1	Uncharacterised
GCF_002953135.1_genomic	NZ_CP026372.1	1	220487	260409	FALSE	putative_wzy_dependent				NZ_CP026372.1 Sphingobium sp. SCG-1 chromosome	Uncharacterised	1								NZ_CP026372.1.region001.gbk_region_1	Uncharacterised
GCF_002953135.1_genomic	NZ_CP026372.1	2	832460	903862	FALSE	putative_wzy_dependent				NZ_CP026372.1 Sphingobium sp. SCG-1 chromosome	Uncharacterised	1								NZ_CP026372.1.region002.gbk_region_1	Uncharacterised
GCF_002953135.1_genomic	NZ_CP026372.1	3	1216343	1243390	FALSE	alginate				NZ_CP026372.1 Sphingobium sp. SCG-1 chromosome	Synthase	2								NZ_CP026372.1.region003.gbk_region_1	alginate
GCF_002953135.1_genomic	NZ_CP026372.1	4	2303926	2330461	FALSE	sphingomonadales_eps				NZ_CP026372.1 Sphingobium sp. SCG-1 chromosome	NA									NZ_CP026372.1.region004.gbk_region_1	sphingomonadales_eps
GCF_002953135.1_genomic	NZ_CP026372.1	5	2758224	2807379	FALSE	putative_wzy_dependent				NZ_CP026372.1 Sphingobium sp. SCG-1 chromosome	Uncharacterised	1								NZ_CP026372.1.region005.gbk_region_1	Uncharacterised
GCF_001421535.1_genomic	NZ_LMKN01000001.1	1	283026	312632	FALSE	sphingomonadales_eps				NZ_LMKN01000001.1 Sphingomonas sp. Leaf20 contig_1, whole genome shotgun sequence	NA									NZ_LMKN01000001.1.region001.gbk_region_1	sphingomonadales_eps
GCF_001421535.1_genomic	NZ_LMKN01000001.1	2	487707	512547	FALSE	putative_wzy_dependent				NZ_LMKN01000001.1 Sphingomonas sp. Leaf20 contig_1, whole genome shotgun sequence	Uncharacterised	1								NZ_LMKN01000001.1.region002.gbk_region_1	Uncharacterised
GCF_001421535.1_genomic	NZ_LMKN01000001.1	3	1007455	1026320	FALSE	pel-like				NZ_LMKN01000001.1 Sphingomonas sp. Leaf20 contig_1, whole genome shotgun sequence	Synthase	2								NZ_LMKN01000001.1.region003.gbk_region_1	pel-like
GCF_001421535.1_genomic	NZ_LMKN01000001.1	4	1399412	1449615	FALSE	putative_wzy_dependent				NZ_LMKN01000001.1 Sphingomonas sp. Leaf20 contig_1, whole genome shotgun sequence	Uncharacterised	1								NZ_LMKN01000001.1.region004.gbk_region_1	Uncharacterised
GCF_001421535.1_genomic	NZ_LMKN01000014.1	1	40897	54051	TRUE	putative_wzy_dependent				NZ_LMKN01000014.1 Sphingomonas sp. Leaf20 contig_8, whole genome shotgun sequence	Uncharacterised	1								NZ_LMKN01000014.1.region001.gbk_region_1	Uncharacterised
GCF_014199625.1_genomic	NZ_JACHNY010000003.1	1	163863	195906	FALSE	putative_wzy_dependent				NZ_JACHNY010000003.1 Sphingomonas abaci strain DSM 15867 Ga0373314_03, whole genome shotgun sequence	Uncharacterised	1								NZ_JACHNY010000003.1.region001.gbk_region_1	Uncharacterised
