# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	exoPS_GCF_10	exoPS_GCF_11	exoPS_GCF_12	exoPS_GCF_13	exoPS_GCF_14	exoPS_GCF_2	exoPS_GCF_3	exoPS_GCF_4	exoPS_GCF_4_1	exoPS_GCF_5	exoPS_GCF_6	exoPS_GCF_7	exoPS_GCF_8	exoPS_GCF_9	fructansucrase	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingomonadales_exops	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
053-PL-24.bin.2.344.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	053-PL-24.bin.2.344_contig_108751 [32 total records]
011-CY-01.bin.1.239.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	011-CY-01.bin.1.239_contig_23947 [6 total records]
090-US1-124.bin.1.539.fa	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	090-US1-124.bin.1.539_contig_120600 [5 total records]
013-IT-11.bin.1.95.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	013-IT-11.bin.1.95_contig_18450 [11 total records]
094-US2-01.bin.1.227.fa	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	094-US2-01.bin.1.227_contig_2265 [6 total records]
036-NL-06.bin.1.659.fa	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	036-NL-06.bin.1.659_contig_118938 [24 total records]
019-HK-04.bin.1.279.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	019-HK-04.bin.1.279_contig_114101 [7 total records]
015-DE-14.bin.1.404.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	015-DE-14.bin.1.404_contig_119264 [4 total records]
004-NL-18.bin.1.22.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	004-NL-18.bin.1.22_contig_10138 [10 total records]
076-IN-18.bin.1.399.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	076-IN-18.bin.1.399_contig_102329 [22 total records]
098-UY-13.bin.1.730.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	098-UY-13.bin.1.730_contig_126485 [12 total records]
018-CH-08.bin.1.314.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	018-CH-08.bin.1.314_contig_104299 [13 total records]
009-AU-01.bin.1.412.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.412_contig_30539 [8 total records]
027-AU-18.bin.1.287.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	027-AU-18.bin.1.287_contig_16706 [8 total records]
062-AU-26.bin.2.432.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	062-AU-26.bin.2.432_contig_13799 [12 total records]
048-UY-15.bin.2.470.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	048-UY-15.bin.2.470_contig_132485 [16 total records]
019-HK-04.bin.1.360.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	019-HK-04.bin.1.360_contig_5969 [1 total record]
064-CA-01.bin.1.630.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	064-CA-01.bin.1.630_contig_14945 [7 total records]
014-ES-23.bin.2.227.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	014-ES-23.bin.2.227_contig_13185 [8 total records]
014-ES-23.bin.1.234.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	014-ES-23.bin.1.234_contig_135681 [6 total records]
013-IT-11.bin.1.232.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	013-IT-11.bin.1.232_contig_110554 [27 total records]
008-AR-23.bin.1.84.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	008-AR-23.bin.1.84_contig_10934 [1 total record]
039-SE-29.bin.2.22.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	039-SE-29.bin.2.22_contig_1810 [7 total records]
042-US1-105.bin.1.292.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	042-US1-105.bin.1.292_contig_105290 [17 total records]
010-BE-17.bin.1.672.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	010-BE-17.bin.1.672_contig_10131 [56 total records]
090-US1-124.bin.1.337.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	090-US1-124.bin.1.337_contig_10714 [3 total records]
066-CH-22.bin.2.27.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	066-CH-22.bin.2.27_contig_105575 [62 total records]
087-SA-04.bin.1.865.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	087-SA-04.bin.1.865_contig_10243 [22 total records]
035-MX-06.bin.1.192.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	035-MX-06.bin.1.192_contig_120140 [13 total records]
053-PL-24.bin.1.59.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	053-PL-24.bin.1.59_contig_58678 [4 total records]
087-SA-04.bin.1.464.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	087-SA-04.bin.1.464_contig_21899 [4 total records]
018-CH-08.bin.2.19.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	018-CH-08.bin.2.19_contig_107120 [13 total records]
011-CY-01.bin.1.33.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	011-CY-01.bin.1.33_contig_5636 [1 total record]
036-NL-06.bin.1.50.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	036-NL-06.bin.1.50_contig_132323 [10 total records]
089-SG-01.bin.1.135.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	089-SG-01.bin.1.135_contig_318 [1 total record]
008-AR-23.bin.1.393.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	008-AR-23.bin.1.393_contig_10150 [8 total records]
098-UY-13.bin.1.66.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	098-UY-13.bin.1.66_contig_117225 [7 total records]
016-PL-06.bin.1.349.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	016-PL-06.bin.1.349_contig_101561 [12 total records]
040-UK-14.bin.1.354.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	040-UK-14.bin.1.354_contig_121757 [16 total records]
059-AT-02.bin.1.2.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	059-AT-02.bin.1.2_contig_53773 [4 total records]
065-CA-03.bin.1.400.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	065-CA-03.bin.1.400_contig_160233 [15 total records]
018-CH-08.bin.1.695.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	018-CH-08.bin.1.695_contig_102311 [17 total records]
013-IT-11.bin.1.173.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	013-IT-11.bin.1.173_contig_178788 [3 total records]
062-AU-26.bin.2.554.fa	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	062-AU-26.bin.2.554_contig_108490 [16 total records]
092-US1-44.bin.1.299.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.299_contig_10028 [46 total records]
065-CA-03.bin.2.434.fa	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.2.434_contig_103037 [22 total records]
009-AU-01.bin.1.68.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.68_contig_12715 [11 total records]
098-UY-13.bin.1.351.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	098-UY-13.bin.1.351_contig_102446 [46 total records]
008-AR-23.bin.1.646.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	008-AR-23.bin.1.646_contig_10450 [24 total records]
092-US1-44.bin.1.491.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	092-US1-44.bin.1.491_contig_14529 [3 total records]
003-CA-05.bin.1.60.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	003-CA-05.bin.1.60_contig_10745 [2 total records]
095-US2-13.bin.1.716.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	095-US2-13.bin.1.716_contig_15095 [6 total records]
052-CH-10.bin.1.210.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	052-CH-10.bin.1.210_contig_13469 [3 total records]
062-AU-26.bin.1.33.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	062-AU-26.bin.1.33_contig_1008 [10 total records]
091-US1-126.bin.c.9.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	091-US1-126.bin.c.9_contig_863 [1 total record]
061-AU-11.bin.c.11.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	061-AU-11.bin.c.11_contig_15612 [1 total record]
019-HK-04.bin.2.141.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	019-HK-04.bin.2.141_contig_11231 [19 total records]
099-UY-16.bin.3.46.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	099-UY-16.bin.3.46_contig_20445 [12 total records]
099-UY-16.bin.1.83.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	099-UY-16.bin.1.83_contig_13096 [9 total records]
012-PT-06.bin.1.120.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	012-PT-06.bin.1.120_contig_14597 [2 total records]
061-AU-11.bin.1.421.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	061-AU-11.bin.1.421_contig_13571 [6 total records]
044-US1-41.bin.1.71.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	044-US1-41.bin.1.71_contig_15084 [25 total records]
042-US1-105.bin.1.242.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	042-US1-105.bin.1.242_contig_10588 [8 total records]
019-HK-04.bin.1.635.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	019-HK-04.bin.1.635_contig_103233 [17 total records]
042-US1-105.bin.2.363.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	042-US1-105.bin.2.363_contig_120880 [7 total records]
065-CA-03.bin.2.415.fa	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	065-CA-03.bin.2.415_contig_155166 [21 total records]
016-PL-06.bin.1.134.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	016-PL-06.bin.1.134_contig_20887 [3 total records]
072-HK-05.bin.1.346.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	072-HK-05.bin.1.346_contig_106796 [14 total records]
003-CA-05.bin.1.221.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	003-CA-05.bin.1.221_contig_102351 [22 total records]
041-UK2-07.bin.2.157.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	041-UK2-07.bin.2.157_contig_102365 [57 total records]
073-IL-01.bin.1.463.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	073-IL-01.bin.1.463_contig_106286 [12 total records]
048-UY-15.bin.1.86.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	048-UY-15.bin.1.86_contig_150410 [9 total records]
028-AU-34.bin.1.325.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	028-AU-34.bin.1.325_contig_109025 [10 total records]
027-AU-18.bin.1.122.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	027-AU-18.bin.1.122_contig_2312 [4 total records]
066-CH-22.bin.1.594.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	066-CH-22.bin.1.594_contig_11656 [30 total records]
013-IT-11.bin.1.722.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	013-IT-11.bin.1.722_contig_110045 [33 total records]
073-IL-01.bin.1.545.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	073-IL-01.bin.1.545_contig_11168 [6 total records]
064-CA-01.bin.1.242.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	064-CA-01.bin.1.242_contig_1259 [18 total records]
073-IL-01.bin.c.12.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	073-IL-01.bin.c.12_contig_86540 [1 total record]
094-US2-01.bin.1.590.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	094-US2-01.bin.1.590_contig_113853 [7 total records]
092-US1-44.bin.2.209.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.2.209_contig_10634 [9 total records]
045-US1-87.bin.1.208.fa	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	045-US1-87.bin.1.208_contig_136729 [17 total records]
058-AR-20.bin.1.122.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	058-AR-20.bin.1.122_contig_10453 [32 total records]
042-US1-105.bin.1.492.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	042-US1-105.bin.1.492_contig_100341 [38 total records]
071-HK-01.bin.1.455.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	071-HK-01.bin.1.455_contig_105234 [29 total records]
076-IN-18.bin.2.38.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	076-IN-18.bin.2.38_contig_13323 [11 total records]
055-AR-06.bin.1.605.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	055-AR-06.bin.1.605_contig_110560 [24 total records]
003-CA-05.bin.1.293.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	003-CA-05.bin.1.293_contig_123659 [18 total records]
092-US1-44.bin.1.121.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	092-US1-44.bin.1.121_contig_1033 [4 total records]
058-AR-20.bin.1.109.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	058-AR-20.bin.1.109_contig_3982 [2 total records]
036-NL-06.bin.1.608.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	036-NL-06.bin.1.608_contig_19841 [8 total records]
013-IT-11.bin.1.301.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	013-IT-11.bin.1.301_contig_13298 [12 total records]
060-AU-05.bin.1.1105.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	060-AU-05.bin.1.1105_contig_11312 [12 total records]
041-UK2-07.bin.1.51.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	041-UK2-07.bin.1.51_contig_168535 [9 total records]
037-NO2-03.bin.1.464.fa	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	037-NO2-03.bin.1.464_contig_121052 [11 total records]
063-AU-32.bin.2.533.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	063-AU-32.bin.2.533_contig_111945 [13 total records]
001-SG-02.bin.2.309.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	001-SG-02.bin.2.309_contig_14503 [4 total records]
092-US1-44.bin.1.280.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	092-US1-44.bin.1.280_contig_12755 [14 total records]
094-US2-01.bin.1.607.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	094-US2-01.bin.1.607_contig_7332 [2 total records]
065-CA-03.bin.1.165.fa	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	065-CA-03.bin.1.165_contig_101783 [12 total records]
063-AU-32.bin.1.451.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	063-AU-32.bin.1.451_contig_117220 [11 total records]
046-US2-03.bin.1.158.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	046-US2-03.bin.1.158_contig_11971 [8 total records]
095-US2-13.bin.1.184.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	095-US2-13.bin.1.184_contig_109261 [3 total records]
034-IT-09.bin.1.468.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	034-IT-09.bin.1.468_contig_10053 [7 total records]
009-AU-01.bin.1.200.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.200_contig_141405 [5 total records]
076-IN-18.bin.1.139.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	076-IN-18.bin.1.139_contig_22887 [4 total records]
011-CY-01.bin.1.200.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	011-CY-01.bin.1.200_contig_1056 [10 total records]
073-IL-01.bin.2.121.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	073-IL-01.bin.2.121_contig_14107 [37 total records]
058-AR-20.bin.1.386.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	058-AR-20.bin.1.386_contig_13191 [14 total records]
099-UY-16.bin.1.290.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	099-UY-16.bin.1.290_contig_29030 [12 total records]
020-NO1-03.bin.1.474.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	020-NO1-03.bin.1.474_contig_136390 [5 total records]
058-AR-20.bin.1.25.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	058-AR-20.bin.1.25_contig_10013 [1 total record]
059-AT-02.bin.c.24.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	059-AT-02.bin.c.24_contig_115 [1 total record]
