query,target,evalue,bitscore,inclusion,genome,coordinates,accession
PEP_CTERM,NZ_CP037948.1_1749,2.3e-05,22.1,1,GCF_004358425.1,1798316_1799095_1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_1272,2.7e-05,21.9,1,GCF_004358425.1,1310154_1310948_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_494,2.8e-05,21.8,1,GCF_004358425.1,503974_504579_1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_342,3e-05,21.7,1,GCF_004358425.1,340867_341526_1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_2327,3.2e-05,21.6,1,GCF_004358425.1,2411837_2412433_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_79,3.4e-05,21.5,1,GCF_004358425.1,74702_75940_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_481,3.5e-05,21.5,1,GCF_004358425.1,491032_491589_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_1716,4.5e-05,21.1,1,GCF_004358425.1,1764224_1764967_1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_480,0.00012,19.8,1,GCF_004358425.1,490041_490625_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_317,0.00013,19.7,1,GCF_004358425.1,315480_316154_1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_1273,0.0066,14.4,1,GCF_004358425.1,1310975_1311673_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_1803,0.015,13.2,0,GCF_004358425.1,1855992_1856633_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_948,0.071,11.1,0,GCF_004358425.1,969283_969447_-1,NZ_CP037948.1
PEP_CTERM,NZ_CP037948.1_540,0.67,8.1,0,GCF_004358425.1,549742_550368_-1,NZ_CP037948.1
PEP_CTERM,NZ_SSMY01000006.1_222,5.9,5.5,0,GCF_004799495.1,222659_223501_1,NZ_SSMY01000006.1
PEP_CTERM,JAFLDB010000001.1_313,6.7e-06,24.1,1,GCA_017302615.1,329119_329835_1,JAFLDB010000001.1
PEP_CTERM,JAFLDB010000009.1_104,0.0068,14.7,1,GCA_017302615.1,103745_103918_1,JAFLDB010000009.1
PEP_CTERM,NZ_CP081844.1_2328,1.3e-05,23.3,1,GCF_019803445.1,2481121_2482182_-1,NZ_CP081844.1
PEP_CTERM,NZ_CP081844.1_766,1.5e-05,23.2,1,GCF_019803445.1,797355_798071_-1,NZ_CP081844.1
PEP_CTERM,NZ_CP081844.1_1833,0.054,12.0,0,GCF_019803445.1,1937082_1937456_1,NZ_CP081844.1
PEP_CTERM,NZ_CP081844.1_3267,0.057,11.9,0,GCF_019803445.1,3427616_3427729_1,NZ_CP081844.1
PEP_CTERM,NZ_CP032828.1_444,5.7e-05,21.6,1,GCF_003660165.1,418120_418755_-1,NZ_CP032828.1
PEP_CTERM,NZ_CP032829.1_173,0.00012,20.6,1,GCF_003660165.1,173349_173969_-1,NZ_CP032829.1
PEP_CTERM,NZ_CP032829.1_1946,0.00021,19.9,1,GCF_003660165.1,1905554_1906207_-1,NZ_CP032829.1
PEP_CTERM,NZ_CP032829.1_821,0.00039,19.0,1,GCF_003660165.1,790026_790304_1,NZ_CP032829.1
PEP_CTERM,NZ_CP032828.1_399,0.00047,18.8,1,GCF_003660165.1,378751_379299_1,NZ_CP032828.1
PEP_CTERM,NZ_CP032829.1_1948,0.00092,17.8,1,GCF_003660165.1,1907370_1908044_1,NZ_CP032829.1
PEP_CTERM,NZ_CP032829.1_1116,0.0025,16.5,1,GCF_003660165.1,1057472_1057627_1,NZ_CP032829.1
PEP_CTERM,NZ_CP032829.1_1180,0.0032,16.1,1,GCF_003660165.1,1127907_1128542_-1,NZ_CP032829.1
PEP_CTERM,NZ_CP032829.1_2445,0.009,14.7,1,GCF_003660165.1,2387735_2388268_-1,NZ_CP032829.1
PEP_CTERM,NZ_CP032828.1_386,3.5,6.6,0,GCF_003660165.1,365658_365999_-1,NZ_CP032828.1
PEP_CTERM,CANMVC010000002.1_1053,6.8e-06,24.2,1,GCA_947501325.1,1120935_1121570_-1,CANMVC010000002.1
PEP_CTERM,CANMVC010000002.1_208,3.3e-05,22.1,1,GCA_947501325.1,207966_209204_-1,CANMVC010000002.1
PEP_CTERM,CANMVC010000002.1_57,3.9e-05,21.9,1,GCA_947501325.1,58374_59342_1,CANMVC010000002.1
PEP_CTERM,CANMVC010000004.1_20,9.3e-05,20.7,1,GCA_947501325.1,18650_19363_-1,CANMVC010000004.1
PEP_CTERM,CANMVC010000001.1_92,0.00048,18.5,1,GCA_947501325.1,88395_89069_-1,CANMVC010000001.1
PEP_CTERM,CANMVC010000002.1_339,0.00062,18.1,1,GCA_947501325.1,348065_348691_1,CANMVC010000002.1
PEP_CTERM,CANMVC010000002.1_953,0.00087,17.6,1,GCA_947501325.1,1015927_1016376_1,CANMVC010000002.1
PEP_CTERM,CANMVC010000005.1_2,0.00099,17.5,1,GCA_947501325.1,1289_1849_-1,CANMVC010000005.1
PEP_CTERM,CANMVC010000005.1_8,0.0011,17.3,1,GCA_947501325.1,8009_8716_1,CANMVC010000005.1
PEP_CTERM,CANMVC010000001.1_847,0.0015,16.9,1,GCA_947501325.1,856258_856905_-1,CANMVC010000001.1
PEP_CTERM,CANMVC010000001.1_709,0.0017,16.7,1,GCA_947501325.1,704938_705468_1,CANMVC010000001.1
PEP_CTERM,CANMVC010000002.1_915,0.0018,16.6,1,GCA_947501325.1,974693_975016_-1,CANMVC010000002.1
PEP_CTERM,CANMVC010000001.1_509,0.0023,16.3,1,GCA_947501325.1,513507_514070_1,CANMVC010000001.1
PEP_CTERM,CANMVC010000002.1_232,0.0047,15.4,1,GCA_947501325.1,232962_233657_-1,CANMVC010000002.1
PEP_CTERM,CANMVC010000002.1_74,0.0053,15.2,1,GCA_947501325.1,77005_77607_-1,CANMVC010000002.1
PEP_CTERM,CANMVC010000001.1_874,0.014,13.9,0,GCA_947501325.1,884590_885945_1,CANMVC010000001.1
PEP_CTERM,NZ_JAIZDA010000038.1_19,7.8e-06,24.4,1,GCF_020404405.1,20890_21348_-1,NZ_JAIZDA010000038.1
PEP_CTERM,NZ_JAIZDA010000017.1_64,0.00042,19.0,1,GCF_020404405.1,76506_77582_1,NZ_JAIZDA010000017.1
PEP_CTERM,NZ_ATDP01000103.1_96,0.034,13.3,0,GCF_000445105.1,84675_84941_-1,NZ_ATDP01000103.1
PEP_CTERM,NZ_ATDP01000075.1_112,0.13,11.5,0,GCF_000445105.1,111617_112657_1,NZ_ATDP01000075.1
PEP_CTERM,NZ_CP060780.1_589,4.5e-07,28.1,1,GCF_014489495.1,465194_465820_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_719,1.7e-06,26.3,1,GCF_014489495.1,556969_557688_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_421,5.4e-06,24.7,1,GCF_014489495.1,334281_334895_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_3487,1.5e-05,23.3,1,GCF_014489495.1,2642877_2643521_-1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_1241,1.5e-05,23.3,1,GCF_014489495.1,974793_975572_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_3347,1.6e-05,23.3,1,GCF_014489495.1,2535483_2536121_-1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_1185,1.8e-05,23.1,1,GCF_014489495.1,930099_930695_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_2203,2e-05,23.0,1,GCF_014489495.1,1683199_1683651_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_628,2.9e-05,22.5,1,GCF_014489495.1,488908_489567_-1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_2216,3e-05,22.4,1,GCF_014489495.1,1692288_1692629_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_3447,3.2e-05,22.3,1,GCF_014489495.1,2613728_2614345_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_3630,3.7e-05,22.1,1,GCF_014489495.1,2755377_2756171_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_1078,0.0018,16.9,1,GCF_014489495.1,850434_851078_1,NZ_CP060780.1
PEP_CTERM,NZ_CP060780.1_1999,0.62,8.9,0,GCF_014489495.1,1526950_1527201_-1,NZ_CP060780.1
PEP_CTERM,NZ_FPEH01000015.1_17,2e-06,26.2,1,GCF_900117425.1,20873_21628_-1,NZ_FPEH01000015.1
PEP_CTERM,NZ_FPEH01000015.1_19,4.8e-06,25.0,1,GCF_900117425.1,23412_23840_-1,NZ_FPEH01000015.1
PEP_CTERM,NZ_FPEH01000011.1_878,0.00067,18.3,1,GCF_900117425.1,874855_875025_-1,NZ_FPEH01000011.1
PEP_CTERM,NZ_CP069128.1_1156,8.7e-05,20.5,1,GCF_029637485.1,1224703_1225344_1,NZ_CP069128.1
PEP_CTERM,NZ_CP069128.1_1111,9.8,4.7,0,GCF_029637485.1,1187062_1187547_-1,NZ_CP069128.1
PEP_CTERM,NZ_CP069128.1_534,9.9,4.7,0,GCF_029637485.1,547211_547624_-1,NZ_CP069128.1
PEP_CTERM,NZ_SNWD01000001.1_56,1.6e-06,26.3,1,GCF_004361835.1,73883_75001_1,NZ_SNWD01000001.1
PEP_CTERM,NZ_SNWD01000004.1_252,0.0016,17.0,1,GCF_004361835.1,249245_249532_1,NZ_SNWD01000004.1
PEP_CTERM,NZ_SNWD01000001.1_128,0.0033,16.0,1,GCF_004361835.1,150189_150986_-1,NZ_SNWD01000001.1
PEP_CTERM,NZ_SNWD01000007.1_57,0.077,11.7,0,GCF_004361835.1,65953_66474_1,NZ_SNWD01000007.1
PEP_CTERM,NZ_CP049870.1_1471,0.01,13.9,0,GCF_011301715.1,1367834_1368037_1,NZ_CP049870.1
PEP_CTERM,NZ_CP049870.1_2082,0.12,10.5,0,GCF_011301715.1,1912358_1912570_1,NZ_CP049870.1
PEP_CTERM,NZ_CP049870.1_2329,1.2,7.4,0,GCF_011301715.1,2146440_2147159_-1,NZ_CP049870.1
PEP_CTERM,NZ_JANKHH010000003.1_29,2.7e-05,22.2,1,GCF_024626475.1,25707_25877_1,NZ_JANKHH010000003.1
PEP_CTERM,NZ_JANKHH010000007.1_98,0.0092,14.3,2,GCF_024626475.1,107591_107800_1,NZ_JANKHH010000007.1
PEP_CTERM,NZ_WTYZ01000001.1_620,1.8e-05,22.6,1,GCF_009827455.1,681484_682242_-1,NZ_WTYZ01000001.1
PEP_CTERM,NZ_WTYZ01000001.1_622,0.00097,17.2,1,GCF_009827455.1,684614_685288_1,NZ_WTYZ01000001.1
PEP_CTERM,NZ_WTYZ01000001.1_270,0.0099,14.0,1,GCF_009827455.1,305538_306317_-1,NZ_WTYZ01000001.1
PEP_CTERM,NZ_RCZC01000002.1_792,4.3e-06,25.3,1,GCF_006439055.1,848933_850039_-1,NZ_RCZC01000002.1
PEP_CTERM,NZ_RCZC01000002.1_1392,0.32,10.0,0,GCF_006439055.1,1491617_1492159_-1,NZ_RCZC01000002.1
PEP_CTERM,NZ_FVZE01000001.1_701,5.9e-06,24.8,1,GCF_900168325.1,733948_734220_-1,NZ_FVZE01000001.1
PEP_CTERM,NZ_FVZE01000001.1_700,1.3e-05,23.7,1,GCF_900168325.1,733204_733920_-1,NZ_FVZE01000001.1
PEP_CTERM,NZ_FVZE01000005.1_237,0.00018,20.2,1,GCF_900168325.1,281819_281992_1,NZ_FVZE01000005.1
PEP_CTERM,NZ_JAHBZI010000001.1_1664,0.0097,14.4,1,GCF_019635515.1,1686550_1687596_-1,NZ_JAHBZI010000001.1
PEP_CTERM,NZ_MINO01000025.1_3,1.7e-06,26.6,1,GCF_001757355.1,2357_2998_1,NZ_MINO01000025.1
PEP_CTERM,NZ_MINO01000025.1_45,4.2e-06,25.4,1,GCF_001757355.1,48356_48913_-1,NZ_MINO01000025.1
PEP_CTERM,NZ_MINO01000040.1_16,4.8e-06,25.2,1,GCF_001757355.1,13241_13948_1,NZ_MINO01000040.1
PEP_CTERM,NZ_MINO01000025.1_4,4.9e-06,25.2,1,GCF_001757355.1,3287_3934_1,NZ_MINO01000025.1
PEP_CTERM,NZ_MINO01000025.1_36,6.7e-05,21.7,1,GCF_001757355.1,39190_39762_1,NZ_MINO01000025.1
PEP_CTERM,NZ_MINO01000016.1_19,0.00089,18.1,1,GCF_001757355.1,21879_22613_-1,NZ_MINO01000016.1
PEP_CTERM,NZ_MINO01000025.1_39,0.005,15.8,1,GCF_001757355.1,41759_42493_1,NZ_MINO01000025.1
PEP_CTERM,NZ_CP040517.1_1490,1.5e-05,22.9,1,GCF_005849285.1,1662990_1663616_1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_2475,3.1e-05,21.9,1,GCF_005849285.1,2759250_2759909_-1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_534,5e-05,21.2,1,GCF_005849285.1,578386_578988_1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_1942,0.00015,19.8,1,GCF_005849285.1,2167056_2167742_1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_1026,0.00017,19.5,1,GCF_005849285.1,1163705_1164466_-1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_472,0.00074,17.6,1,GCF_005849285.1,520932_521573_-1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_1122,0.001,17.1,1,GCF_005849285.1,1275127_1275858_1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_2624,0.0028,15.8,1,GCF_005849285.1,2930243_2931004_1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_1578,0.0032,15.6,1,GCF_005849285.1,1760940_1761749_-1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_1431,0.0058,14.8,1,GCF_005849285.1,1596037_1597650_-1,NZ_CP040517.1
PEP_CTERM,NZ_CP040517.1_347,0.035,12.4,0,GCF_005849285.1,382930_383226_1,NZ_CP040517.1
PEP_CTERM,NZ_JAEAGP010000001.1_2518,0.012,14.0,0,GCF_015999305.1,2609419_2609616_-1,NZ_JAEAGP010000001.1
PEP_CTERM,NZ_LFCT01000007.1_44,0.0042,15.8,1,GCF_008692605.1,37907_38149_-1,NZ_LFCT01000007.1
PEP_CTERM,NZ_LFCT01000004.1_59,0.53,9.3,0,GCF_008692605.1,56888_57043_-1,NZ_LFCT01000004.1
PEP_CTERM,NZ_QWDF01000001.1_1035,5.3e-05,20.9,1,GCF_003499275.1,1001125_1001913_-1,NZ_QWDF01000001.1
PEP_CTERM,NZ_QWDF01000001.1_1034,0.00021,19.0,1,GCF_003499275.1,1000319_1001050_-1,NZ_QWDF01000001.1
PEP_CTERM,NZ_CP086727.1_650,1.6e-05,23.1,1,GCF_020906275.1,654318_654953_1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_651,1.6e-05,23.1,1,GCF_020906275.1,655144_655779_1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_1878,4.3e-05,21.8,1,GCF_020906275.1,1926357_1927112_-1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_1690,0.00012,20.4,1,GCF_020906275.1,1740283_1741248_1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_2385,0.00039,18.8,1,GCF_020906275.1,2459712_2460398_-1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_1043,0.00044,18.6,1,GCF_020906275.1,1058875_1059465_-1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_1879,0.0007,18.0,1,GCF_020906275.1,1927449_1928105_1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_599,0.0011,17.4,1,GCF_020906275.1,602230_602775_-1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_1476,0.0013,17.1,1,GCF_020906275.1,1522387_1523136_1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_2643,0.0015,16.9,1,GCF_020906275.1,2712236_2712874_1,NZ_CP086727.1
PEP_CTERM,NZ_CP086727.1_312,0.0015,16.9,1,GCF_020906275.1,309437_310243_1,NZ_CP086727.1
PEP_CTERM,NZ_CP073577.1_1745,2.2,6.9,0,GCF_018205975.1,1768573_1769331_1,NZ_CP073577.1
PEP_CTERM,NZ_CP024920.1_67,2.9e-05,22.0,1,GCF_002795865.1,71436_72155_1,NZ_CP024920.1
PEP_CTERM,NZ_CP061038.1_3234,0.35,10.0,0,GCF_014490665.1,3485885_3488272_1,NZ_CP061038.1
PEP_CTERM,NZ_CP061038.1_2800,1.5,8.0,0,GCF_014490665.1,3045685_3045849_-1,NZ_CP061038.1
PEP_CTERM,NZ_CP061038.1_2393,6.3,6.0,0,GCF_014490665.1,2597424_2597759_1,NZ_CP061038.1
PEP_CTERM,NZ_JAFFJU010000004.1_18,4.4e-07,27.6,1,GCF_016924655.1,15620_16264_-1,NZ_JAFFJU010000004.1
PEP_CTERM,NZ_JAFFJU010000001.1_587,2.3e-06,25.4,1,GCF_016924655.1,594497_595117_1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000001.1_555,2.4e-06,25.3,1,GCF_016924655.1,559754_560524_-1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000003.1_7,3.7e-06,24.7,1,GCF_016924655.1,6621_7190_-1,NZ_JAFFJU010000003.1
PEP_CTERM,NZ_JAFFJU010000001.1_183,5.7e-06,24.2,1,GCF_016924655.1,189515_190222_1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000001.1_482,6.9e-06,23.9,1,GCF_016924655.1,484143_484799_-1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000004.1_21,8.5e-06,23.6,1,GCF_016924655.1,17690_18328_-1,NZ_JAFFJU010000004.1
PEP_CTERM,NZ_JAFFJU010000001.1_182,1.1e-05,23.3,1,GCF_016924655.1,188575_189300_-1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000001.1_643,1.3e-05,23.0,1,GCF_016924655.1,645321_646271_-1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000002.1_755,4.3e-05,21.4,1,GCF_016924655.1,778951_779541_1,NZ_JAFFJU010000002.1
PEP_CTERM,NZ_JAFFJU010000001.1_306,0.00014,19.8,1,GCF_016924655.1,302257_303033_1,NZ_JAFFJU010000001.1
PEP_CTERM,NZ_JAFFJU010000002.1_984,0.00033,18.6,1,GCF_016924655.1,1009821_1010384_1,NZ_JAFFJU010000002.1
PEP_CTERM,NZ_LJHV01000002.1_485,1.5e-07,29.3,1,GCF_001296025.1,493582_493830_-1,NZ_LJHV01000002.1
PEP_CTERM,JALCRK010000009.1_54,2.2e-06,25.6,1,GCA_022652485.1,49292_49612_1,JALCRK010000009.1
PEP_CTERM,JALCRK010000003.1_72,1.2e-05,23.3,1,GCA_022652485.1,65736_66176_1,JALCRK010000003.1
PEP_CTERM,JALCRK010000002.1_81,2.4e-05,22.3,1,GCA_022652485.1,82375_82866_-1,JALCRK010000002.1
PEP_CTERM,JALCRK010000030.1_31,3.8e-05,21.7,1,GCA_022652485.1,35202_35912_-1,JALCRK010000030.1
PEP_CTERM,JALCRK010000009.1_26,4.9e-05,21.4,1,GCA_022652485.1,20655_21413_1,JALCRK010000009.1
PEP_CTERM,JALCRK010000027.1_30,6.6e-05,21.0,1,GCA_022652485.1,35541_36200_-1,JALCRK010000027.1
PEP_CTERM,JALCRK010000028.1_12,7.7e-05,20.8,1,GCA_022652485.1,10523_11317_1,JALCRK010000028.1
PEP_CTERM,JALCRK010000011.1_55,8.8e-05,20.6,1,GCA_022652485.1,61190_61765_-1,JALCRK010000011.1
PEP_CTERM,JALCRK010000010.1_55,0.00033,18.8,1,GCA_022652485.1,52016_52726_1,JALCRK010000010.1
PEP_CTERM,JALCRK010000016.1_53,0.44,9.0,0,GCA_022652485.1,55085_55267_1,JALCRK010000016.1
PEP_CTERM,CANLQG010000011.1_16,0.022,13.2,0,GCA_947493195.1,13225_13872_-1,CANLQG010000011.1
PEP_CTERM,NZ_LYWZ01000022.1_450,0.039,12.7,0,GCF_001661965.1,479016_479384_1,NZ_LYWZ01000022.1
PEP_CTERM,NZ_LYWZ01000028.1_165,0.1,11.4,0,GCF_001661965.1,180724_181248_1,NZ_LYWZ01000028.1
PEP_CTERM,CP079108.1_2045,1.8e-06,26.2,1,GCA_019285715.1,2231366_2231947_-1,CP079108.1
PEP_CTERM,CP079108.1_2039,2.3e-06,25.9,1,GCA_019285715.1,2226694_2227323_-1,CP079108.1
PEP_CTERM,CP079108.1_2595,3.8e-06,25.2,1,GCA_019285715.1,2835551_2836267_-1,CP079108.1
PEP_CTERM,CP079108.1_230,9.7e-06,24.0,1,GCA_019285715.1,228197_228877_1,CP079108.1
PEP_CTERM,CP079108.1_2568,1.4e-05,23.5,1,GCA_019285715.1,2806545_2807213_-1,CP079108.1
PEP_CTERM,CP079108.1_745,1.6e-05,23.3,1,GCA_019285715.1,807262_807861_1,CP079108.1
PEP_CTERM,CP079108.1_2598,1.8e-05,23.2,1,GCA_019285715.1,2838941_2839534_1,CP079108.1
PEP_CTERM,CP079108.1_3581,1.8e-05,23.1,1,GCA_019285715.1,3949042_3949401_1,CP079108.1
PEP_CTERM,CP079108.1_1882,1.9e-05,23.1,1,GCA_019285715.1,2054340_2054873_1,CP079108.1
PEP_CTERM,CP079108.1_2229,1.9e-05,23.0,1,GCA_019285715.1,2417944_2419179_1,CP079108.1
PEP_CTERM,CP079108.1_491,2.3e-05,22.8,1,GCA_019285715.1,525846_526487_1,CP079108.1
PEP_CTERM,CP079108.1_2096,2.4e-05,22.8,1,GCA_019285715.1,2291320_2292759_-1,CP079108.1
PEP_CTERM,CP079108.1_2569,2.4e-05,22.7,1,GCA_019285715.1,2807885_2808721_1,CP079108.1
PEP_CTERM,CP079108.1_1780,2.9e-05,22.5,1,GCA_019285715.1,1924726_1925475_-1,CP079108.1
PEP_CTERM,CP079108.1_583,2.9e-05,22.5,1,GCA_019285715.1,608863_609396_1,CP079108.1
PEP_CTERM,CP079108.1_525,2.9e-05,22.5,1,GCA_019285715.1,554087_554827_-1,CP079108.1
PEP_CTERM,CP079108.1_3705,3e-05,22.4,1,GCA_019285715.1,4071395_4071988_-1,CP079108.1
PEP_CTERM,CP079108.1_2764,3.6e-05,22.2,1,GCA_019285715.1,3062390_3063004_1,CP079108.1
PEP_CTERM,CP079108.1_1004,3.6e-05,22.2,1,GCA_019285715.1,1080592_1081185_1,CP079108.1
PEP_CTERM,CP079108.1_420,3.8e-05,22.1,1,GCA_019285715.1,442507_443079_1,CP079108.1
PEP_CTERM,CP079108.1_3350,3.9e-05,22.1,1,GCA_019285715.1,3688754_3689320_-1,CP079108.1
PEP_CTERM,CP079108.1_3784,4.1e-05,22.0,1,GCA_019285715.1,4152922_4153614_-1,CP079108.1
PEP_CTERM,CP079108.1_2660,4.6e-05,21.9,1,GCA_019285715.1,2912031_2913212_-1,CP079108.1
PEP_CTERM,CP079108.1_2832,5.5e-05,21.6,1,GCA_019285715.1,3147648_3148442_1,CP079108.1
PEP_CTERM,CP079108.1_537,5.7e-05,21.6,1,GCA_019285715.1,565333_566040_1,CP079108.1
PEP_CTERM,CP079108.1_1884,5.7e-05,21.6,1,GCA_019285715.1,2057295_2057804_-1,CP079108.1
PEP_CTERM,CP079108.1_838,6e-05,21.5,1,GCA_019285715.1,908475_910160_-1,CP079108.1
PEP_CTERM,CP079108.1_192,6.7e-05,21.4,1,GCA_019285715.1,189788_190417_-1,CP079108.1
PEP_CTERM,CP079108.1_2377,7.6e-05,21.2,1,GCA_019285715.1,2574792_2575496_1,CP079108.1
PEP_CTERM,CP079108.1_3129,7.6e-05,21.2,1,GCA_019285715.1,3478429_3479100_1,CP079108.1
PEP_CTERM,CP079108.1_1516,8.1e-05,21.1,1,GCA_019285715.1,1653984_1654556_-1,CP079108.1
PEP_CTERM,CP079108.1_1582,8.8e-05,21.0,1,GCA_019285715.1,1713937_1714875_1,CP079108.1
PEP_CTERM,CP079108.1_3688,0.0001,20.8,1,GCA_019285715.1,4053810_4054400_-1,CP079108.1
PEP_CTERM,CP079108.1_3820,0.00012,20.6,1,GCA_019285715.1,4183688_4184329_1,CP079108.1
PEP_CTERM,CP079108.1_1437,0.00012,20.6,1,GCA_019285715.1,1568514_1569311_-1,CP079108.1
PEP_CTERM,CP079108.1_800,0.00012,20.5,1,GCA_019285715.1,866390_867121_-1,CP079108.1
PEP_CTERM,CP079108.1_3793,0.00013,20.5,1,GCA_019285715.1,4162322_4163065_-1,CP079108.1
PEP_CTERM,CP079108.1_1340,0.00014,20.4,1,GCA_019285715.1,1473375_1473887_-1,CP079108.1
PEP_CTERM,CP079108.1_786,0.00014,20.3,1,GCA_019285715.1,850628_851275_-1,CP079108.1
PEP_CTERM,CP079108.1_2855,0.00015,20.3,1,GCA_019285715.1,3179996_3180652_1,CP079108.1
PEP_CTERM,CP079108.1_1083,0.00015,20.2,1,GCA_019285715.1,1172555_1177342_1,CP079108.1
PEP_CTERM,CP079108.1_3309,0.00019,20.0,1,GCA_019285715.1,3645359_3645898_-1,CP079108.1
PEP_CTERM,CP079108.1_3663,0.00021,19.8,1,GCA_019285715.1,4028328_4029833_-1,CP079108.1
PEP_CTERM,CP079108.1_293,0.00021,19.8,1,GCA_019285715.1,298118_298789_-1,CP079108.1
PEP_CTERM,CP079108.1_2050,0.00023,19.7,1,GCA_019285715.1,2235892_2237040_1,CP079108.1
PEP_CTERM,CP079108.1_2120,0.00023,19.7,1,GCA_019285715.1,2315995_2316999_1,CP079108.1
PEP_CTERM,CP079108.1_2944,0.00037,19.1,1,GCA_019285715.1,3269130_3269651_1,CP079108.1
PEP_CTERM,CP079108.1_3078,0.00037,19.0,1,GCA_019285715.1,3426524_3427588_-1,CP079108.1
PEP_CTERM,CP079108.1_837,0.00046,18.7,1,GCA_019285715.1,906988_908253_-1,CP079108.1
PEP_CTERM,CP079108.1_2043,0.00052,18.6,1,GCA_019285715.1,2230212_2230727_-1,CP079108.1
PEP_CTERM,CP079108.1_296,0.00082,18.0,1,GCA_019285715.1,300479_301576_-1,CP079108.1
PEP_CTERM,CP079108.1_3383,0.0011,17.6,1,GCA_019285715.1,3724225_3725487_1,CP079108.1
PEP_CTERM,CP079108.1_1845,0.0011,17.5,1,GCA_019285715.1,2012138_2012734_-1,CP079108.1
PEP_CTERM,CP079108.1_1143,0.0016,17.1,1,GCA_019285715.1,1246303_1246965_-1,CP079108.1
PEP_CTERM,CP079108.1_3447,0.0021,16.7,1,GCA_019285715.1,3801148_3801855_-1,CP079108.1
PEP_CTERM,CP079108.1_2750,0.0025,16.5,1,GCA_019285715.1,3049134_3050441_-1,CP079108.1
PEP_CTERM,CP079108.1_2121,0.0028,16.3,1,GCA_019285715.1,2317068_2317709_-1,CP079108.1
PEP_CTERM,CP079108.1_2123,0.003,16.2,1,GCA_019285715.1,2320358_2321014_1,CP079108.1
PEP_CTERM,CP079108.1_1439,0.0062,15.2,1,GCA_019285715.1,1570971_1571588_-1,CP079108.1
PEP_CTERM,CP079108.1_3693,0.0083,14.8,1,GCA_019285715.1,4059857_4061431_1,CP079108.1
PEP_CTERM,CP079108.1_1214,0.011,14.5,0,GCA_019285715.1,1326910_1327551_1,CP079108.1
PEP_CTERM,CP079108.1_2005,0.019,13.7,0,GCA_019285715.1,2191197_2192006_-1,CP079108.1
PEP_CTERM,CP079108.1_1481,0.019,13.7,0,GCA_019285715.1,1620698_1621465_-1,CP079108.1
PEP_CTERM,CP079108.1_2654,0.021,13.6,0,GCA_019285715.1,2905282_2906682_1,CP079108.1
