genome_id	product	start	end	region	contig_edge	gtdb_classification	Database
MARD_SAMN04390149_REFG_MMP04390149	putative_wzy_dependent	27610	56404	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter reichenbachii	Global Ocean Microbiome Catalogue
MARD_SAMN04390149_REFG_MMP04390149	putative_wzy_dependent_NO_OPX	896143	943007	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter reichenbachii	Global Ocean Microbiome Catalogue
GCA_011378915.1_ASM1137891v1_genomic	putative_wzy_dependent_NO_OPX	77260	118026	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sejongensis	Global Ocean Microbiome Catalogue
GCA_011378915.1_ASM1137891v1_genomic	putative_wzy_dependent	315917	357185	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sejongensis	Global Ocean Microbiome Catalogue
GCA_011378915.1_ASM1137891v1_genomic	putative_wzy_dependent	33160	61404	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sejongensis	Global Ocean Microbiome Catalogue
OceanDNA-b10040	putative_wzy_dependent_NO_OPX	0	14642	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sejongensis_A	Global Ocean Microbiome Catalogue
GCA_009832745.1_ASM983274v1_genomic	putative_wzy_dependent_NO_OPX	33441	57161	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter septentrionalilitoris	Global Ocean Microbiome Catalogue
GCA_009832745.1_ASM983274v1_genomic	putative_wzy_dependent_NO_OPX	301425	340479	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter septentrionalilitoris	Global Ocean Microbiome Catalogue
MARD_SAMN02603920_REFG_MMP02603920	putative_wzy_dependent_NO_OPX	1076921	1116075	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp000152945	Global Ocean Microbiome Catalogue
GCA_000766795.1_ASM76679v1_genomic	putative_wzy_dependent_NO_OPX	1337419	1377567	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp000766795	Global Ocean Microbiome Catalogue
GCA_000766795.1_ASM76679v1_genomic	putative_wzy_dependent	1582460	1621582	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp000766795	Global Ocean Microbiome Catalogue
GCA_002163675.1_ASM216367v1_genomic	putative_wzy_dependent_NO_OPX	1611601	1647346	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002163675	Global Ocean Microbiome Catalogue
GCA_002163675.1_ASM216367v1_genomic	putative_wzy_dependent	1844530	1883278	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002163675	Global Ocean Microbiome Catalogue
GCA_002163835.1_ASM216383v1_genomic	putative_wzy_dependent_NO_OPX	1336889	1372266	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002163835	Global Ocean Microbiome Catalogue
GCA_002163835.1_ASM216383v1_genomic	putative_wzy_dependent	1452450	1500587	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002163835	Global Ocean Microbiome Catalogue
GCA_002163835.1_ASM216383v1_genomic	putative_wzy_dependent	2020757	2063620	3	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002163835	Global Ocean Microbiome Catalogue
OceanDNA-b10050	putative_wzy_dependent_NO_OPX	3728	41555	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002340765	Global Ocean Microbiome Catalogue
TARA_SAMEA2620106_METAG_JMICEMNF	putative_wzy_dependent_NO_OPX	156879	180087	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002471825	Global Ocean Microbiome Catalogue
TARA_SAMEA2620106_METAG_JMICEMNF	putative_wzy_dependent	12781	49627	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002471825	Global Ocean Microbiome Catalogue
TARA_SAMEA2620106_METAG_JMICEMNF	putative_wzy_dependent_NO_OPX	127934	166884	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002471825	Global Ocean Microbiome Catalogue
GCA_002831685.1_ASM283168v1_genomic	putative_wzy_dependent_NO_OPX	1489410	1532404	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002831685	Global Ocean Microbiome Catalogue
GCA_002831685.1_ASM283168v1_genomic	putative_wzy_dependent	1762025	1798398	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002831685	Global Ocean Microbiome Catalogue
GCA_003335085.1_ASM333508v1_genomic	putative_wzy_dependent_NO_OPX	95424	134729	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp003335085	Global Ocean Microbiome Catalogue
GCA_003335085.1_ASM333508v1_genomic	putative_wzy_dependent	437972	475799	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp003335085	Global Ocean Microbiome Catalogue
OceanDNA-b10059	putative_wzy_dependent_NO_OPX	6328	36461	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp003537695	Global Ocean Microbiome Catalogue
GCA_007997075.1_ASM799707v1_genomic	putative_wzy_dependent_NO_OPX	82642	125876	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp007997075	Global Ocean Microbiome Catalogue
GCA_007997075.1_ASM799707v1_genomic	putative_wzy_dependent	315077	347563	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp007997075	Global Ocean Microbiome Catalogue
GCA_007997075.1_ASM799707v1_genomic	putative_wzy_dependent	226319	283493	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp007997075	Global Ocean Microbiome Catalogue
GCA_007997085.1_ASM799708v1_genomic	putative_wzy_dependent_NO_OPX	3436	23938	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp007997085	Global Ocean Microbiome Catalogue
GCA_009796785.1_ASM979678v1_genomic	putative_wzy_dependent	766565	795453	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp009796785	Global Ocean Microbiome Catalogue
GCA_009796785.1_ASM979678v1_genomic	putative_wzy_dependent	2002032	2044642	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp009796785	Global Ocean Microbiome Catalogue
GCA_009796785.1_ASM979678v1_genomic	putative_wzy_dependent_NO_OPX	3972067	4034093	3	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp009796785	Global Ocean Microbiome Catalogue
GOMC.bin.8577	putative_wzy_dependent	0	17274	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp013373105	Global Ocean Microbiome Catalogue
GOMC.bin.8577	putative_wzy_dependent_NO_OPX	29509	67883	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp013373105	Global Ocean Microbiome Catalogue
OceanDNA-b9866	putative_wzy_dependent_NO_OPX	55944	95142	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp018663625	Global Ocean Microbiome Catalogue
OceanDNA-b9812	putative_wzy_dependent_NO_OPX	2759	18864	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp023258495	Global Ocean Microbiome Catalogue
GOMC.bin.9957	putative_wzy_dependent_NO_OPX	2362	40447	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp024640565	Global Ocean Microbiome Catalogue
OceanDNA-b9952	putative_wzy_dependent_NO_OPX	0	15573	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp028336245	Global Ocean Microbiome Catalogue
OceanDNA-b10029	putative_wzy_dependent_NO_OPX	13253	47947	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp030731625	Global Ocean Microbiome Catalogue
GOMC.bin.13277	putative_wzy_dependent_NO_OPX	3807	23457	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp030758355	Global Ocean Microbiome Catalogue
GCA_000766805.1_ASM76680v1_genomic	putative_wzy_dependent_NO_OPX	668985	693953	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp900106075	Global Ocean Microbiome Catalogue
GCA_000766805.1_ASM76680v1_genomic	putative_wzy_dependent	1252896	1291337	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp900106075	Global Ocean Microbiome Catalogue
GCA_000766805.1_ASM76680v1_genomic	putative_wzy_dependent_NO_OPX	1370336	1390644	3	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp900106075	Global Ocean Microbiome Catalogue
OceanDNA-b9835	putative_wzy_dependent_NO_OPX	0	17751	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp913047375	Global Ocean Microbiome Catalogue
TARA_SAMEA2621551_METAG_MMPJBINL	putative_wzy_dependent_NO_OPX	18336	37973	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp913050305	Global Ocean Microbiome Catalogue
GOMC.bin.6561	putative_wzy_dependent_NO_OPX	33261	50532	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp937771065	Global Ocean Microbiome Catalogue
OceanDNA-b10034	putative_wzy_dependent_NO_OPX	0	29241	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp943788045	Global Ocean Microbiome Catalogue
OceanDNA-b9861	putative_wzy_dependent_NO_OPX	56440	94543	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp943846595	Global Ocean Microbiome Catalogue
OceanDNA-b9861	putative_wzy_dependent	25922	57802	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp943846595	Global Ocean Microbiome Catalogue
OceanDNA-b10001	putative_wzy_dependent_NO_OPX	758	38319	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp947496195	Global Ocean Microbiome Catalogue
GOMC.bin.4819	putative_wzy_dependent_NO_OPX	1115	36665	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp947497125	Global Ocean Microbiome Catalogue
GOMC.bin.4864	putative_wzy_dependent_NO_OPX	22	37463	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp947503855	Global Ocean Microbiome Catalogue
GOMC.bin.4864	putative_wzy_dependent	93576	129281	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp947503855	Global Ocean Microbiome Catalogue
GCA_002201235.1_ASM220123v1_genomic	putative_wzy_dependent_NO_OPX	599784	637128	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter tangerinus	Global Ocean Microbiome Catalogue
GCA_002201235.1_ASM220123v1_genomic	putative_wzy_dependent	276540	328432	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter tangerinus	Global Ocean Microbiome Catalogue
MARD_SAMN04390145_REFG_MMP04390145	putative_wzy_dependent	60660	97604	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter vadi	Global Ocean Microbiome Catalogue
MARD_SAMN04390145_REFG_MMP04390145	putative_wzy_dependent_NO_OPX	156587	196841	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter vadi	Global Ocean Microbiome Catalogue
GOMC.bin.4475	putative_wzy_dependent_NO_OPX	26533	46036	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_A;s__	Global Ocean Microbiome Catalogue
OceanDNA-b6288	putative_wzy_dependent_NO_OPX	130744	167126	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_A;s__	Global Ocean Microbiome Catalogue
GOMC.bin.1007	putative_wzy_dependent_NO_OPX	2458	18193	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_A;s__	Global Ocean Microbiome Catalogue
TARA_SAMEA4397330_METAG_FBBFIGGC	putative_wzy_dependent_NO_OPX	903	37393	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_A;s__	Global Ocean Microbiome Catalogue
GOMC.bin.8567	putative_wzy_dependent	14900	55386	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_A;s__Polaribacter_A sp013373385	Global Ocean Microbiome Catalogue
GOMC.bin.8567	putative_wzy_dependent_NO_OPX	44529	65840	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_A;s__Polaribacter_A sp013373385	Global Ocean Microbiome Catalogue
OceanDNA-b6289	putative_wzy_dependent	29354	66281	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pontimicrobium;s__	Global Ocean Microbiome Catalogue
OceanDNA-b6289	putative_wzy_dependent_NO_OPX	32879	85493	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pontimicrobium;s__	Global Ocean Microbiome Catalogue
OceanDNA-b6289	putative_wzy_dependent	7304	52177	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pontimicrobium;s__	Global Ocean Microbiome Catalogue
GCA_005047595.1_ASM504759v1_genomic	putative_wzy_dependent	109365	133173	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pontimicrobium;s__Pontimicrobium aquaticum	Global Ocean Microbiome Catalogue
GCA_005047595.1_ASM504759v1_genomic	putative_wzy_dependent	46304	115901	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pontimicrobium;s__Pontimicrobium aquaticum	Global Ocean Microbiome Catalogue
MFD03250.bin.1.117	putative_wzy_dependent	0	35714	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__	Microflora Danica
MFD03250.bin.1.117	putative_wzy_dependent	79537	142140	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__	Microflora Danica
MFD03250.bin.1.117	putative_wzy_dependent_NO_OPX	61881	100906	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__	Microflora Danica
MFD03250.bin.1.117	putative_wzy_dependent	105779	161271	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__	Microflora Danica
MARD_SAMN05421636_REFG_MMP05421636	putative_wzy_dependent	363240	402778	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__Pricia antarctica	Global Ocean Microbiome Catalogue
MARD_SAMN05421636_REFG_MMP05421636	putative_wzy_dependent	211555	258692	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__Pricia antarctica	Global Ocean Microbiome Catalogue
GOMC.bin.834	putative_wzy_dependent	0	40533	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__Pricia antarctica_A	Global Ocean Microbiome Catalogue
GCA_001310225.1_ASM131022v1_genomic	putative_wzy_dependent	518406	565410	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudalgibacter;s__Pseudalgibacter alginicilyticus	Global Ocean Microbiome Catalogue
GCA_001310225.1_ASM131022v1_genomic	putative_wzy_dependent	1266988	1317728	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudalgibacter;s__Pseudalgibacter alginicilyticus	Global Ocean Microbiome Catalogue
GCA_001310225.1_ASM131022v1_genomic	putative_wzy_dependent_NO_OPX	2566269	2615334	3	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudalgibacter;s__Pseudalgibacter alginicilyticus	Global Ocean Microbiome Catalogue
MARD_SAMN04488513_REFG_MMP04488513	putative_wzy_dependent	139266	195452	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudozobellia;s__Pseudozobellia thermophila	Global Ocean Microbiome Catalogue
MARD_SAMN04488513_REFG_MMP04488513	putative_wzy_dependent	163661	222423	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudozobellia;s__Pseudozobellia thermophila	Global Ocean Microbiome Catalogue
GCA_004010055.1_ASM401005v1_genomic	putative_wzy_dependent	327558	378328	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus aestuariivivens	Global Ocean Microbiome Catalogue
GCA_006120725.1_ASM612072v1_genomic	putative_ABC_dependent_NO_OPX	545381	595488	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus halotolerans	Global Ocean Microbiome Catalogue
GCA_006120725.1_ASM612072v1_genomic	putative_wzy_dependent_NO_OPX	61584	108372	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus halotolerans	Global Ocean Microbiome Catalogue
GCA_011089875.1_ASM1108987v1_genomic	putative_wzy_dependent_NO_OPX	104117	141736	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus maritimus	Global Ocean Microbiome Catalogue
GCA_011089875.1_ASM1108987v1_genomic	putative_wzy_dependent	41548	77779	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus maritimus	Global Ocean Microbiome Catalogue
MARD_SAMN05444278_REFG_MMP05444278	putative_wzy_dependent	70680	118461	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus salarius	Global Ocean Microbiome Catalogue
OceanDNA-b10092	putative_wzy_dependent	0	12002	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Global Ocean Microbiome Catalogue
MFD03250.bin.c.2	putative_wzy_dependent	290063	325488	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
MFD03250.bin.c.2	putative_wzy_dependent	1263327	1308781	2	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
MFD03250.bin.c.2	putative_wzy_dependent	3329537	3401166	3	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
MFD03250.bin.1.160	putative_wzy_dependent	150847	207232	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
MFD03250.bin.1.160	putative_wzy_dependent_NO_OPX	0	35712	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
MFD03250.bin.1.160	putative_wzy_dependent	5507	36666	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
MFD03250.bin.1.160	putative_wzy_dependent	78344	135552	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__	Microflora Danica
GCA_000826655.1_ASM82665v1_genomic	putative_wzy_dependent	156859	210524	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens damuponensis	Global Ocean Microbiome Catalogue
GCA_000826655.1_ASM82665v1_genomic	putative_wzy_dependent_NO_OPX	207100	268038	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens damuponensis	Global Ocean Microbiome Catalogue
GCA_000826655.1_ASM82665v1_genomic	putative_wzy_dependent	43501	82457	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens damuponensis	Global Ocean Microbiome Catalogue
GCA_000826655.1_ASM82665v1_genomic	putative_wzy_dependent	201865	251608	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens damuponensis	Global Ocean Microbiome Catalogue
GCA_000797465.1_ASM79746v1_genomic	putative_wzy_dependent	257442	330204	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens jangbogonensis	Global Ocean Microbiome Catalogue
GCA_000797465.1_ASM79746v1_genomic	putative_wzy_dependent	383413	414978	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens jangbogonensis	Global Ocean Microbiome Catalogue
GCA_000797465.1_ASM79746v1_genomic	putative_wzy_dependent	717579	755449	1	FALSE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens jangbogonensis	Global Ocean Microbiome Catalogue
TARA_SAMEA4398001_METAG_IDHEHIAJ	putative_wzy_dependent	117640	187219	1	TRUE	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens luteus	Global Ocean Microbiome Catalogue
